n1,n2,fij
1,2,5.3355e+00
1,3,7.7573e-01
1,4,-5.0100e-01
1,5,-5.2305e-01
1,6,1.7715e+00
1,7,2.0032e+00
1,8,6.6748e-01
1,9,1.0833e+00
1,10,-6.5969e-01
1,11,4.1193e-01
1,12,1.8471e+00
1,13,1.0650e+00
1,14,-2.4934e+00
1,15,-6.1686e-01
1,16,-5.4506e-01
1,17,-1.8119e+00
1,18,-2.9807e+00
1,19,-1.2019e+00
1,20,-1.8025e+00
2,3,-1.0598e+00
2,4,-2.5662e+00
2,5,-4.2785e-01
2,6,-6.2784e-01
2,7,-7.9093e-01
2,8,-5.0344e-01
2,9,2.0556e-01
2,10,-1.0721e+00
2,11,-3.8987e+00
2,12,-1.5133e+00
2,13,1.8830e-01
2,14,-4.3400e+00
2,15,-9.1916e-01
2,16,-2.8700e+00
2,17,-3.7413e+00
2,18,-1.7664e+00
2,19,-2.6872e+00
2,20,-1.5544e+00
3,4,7.4570e-02
3,5,-1.8761e+00
3,6,-1.3720e-01
3,7,7.4016e-01
3,8,-1.5067e+00
3,9,3.8379e-01
3,10,5.5705e-01
3,11,4.6853e-02
3,12,-1.6860e+00
3,13,8.9580e-02
3,14,4.8340e-02
3,15,-2.1154e+00
3,16,-1.2088e+00
3,17,-1.7997e+00
3,18,-1.3101e+00
3,19,-8.1454e-01
3,20,-1.2343e+00
4,5,-3.1708e-01
4,6,1.2344e+00
4,7,7.2035e-01
4,8,2.7784e+00
4,9,3.1592e-01
4,10,-1.0567e+00
4,11,-2.0259e+00
4,12,-4.5923e-01
4,13,3.6501e-02
4,14,-1.5072e+00
4,15,-1.5356e+00
4,16,-7.8351e-01
4,17,-1.3719e+00
4,18,-9.2725e-01
4,19,-7.6619e-01
4,20,-1.9248e+00
5,6,1.8696e+00
5,7,1.5340e-01
5,8,-1.8823e+00
5,9,5.3657e-02
5,10,8.8086e-01
5,11,9.9712e-01
5,12,-1.3663e+00
5,13,-3.1660e-01
5,14,-8.5843e-01
5,15,-1.0853e+00
5,16,-5.3220e-01
5,17,-6.4820e-01
5,18,-1.4922e+00
5,19,-1.1324e+00
5,20,-1.4676e+00
6,7,-6.2152e-02
6,8,2.0129e-01
6,9,-2.9729e-01
6,10,3.9603e-01
6,11,-1.7365e+00
6,12,-1.1407e+00
6,13,8.1889e-01
6,14,-7.8966e-01
6,15,1.4439e+00
6,16,8.7948e-01
6,17,-2.1466e-01
6,18,-1.9790e+00
6,19,-2.1815e+00
6,20,-1.1297e+00
7,8,-3.5698e-01
7,9,-1.0292e+00
7,10,-8.4836e-01
7,11,-2.7159e-01
7,12,4.6786e-01
7,13,-1.2121e+00
7,14,-2.2456e+00
7,15,-2.6244e+00
7,16,-2.4677e+00
7,17,-1.4383e-01
7,18,-6.7125e-01
7,19,-3.0378e+00
7,20,-7.0318e-01
8,9,7.3528e-01
8,10,-7.0088e-01
8,11,-1.2459e+00
8,12,-3.0684e-01
8,13,-6.3852e-01
8,14,-2.6608e-01
8,15,2.9009e-01
8,16,-2.6485e-01
8,17,-1.1246e+00
8,18,-5.1331e-01
8,19,-1.8848e+00
8,20,6.9421e-01
9,10,5.4032e-01
9,11,-1.2702e-02
9,12,7.0569e-01
9,13,1.4452e-01
9,14,-3.4950e-01
9,15,-2.7133e+00
9,16,-3.1884e-01
9,17,-2.8822e-01
9,18,3.6317e-01
9,19,-6.9338e-01
9,20,5.4406e-01
10,11,1.0412e+00
10,12,1.9194e+00
10,13,7.3638e-01
10,14,-9.3681e-01
10,15,-1.2109e+00
10,16,4.9529e-01
10,17,6.9194e-02
10,18,-2.6242e-01
10,19,-1.2046e-02
10,20,-3.8833e-02
11,12,4.0869e-01
11,13,-2.4377e+00
11,14,-5.1410e-01
11,15,-1.6765e-01
11,16,-1.0893e-01
11,17,2.7020e-01
11,18,-4.1063e-01
11,19,-8.8027e-01
11,20,7.9341e-02
12,13,-1.5270e+00
12,14,-2.2289e-01
12,15,-9.9141e-01
12,16,-1.5833e+00
12,17,-2.0875e+00
12,18,5.2757e-01
12,19,-1.1103e-01
12,20,-8.5718e-01
13,14,5.0896e-01
13,15,-9.2276e-02
13,16,-8.4731e-01
13,17,-3.5025e-01
13,18,-3.5212e-01
13,19,-8.4471e-01
13,20,9.4143e-02
14,15,-2.5276e-01
14,16,-1.3231e+00
14,17,-6.0137e-01
14,18,-6.1998e-01
14,19,-9.0714e-01
14,20,1.0737e+00
15,16,-1.3201e+00
15,17,8.0354e-01
15,18,-2.4191e-01
15,19,4.3170e-01
15,20,-1.0812e+00
16,17,8.1310e-01
16,18,2.0547e+00
16,19,-1.0928e+00
16,20,1.0209e+00
17,18,-7.3207e-01
17,19,-1.5304e+00
17,20,7.4137e-01
18,19,-5.6349e-01
18,20,-4.2785e-02
19,20,-1.2757e+00
