n1,n2,weight
12,19,4.1068e-01
12,20,-8.4876e-01
13,1,-5.1021e-01
13,2,-1.2475e-01
13,3,-2.7726e-01
13,4,-4.5396e-01
13,5,8.6288e-01
13,6,-1.0030e+00
13,7,3.0011e+00
13,8,-2.6067e+00
13,9,3.4950e-01
13,10,3.3811e-01
13,11,3.2609e-01
13,12,-1.6246e+00
13,14,-1.3437e-01
13,15,-3.6636e-01
13,16,-1.6955e+00
13,17,2.1539e+00
13,18,-1.0396e+00
13,19,-2.8312e-01
13,20,8.3917e-02
14,1,1.1156e+00
14,2,2.3855e-01
14,3,-4.7219e-01
14,4,2.8340e-01
14,5,1.9252e+00
14,6,6.5398e-01
14,7,-1.6255e+00
14,8,-3.0267e-01
14,9,1.1963e-01
14,10,2.9520e-01
14,11,-2.3448e-01
14,12,1.5977e+00
14,13,3.3304e+00
14,15,2.1995e+00
14,16,1.8672e+00
14,17,-5.3292e-01
14,18,1.9349e+00
14,19,-1.2323e+00
14,20,-1.3902e+00
15,1,-2.0882e+00
15,2,-7.2428e-01
15,3,3.0623e-01
15,4,-1.0748e+00
15,5,5.1289e-01
15,6,1.1829e+00
15,7,-2.3566e+00
15,8,-1.1908e+00
15,9,-4.3794e-01
15,10,-2.3089e+00
15,11,-1.4403e+00
15,12,-1.7440e+00
15,13,-1.3336e-02
15,14,-4.2849e-01
15,16,-1.1573e+00
15,17,-2.2186e-01
15,18,1.5335e+00
15,19,2.2640e+00
15,20,7.3404e-01
16,1,-1.0537e-02
16,2,3.8551e-01
16,3,-1.8977e+00
16,4,-8.1371e-01
16,5,-9.2836e-02
16,6,-7.2817e-01
16,7,-1.4438e+00
16,8,-1.1530e+00
16,9,-3.6471e-01
16,10,-3.5124e-01
16,11,-3.1468e-01
16,12,-9.1511e-01
16,13,-1.1344e+00
16,14,-1.7413e+00
16,15,-1.4523e+00
16,17,-2.8700e-01
16,18,2.5317e-01
16,19,-1.6316e-01
16,20,4.0655e+00
17,1,1.0960e+00
17,2,-2.3024e+00
17,3,-1.0767e+00
17,4,-1.3829e+00
17,5,-5.6393e-01
17,6,1.4729e+00
17,7,8.9625e-01
17,8,-1.0771e+00
17,9,-9.6751e-01
17,10,1.0404e+00
17,11,-7.5242e-01
17,12,-6.4845e-01
17,13,-1.0699e+00
17,14,-1.5151e-01
17,15,-4.5915e-02
17,16,-9.5876e-01
17,18,-2.4157e+00
17,19,4.8918e-01
17,20,2.0365e+00
18,1,4.0451e-01
18,2,-1.7517e+00
18,3,2.6528e-01
18,4,-8.0069e-01
18,5,-1.4681e+00
18,6,-8.4084e-01
18,7,1.2405e+00
18,8,6.0620e-02
18,9,9.3754e-02
18,10,-8.1055e-01
18,11,-1.1240e+00
18,12,8.5739e-01
18,13,-1.7133e+00
18,14,5.9766e-01
18,15,-1.7390e+00
18,16,1.2952e+00
18,17,3.7716e-01
18,19,-1.2216e+00
18,20,-1.3844e+00
19,1,-1.3331e+00
19,2,4.4543e-01
19,3,-1.4539e+00
19,4,-1.8396e-02
19,5,-1.4590e+00
19,6,1.8505e+00
19,7,8.6317e-01
19,8,-3.6106e-01
19,9,1.6093e-01
19,10,2.4157e+00
19,11,-1.3895e+00
19,12,-1.5518e+00
19,13,-9.8581e-01
19,14,8.9168e-01
19,15,-4.2758e-01
19,16,1.2647e+00
19,17,-1.2691e+00
19,18,-1.8471e+00
19,20,1.7488e+00
20,1,-9.4951e-01
20,2,2.7382e-01
20,3,-1.2354e+00
20,4,2.7584e-01
20,5,-5.3743e-01
20,6,-1.4268e+00
20,7,-1.2242e+00
20,8,-2.1611e+00
20,9,-6.1812e-01
20,10,1.6021e+00
20,11,-1.4362e+00
20,12,-1.3770e+00
20,13,-1.3274e+00
20,14,-1.4870e+00
20,15,-3.4812e-01
20,16,6.7334e-01
20,17,-1.0629e+00
20,18,-4.5283e-01
20,19,-1.2543e+00
