i w_i r_i
1 0.6077920055555553 15
2 2.134443283333333 2
3 0.0 18
4 1.7798870055555551 4
5 1.4723408944444443 6
6 1.2931896166666665 8
7 2.1555592277777773 1
8 2.0732184499999997 3
9 0.43520478333333323 16
10 0.7092781166666664 12
11 1.0286472277777776 10
12 0.6586745611111109 14
13 0.19437345555555552 17
14 0.7050197833333333 13
15 1.192577783333333 9
16 1.6015925611111108 5
17 0.8238014499999997 11
18 1.4086958944444443 7
