i w_i r_i
1 1.7771722500000005 18
2 6.38294945 4
3 0.32263075000000097 19
4 5.92885805 9
5 6.44996175 3
6 6.26082375 5
7 4.18626945 16
8 5.91796725 11
9 0.0 20
10 5.59229675 13
11 4.45460525 15
12 5.60154355 12
13 6.01972475 8
14 7.1272529 1
15 6.104395449999999 7
16 4.10122575 17
17 5.21186815 14
18 5.92269375 10
19 6.2550652499999995 6
20 6.76231075 2
