i w_i r_i
1 11.805685099999996 1
2 4.360381099999999 7
3 6.697101599999998 4
4 7.515816599999997 3
5 3.654459599999999 9
6 4.358766599999999 8
7 5.624034599999998 6
8 7.622673099999997 2
9 0.24986109999999995 19
10 2.9062827 13
11 3.4078425999999995 10
12 3.2982796 12
13 0.0 20
14 1.214201950000001 17
15 6.3684990999999975 5
16 3.3361215999999994 11
17 2.03958425 14
18 1.3094231 16
19 0.7998701000000001 18
20 1.6475176000000005 15
