i w_i r_i
1 62.000000000000014 1
2 41.000000000000014 2
3 33.00000000000001 3
4 32.50000000000001 4
5 32.00000000000001 5
6 31.000000000000007 6
7 29.000000000000007 7
8 27.000000000000007 8
9 25.000000000000007 9
10 21.000000000000004 10
11 20.000000000000004 11
12 19.000000000000004 12
13 17.000000000000004 13
14 14.000000000000002 14
15 14.000000000000002 15
16 11.000000000000002 16
17 9.000000000000004 17
18 0.0 18
