n1,n2,weight
12,13,-2.4156e-01
12,14,1.2497e+00
12,15,-5.1836e-01
12,16,-3.3404e-01
12,17,4.2663e-01
12,18,1.1846e+00
12,19,-2.1349e-01
12,20,6.6529e-01
13,1,-1.0153e+00
13,2,-1.5649e-01
13,3,-4.1423e-01
13,4,-7.2676e-01
13,5,-2.5412e+00
13,6,-8.4559e-01
13,7,-3.2335e+00
13,8,-7.8504e-01
13,9,-2.4967e+00
13,10,1.7253e-01
13,11,-1.6629e+00
13,12,-2.1779e+00
13,14,-2.5522e+00
13,15,-3.0604e+00
13,16,-2.2914e+00
13,17,-2.8475e+00
13,18,-9.5584e-02
13,19,1.4630e+00
13,20,-1.3042e+00
14,1,2.2946e-01
14,2,-1.5945e-01
14,3,-1.2820e+00
14,4,3.8738e-01
14,5,-1.2363e-01
14,6,-3.8802e-01
14,7,-3.3703e-01
14,8,-1.1897e+00
14,9,-1.2652e+00
14,10,4.9134e-01
14,11,-2.2852e+00
14,12,-2.1915e+00
14,13,-1.1769e+00
14,15,1.1926e-01
14,16,1.4113e-01
14,17,-2.1743e+00
14,18,-1.5257e+00
14,19,1.4514e-01
14,20,-1.7388e+00
15,1,-9.4760e-01
15,2,-7.4820e-01
15,3,4.3452e-02
15,4,1.9236e+00
15,5,-5.1646e-01
15,6,-1.2639e+00
15,7,-3.6024e-01
15,8,-1.1271e+00
15,9,3.8630e-01
15,10,-9.7625e-01
15,11,-5.2308e-01
15,12,-6.3334e-01
15,13,-3.5949e-01
15,14,-6.2140e-01
15,16,-1.7585e+00
15,17,-2.1233e+00
15,18,-4.6729e-01
15,19,-6.6623e-01
15,20,1.2686e-01
16,1,-3.1575e+00
16,2,-3.1419e+00
16,3,-6.6314e-01
16,4,-2.3974e+00
16,5,-6.7558e-01
16,6,8.8603e-01
16,7,5.9356e-01
16,8,-1.7039e+00
16,9,8.9800e-02
16,10,-9.7315e-01
16,11,-6.4484e-01
16,12,-3.2299e-01
16,13,7.4007e-01
16,14,-2.2888e+00
16,15,-1.6379e-01
16,17,-2.0707e+00
16,18,-2.0901e+00
16,19,9.3538e-01
16,20,-3.2945e-01
17,1,-1.8182e+00
17,2,2.6682e-01
17,3,-1.1496e+00
17,4,-4.0199e-01
17,5,-1.7791e+00
17,6,-8.6139e-01
17,7,-1.0344e+00
17,8,-9.1451e-02
17,9,-4.0588e-01
17,10,-1.1330e+00
