n1,n2,weight
1,2,2.0055e+00
1,3,-5.6771e-01
1,4,4.2992e-01
1,5,1.4402e+00
1,6,-1.1994e+00
1,7,3.2853e+00
1,8,2.4460e+00
1,9,3.1970e+00
1,10,7.9019e+00
1,11,4.6132e+00
1,12,3.5919e+00
1,13,7.3109e+00
1,14,3.7967e+00
1,15,5.4627e+00
1,16,7.1316e+00
1,17,4.3208e+00
1,18,2.0130e+00
1,19,5.9143e+00
1,20,5.4002e+00
2,1,-7.4306e-01
2,3,-4.3116e-02
2,4,-7.1941e-01
2,5,1.6831e+00
2,6,2.3022e-01
2,7,3.0174e+00
2,8,2.0784e+00
2,9,3.4350e+00
2,10,3.7012e+00
2,11,3.7034e-01
2,12,-6.2707e-01
2,13,1.2721e+00
2,14,-6.7608e-01
2,15,2.2762e+00
2,16,3.9593e+00
2,17,-4.1963e-01
2,18,1.6503e+00
2,19,1.6246e+00
2,20,2.5989e+00
3,1,-7.8847e-01
3,2,2.7239e+00
3,4,-2.7561e-01
3,5,1.0499e+00
3,6,1.3841e+00
3,7,1.3715e+00
3,8,2.9848e+00
3,9,3.0539e+00
3,10,2.6477e+00
3,11,3.4556e+00
3,12,3.1432e+00
3,13,1.5315e+00
3,14,7.2767e-01
3,15,2.8908e+00
3,16,4.7613e-02
3,17,3.3929e-01
3,18,1.7721e+00
3,19,3.8743e+00
3,20,5.8382e+00
4,1,-8.3862e-01
4,2,1.0759e+00
4,3,-4.8234e-01
4,5,1.3477e+00
4,6,2.9827e-01
4,7,1.5305e+00
4,8,4.4909e+00
4,9,1.5572e+00
4,10,1.6065e+00
4,11,2.1042e+00
4,12,7.8976e-01
4,13,5.2226e-02
4,14,-1.9242e+00
4,15,8.1593e-01
4,16,2.1006e+00
4,17,7.4472e-01
4,18,1.4612e+00
4,19,3.3597e+00
4,20,1.0470e+00
5,1,-1.0864e+00
5,2,7.6415e-01
5,3,-2.7400e-01
5,4,8.2708e-01
5,6,-1.4774e+00
5,7,8.3186e-01
5,8,3.3566e+00
5,9,1.7169e+00
5,10,3.1710e+00
5,11,2.2989e+00
5,12,2.2033e+00
5,13,4.8871e+00
5,14,-5.7809e-01
5,15,2.9466e+00
5,16,4.6924e+00
5,17,2.0270e+00
5,18,1.5822e-01
5,19,8.6788e-01
5,20,4.3873e-01
6,1,9.9715e-01
6,2,1.2865e+00
6,3,3.7120e-01
6,4,8.0536e-01
6,5,2.0011e+00
6,7,2.1019e+00
6,8,-7.4264e-01
6,9,9.9373e-01
6,10,5.0305e+00
6,11,3.3006e+00
6,12,1.9217e+00
6,13,5.1100e+00
6,14,2.4754e-01
6,15,2.3793e+00
6,16,2.4026e+00
6,17,4.9927e+00
6,18,2.6124e+00
6,19,7.0271e+00
6,20,3.1411e+00
7,1,-1.3477e+00
7,2,-8.0306e-01
7,3,-2.2952e-01
7,4,-1.9329e+00
7,5,-2.5135e+00
7,6,-1.2108e+00
7,8,-4.4182e-01
7,9,-1.9098e+00
7,10,-8.7383e-02
7,11,-1.3082e+00
7,12,5.2720e-01
7,13,2.2306e-01
7,14,-2.4110e+00
7,15,-2.3090e+00
7,16,-7.9684e-01
7,17,-1.0877e+00
7,18,-1.1634e+00
7,19,-6.8261e-01
7,20,-1.7751e+00
8,1,-1.1184e+00
8,2,-6.8316e-02
8,3,-2.9108e-01
8,4,-1.9791e+00
8,5,-1.3285e+00
8,6,5.2909e-01
8,7,1.2601e+00
8,9,1.1398e+00
8,10,-9.1801e-01
8,11,-1.8276e+00
8,12,1.1228e+00
8,13,-9.5944e-01
8,14,-7.0788e-02
8,15,-1.8256e-01
8,16,4.8577e-01
8,17,-7.2922e-01
8,18,7.8023e-01
8,19,-1.5892e+00
8,20,-1.5947e-01
9,1,-3.1359e+00
9,2,1.7817e+00
9,3,-9.0769e-01
9,4,-1.6285e+00
9,5,1.4551e+00
9,6,1.1026e+00
9,7,3.9191e-01
9,8,-1.3025e+00
9,10,9.5546e-01
9,11,-2.8428e-01
9,12,-4.1817e-01
9,13,-5.7100e-01
9,14,-1.3561e+00
9,15,-4.0394e-01
9,16,1.4853e+00
9,17,-8.4205e-02
9,18,9.3725e-01
9,19,-1.0313e+00
9,20,5.9619e-01
10,1,-3.1410e+00
10,2,-9.7760e-01
10,3,-1.8261e+00
10,4,-2.1108e+00
10,5,-8.7769e-01
10,6,-3.4214e+00
10,7,-2.8322e-01
10,8,4.2931e-01
10,9,-2.2528e+00
10,11,-1.0297e+00
