n1,n2,weight
1,2,2.1776e+00
1,3,-8.7233e-01
1,4,1.6937e+00
1,5,2.0223e+00
1,6,9.2172e-01
1,7,2.6670e+00
1,8,3.3491e+00
1,9,1.8880e+00
1,10,2.1496e+00
1,11,4.7900e+00
1,12,2.8854e+00
1,13,2.5409e+00
1,14,3.9433e+00
1,15,1.9439e+00
1,16,5.1477e+00
1,17,3.6916e+00
1,18,1.5880e+00
1,19,1.5109e+00
1,20,1.2213e+00
2,1,-2.9494e+00
2,3,-1.6117e+00
2,4,-2.7091e+00
2,5,-1.2791e+00
2,6,-3.9077e-01
2,7,2.9420e+00
2,8,5.4146e-01
2,9,1.3014e+00
2,10,-1.7613e+00
2,11,6.9363e-01
2,12,-5.5183e-01
2,13,-7.3801e-01
2,14,-1.1190e+00
2,15,6.7115e-01
2,16,1.4768e+00
2,17,1.9357e+00
2,18,1.6829e-01
2,19,-3.3195e-01
2,20,3.2989e+00
3,1,-5.3706e-01
3,2,6.5550e-01
3,4,2.4468e-01
3,5,-8.8293e-01
3,6,-8.2382e-01
3,7,2.8825e+00
3,8,1.5064e+00
3,9,2.0996e+00
3,10,5.2375e-02
3,11,5.1316e-02
3,12,6.7681e-01
3,13,4.2566e+00
3,14,7.1461e-01
3,15,6.5279e-01
3,16,2.3363e+00
3,17,2.4423e-01
3,18,1.9301e+00
3,19,1.9545e+00
3,20,4.4652e+00
4,1,1.2871e+00
4,2,3.4913e+00
4,3,-6.7622e-01
4,5,3.2866e-01
4,6,-5.5892e-01
4,7,1.8897e+00
4,8,3.0198e+00
4,9,6.2072e-01
4,10,-1.2660e-01
4,11,2.2671e+00
4,12,9.1435e-01
4,13,-1.6539e-01
4,14,-1.0857e+00
4,15,6.2229e-01
4,16,1.4686e+00
4,17,-8.5285e-01
4,18,1.8157e+00
4,19,8.0541e-01
4,20,4.5479e+00
5,1,-1.7052e+00
5,2,1.9178e+00
5,3,-1.2074e+00
5,4,3.0927e-01
5,6,-2.3165e-01
5,7,5.6364e-01
5,8,-7.1222e-01
5,9,1.7514e+00
5,10,2.1441e+00
5,11,2.3161e+00
5,12,1.2235e-01
5,13,4.4770e+00
5,14,-9.1774e-01
5,15,1.4470e+00
5,16,3.4866e+00
5,17,2.3550e+00
5,18,9.0518e-01
5,19,1.6082e+00
5,20,9.6594e-01
6,1,-1.1193e+00
6,2,2.2067e+00
6,3,1.9345e+00
6,4,3.3497e-01
6,5,3.3090e+00
6,7,1.7164e+00
6,8,2.2021e+00
6,9,1.7891e+00
6,10,3.0351e+00
6,11,2.7181e+00
6,12,9.8086e-01
6,13,2.6061e+00
6,14,1.1341e+00
6,15,6.2905e-01
6,16,6.1357e-01
6,17,1.7957e+00
6,18,4.5373e+00
6,19,2.6652e+00
6,20,1.5703e+00
7,1,-1.9362e+00
7,2,-1.3036e+00
7,3,-1.3923e+00
7,4,-1.8627e+00
7,5,-2.4431e+00
7,6,-2.3793e+00
7,8,-3.7504e-01
7,9,-2.2645e+00
7,10,-1.4229e+00
7,11,-7.6807e-01
7,12,-2.4520e+00
7,13,8.2482e-01
7,14,-1.7850e+00
7,15,-1.6750e+00
7,16,-1.5960e+00
7,17,-3.0136e+00
7,18,-4.9979e-01
7,19,-4.7000e-01
7,20,-3.9876e-02
8,1,-1.7753e+00
8,2,-2.9349e-01
8,3,-1.3937e+00
8,4,-3.5070e+00
8,5,-2.2179e-01
8,6,-6.2076e-01
8,7,1.6165e+00
8,9,-2.4983e-02
8,10,-8.5302e-01
8,11,-1.3120e+00
8,12,-6.0843e-01
8,13,1.6007e+00
8,14,-1.8989e+00
8,15,-4.4427e-02
8,16,-4.2597e-01
8,17,-4.6039e-01
8,18,-1.2899e+00
8,19,1.1277e+00
8,20,-1.5253e+00
9,1,-3.1128e+00
9,2,-9.2167e-01
9,3,-2.0253e-01
9,4,-8.7096e-01
9,5,3.1620e-02
9,6,-1.1257e+00
9,7,-3.6580e-01
9,8,-3.6582e-01
9,10,-2.9486e-01
9,11,-5.5275e-01
9,12,-1.9552e-01
9,13,1.7201e-01
9,14,-4.2529e-01
9,15,8.5764e-01
9,16,-9.1084e-01
9,17,-8.8933e-01
9,18,-1.2819e+00
9,19,-9.1876e-01
9,20,2.9408e-01
10,1,-3.0300e+00
10,2,1.0994e-01
10,3,-2.1049e+00
10,4,-1.3866e+00
10,5,-7.3037e-01
10,6,-3.0120e+00
10,7,-7.0932e-01
10,8,9.7097e-01
10,9,-2.3516e-01
10,11,-4.5138e-01
10,12,-1.2928e+00
10,13,-2.4908e-01
10,14,1.2298e+00
10,15,-1.6248e+00
10,16,7.6316e-03
10,17,-1.7713e+00
10,18,-9.0262e-01
10,19,-8.8784e-01
10,20,-2.0188e-01
11,1,-2.8501e+00
11,2,-2.0055e+00
11,3,-2.0166e+00
11,4,-2.7873e+00
11,5,-1.1543e+00
11,6,-1.2383e+00
11,7,-1.2309e+00
11,8,-1.3080e+00
11,9,-1.4359e+00
11,10,-3.0886e+00
11,12,9.9960e-01
11,13,2.1722e-01
11,14,-1.7763e+00
11,15,-9.6531e-01
11,16,-2.7186e+00
11,17,-2.0128e+00
11,18,1.5980e+00
11,19,1.4355e+00
11,20,1.1078e+00
12,1,-2.5746e+00
12,2,7.7754e-01
12,3,-2.2646e+00
12,4,-5.7095e-01
12,5,-2.1080e-01
12,6,-2.1611e+00
12,7,4.9838e-01
12,8,-1.0398e+00
12,9,3.3429e+00
12,10,2.6591e+00
12,11,1.1186e+00
12,13,1.5970e+00
12,14,-1.8774e+00
12,15,-5.6436e-01
12,16,-3.1704e+00
12,17,9.1820e-01
12,18,2.2955e-01
12,19,2.4740e-01
12,20,9.7569e-01
13,1,-2.2397e+00
13,2,-1.2899e+00
13,3,-2.0291e+00
13,4,-2.9126e+00
13,5,-1.8806e+00
13,6,-2.1651e+00
13,7,-1.7197e+00
13,8,-9.5290e-01
13,9,-9.3171e-01
13,10,-8.7438e-01
13,11,-1.8605e+00
13,12,-1.7065e+00
13,14,-2.5381e+00
13,15,-1.0099e+00
13,16,-2.1031e+00
13,17,-2.1891e+00
