i,j,fij
1,2,-9
1,3,-9
1,4,-10
1,5,-20
1,6,-21
1,7,-19
1,8,-24
1,9,-15
1,10,-18
1,11,-20
1,12,-23
1,13,-20
1,14,-24
1,15,-26
1,16,-24
1,17,-16
1,18,-22
1,19,-20
1,20,-34
2,3,0
2,4,-1
2,5,-11
2,6,-12
2,7,-10
2,8,-15
2,9,-6
2,10,-9
2,11,-11
2,12,-14
2,13,-11
2,14,-15
2,15,-17
2,16,-15
2,17,-7
2,18,-13
2,19,-11
2,20,-25
3,4,-1
3,5,-11
3,6,-12
3,7,-10
3,8,-15
3,9,-6
3,10,-9
3,11,-11
3,12,-14
3,13,-11
3,14,-15
3,15,-17
3,16,-15
3,17,-7
3,18,-13
3,19,-11
3,20,-25
4,5,-10
4,6,-11
4,7,-9
4,8,-14
4,9,-5
4,10,-8
4,11,-10
4,12,-13
4,13,-10
4,14,-14
4,15,-16
4,16,-14
4,17,-6
4,18,-12
4,19,-10
4,20,-24
5,6,-1
5,7,1
5,8,-4
5,9,5
5,10,2
5,11,0
5,12,-3
5,13,0
5,14,-4
5,15,-6
5,16,-4
5,17,4
5,18,-2
5,19,0
5,20,-14
6,7,2
6,8,-3
6,9,6
6,10,3
6,11,1
6,12,-2
6,13,1
6,14,-3
6,15,-5
6,16,-3
6,17,5
6,18,-1
6,19,1
6,20,-13
7,8,-5
7,9,4
7,10,1
7,11,-1
7,12,-4
7,13,-1
7,14,-5
7,15,-7
7,16,-5
7,17,3
7,18,-3
7,19,-1
7,20,-15
8,9,9
8,10,6
8,11,4
8,12,1
8,13,4
8,14,0
8,15,-2
8,16,0
8,17,8
8,18,2
8,19,4
8,20,-10
9,10,-3
9,11,-5
9,12,-8
9,13,-5
9,14,-9
9,15,-11
9,16,-9
9,17,-1
9,18,-7
9,19,-5
9,20,-19
10,11,-2
10,12,-5
10,13,-2
10,14,-6
10,15,-8
10,16,-6
10,17,2
10,18,-4
10,19,-2
10,20,-16
11,12,-3
11,13,0
11,14,-4
11,15,-6
11,16,-4
11,17,4
11,18,-2
11,19,0
11,20,-14
12,13,3
12,14,-1
12,15,-3
12,16,-1
12,17,7
12,18,1
12,19,3
12,20,-11
13,14,-4
13,15,-6
13,16,-4
13,17,4
13,18,-2
13,19,0
13,20,-14
14,15,-2
14,16,0
14,17,8
14,18,2
14,19,4
14,20,-10
15,16,2
15,17,10
15,18,4
15,19,6
15,20,-8
16,17,8
16,18,2
16,19,4
16,20,-10
17,18,-6
17,19,-4
17,20,-18
18,19,2
18,20,-12
19,20,-14
