i,j,fij
1,2,-14
1,3,-23
1,4,-18
1,5,-33
1,6,-38
1,7,-39
1,8,-35
1,9,-34
1,10,-34
1,11,-38
1,12,-39
1,13,-45
1,14,-43
1,15,-47
1,16,-43
1,17,-39
1,18,-45
1,19,-46
1,20,-54
2,3,-9
2,4,-4
2,5,-19
2,6,-24
2,7,-25
2,8,-21
2,9,-20
2,10,-20
2,11,-24
2,12,-25
2,13,-31
2,14,-29
2,15,-33
2,16,-29
2,17,-25
2,18,-31
2,19,-32
2,20,-40
3,4,5
3,5,-10
3,6,-15
3,7,-16
3,8,-12
3,9,-11
3,10,-11
3,11,-15
3,12,-16
3,13,-22
3,14,-20
3,15,-24
3,16,-20
3,17,-16
3,18,-22
3,19,-23
3,20,-31
4,5,-15
4,6,-20
4,7,-21
4,8,-17
4,9,-16
4,10,-16
4,11,-20
4,12,-21
4,13,-27
4,14,-25
4,15,-29
4,16,-25
4,17,-21
4,18,-27
4,19,-28
4,20,-36
5,6,-5
5,7,-6
5,8,-2
5,9,-1
5,10,-1
5,11,-5
5,12,-6
5,13,-12
5,14,-10
5,15,-14
5,16,-10
5,17,-6
5,18,-12
5,19,-13
5,20,-21
6,7,-1
6,8,3
6,9,4
6,10,4
6,11,0
6,12,-1
6,13,-7
6,14,-5
6,15,-9
6,16,-5
6,17,-1
6,18,-7
6,19,-8
6,20,-16
7,8,4
7,9,5
7,10,5
7,11,1
7,12,0
7,13,-6
7,14,-4
7,15,-8
7,16,-4
7,17,0
7,18,-6
7,19,-7
7,20,-15
8,9,1
8,10,1
8,11,-3
8,12,-4
8,13,-10
8,14,-8
8,15,-12
8,16,-8
8,17,-4
8,18,-10
8,19,-11
8,20,-19
9,10,0
9,11,-4
9,12,-5
9,13,-11
9,14,-9
9,15,-13
9,16,-9
9,17,-5
9,18,-11
9,19,-12
9,20,-20
10,11,-4
10,12,-5
10,13,-11
10,14,-9
10,15,-13
10,16,-9
10,17,-5
10,18,-11
10,19,-12
10,20,-20
11,12,-1
11,13,-7
11,14,-5
11,15,-9
11,16,-5
11,17,-1
11,18,-7
11,19,-8
11,20,-16
12,13,-6
12,14,-4
12,15,-8
12,16,-4
12,17,0
12,18,-6
12,19,-7
12,20,-15
13,14,2
13,15,-2
13,16,2
13,17,6
13,18,0
13,19,-1
13,20,-9
14,15,-4
14,16,0
14,17,4
14,18,-2
14,19,-3
14,20,-11
15,16,4
15,17,8
15,18,2
15,19,1
15,20,-7
16,17,4
16,18,-2
16,19,-3
16,20,-11
17,18,-6
17,19,-7
17,20,-15
18,19,-1
18,20,-9
19,20,-8
