i,j,fij
1,2,-4
1,3,-7
1,4,-8
1,5,-17
1,6,-16
1,7,-14
1,8,-19
1,9,-9
1,10,-16
1,11,-20
1,12,-18
1,13,-21
1,14,-19
1,15,-20
1,16,-22
1,17,-14
1,18,-17
1,19,-17
1,20,-29
2,3,-3
2,4,-4
2,5,-13
2,6,-12
2,7,-10
2,8,-15
2,9,-5
2,10,-12
2,11,-16
2,12,-14
2,13,-17
2,14,-15
2,15,-16
2,16,-18
2,17,-10
2,18,-13
2,19,-13
2,20,-25
3,4,-1
3,5,-10
3,6,-9
3,7,-7
3,8,-12
3,9,-2
3,10,-9
3,11,-13
3,12,-11
3,13,-14
3,14,-12
3,15,-13
3,16,-15
3,17,-7
3,18,-10
3,19,-10
3,20,-22
4,5,-9
4,6,-8
4,7,-6
4,8,-11
4,9,-1
4,10,-8
4,11,-12
4,12,-10
4,13,-13
4,14,-11
4,15,-12
4,16,-14
4,17,-6
4,18,-9
4,19,-9
4,20,-21
5,6,1
5,7,3
5,8,-2
5,9,8
5,10,1
5,11,-3
5,12,-1
5,13,-4
5,14,-2
5,15,-3
5,16,-5
5,17,3
5,18,0
5,19,0
5,20,-12
6,7,2
6,8,-3
6,9,7
6,10,0
6,11,-4
6,12,-2
6,13,-5
6,14,-3
6,15,-4
6,16,-6
6,17,2
6,18,-1
6,19,-1
6,20,-13
7,8,-5
7,9,5
7,10,-2
7,11,-6
7,12,-4
7,13,-7
7,14,-5
7,15,-6
7,16,-8
7,17,0
7,18,-3
7,19,-3
7,20,-15
8,9,10
8,10,3
8,11,-1
8,12,1
8,13,-2
8,14,0
8,15,-1
8,16,-3
8,17,5
8,18,2
8,19,2
8,20,-10
9,10,-7
9,11,-11
9,12,-9
9,13,-12
9,14,-10
9,15,-11
9,16,-13
9,17,-5
9,18,-8
9,19,-8
9,20,-20
10,11,-4
10,12,-2
10,13,-5
10,14,-3
10,15,-4
10,16,-6
10,17,2
10,18,-1
10,19,-1
10,20,-13
11,12,2
11,13,-1
11,14,1
11,15,0
11,16,-2
11,17,6
11,18,3
11,19,3
11,20,-9
12,13,-3
12,14,-1
12,15,-2
12,16,-4
12,17,4
12,18,1
12,19,1
12,20,-11
13,14,2
13,15,1
13,16,-1
13,17,7
13,18,4
13,19,4
13,20,-8
14,15,-1
14,16,-3
14,17,5
14,18,2
14,19,2
14,20,-10
15,16,-2
15,17,6
15,18,3
15,19,3
15,20,-9
16,17,8
16,18,5
16,19,5
16,20,-7
17,18,-3
17,19,-3
17,20,-15
18,19,0
18,20,-12
19,20,-12
