i,j,fij
1,2,-12
1,3,-19
1,4,-13
1,5,-33
1,6,-33
1,7,-35
1,8,-33
1,9,-29
1,10,-30
1,11,-36
1,12,-34
1,13,-42
1,14,-43
1,15,-41
1,16,-38
1,17,-36
1,18,-41
1,19,-40
1,20,-50
2,3,-7
2,4,-1
2,5,-21
2,6,-21
2,7,-23
2,8,-21
2,9,-17
2,10,-18
2,11,-24
2,12,-22
2,13,-30
2,14,-31
2,15,-29
2,16,-26
2,17,-24
2,18,-29
2,19,-28
2,20,-38
3,4,6
3,5,-14
3,6,-14
3,7,-16
3,8,-14
3,9,-10
3,10,-11
3,11,-17
3,12,-15
3,13,-23
3,14,-24
3,15,-22
3,16,-19
3,17,-17
3,18,-22
3,19,-21
3,20,-31
4,5,-20
4,6,-20
4,7,-22
4,8,-20
4,9,-16
4,10,-17
4,11,-23
4,12,-21
4,13,-29
4,14,-30
4,15,-28
4,16,-25
4,17,-23
4,18,-28
4,19,-27
4,20,-37
5,6,0
5,7,-2
5,8,0
5,9,4
5,10,3
5,11,-3
5,12,-1
5,13,-9
5,14,-10
5,15,-8
5,16,-5
5,17,-3
5,18,-8
5,19,-7
5,20,-17
6,7,-2
6,8,0
6,9,4
6,10,3
6,11,-3
6,12,-1
6,13,-9
6,14,-10
6,15,-8
6,16,-5
6,17,-3
6,18,-8
6,19,-7
6,20,-17
7,8,2
7,9,6
7,10,5
7,11,-1
7,12,1
7,13,-7
7,14,-8
7,15,-6
7,16,-3
7,17,-1
7,18,-6
7,19,-5
7,20,-15
8,9,4
8,10,3
8,11,-3
8,12,-1
8,13,-9
8,14,-10
8,15,-8
8,16,-5
8,17,-3
8,18,-8
8,19,-7
8,20,-17
9,10,-1
9,11,-7
9,12,-5
9,13,-13
9,14,-14
9,15,-12
9,16,-9
9,17,-7
9,18,-12
9,19,-11
9,20,-21
10,11,-6
10,12,-4
10,13,-12
10,14,-13
10,15,-11
10,16,-8
10,17,-6
10,18,-11
10,19,-10
10,20,-20
11,12,2
11,13,-6
11,14,-7
11,15,-5
11,16,-2
11,17,0
11,18,-5
11,19,-4
11,20,-14
12,13,-8
12,14,-9
12,15,-7
12,16,-4
12,17,-2
12,18,-7
12,19,-6
12,20,-16
13,14,-1
13,15,1
13,16,4
13,17,6
13,18,1
13,19,2
13,20,-8
14,15,2
14,16,5
14,17,7
14,18,2
14,19,3
14,20,-7
15,16,3
15,17,5
15,18,0
15,19,1
15,20,-9
16,17,2
16,18,-3
16,19,-2
16,20,-12
17,18,-5
17,19,-4
17,20,-14
18,19,1
18,20,-9
19,20,-10
