i,j,fij
1,2,-10
1,3,-8
1,4,-9
1,5,-25
1,6,-30
1,7,-33
1,8,-22
1,9,-22
1,10,-25
1,11,-31
1,12,-27
1,13,-31
1,14,-34
1,15,-34
1,16,-29
1,17,-29
1,18,-36
1,19,-32
1,20,-41
2,3,2
2,4,1
2,5,-15
2,6,-20
2,7,-23
2,8,-12
2,9,-12
2,10,-15
2,11,-21
2,12,-17
2,13,-21
2,14,-24
2,15,-24
2,16,-19
2,17,-19
2,18,-26
2,19,-22
2,20,-31
3,4,-1
3,5,-17
3,6,-22
3,7,-25
3,8,-14
3,9,-14
3,10,-17
3,11,-23
3,12,-19
3,13,-23
3,14,-26
3,15,-26
3,16,-21
3,17,-21
3,18,-28
3,19,-24
3,20,-33
4,5,-16
4,6,-21
4,7,-24
4,8,-13
4,9,-13
4,10,-16
4,11,-22
4,12,-18
4,13,-22
4,14,-25
4,15,-25
4,16,-20
4,17,-20
4,18,-27
4,19,-23
4,20,-32
5,6,-5
5,7,-8
5,8,3
5,9,3
5,10,0
5,11,-6
5,12,-2
5,13,-6
5,14,-9
5,15,-9
5,16,-4
5,17,-4
5,18,-11
5,19,-7
5,20,-16
6,7,-3
6,8,8
6,9,8
6,10,5
6,11,-1
6,12,3
6,13,-1
6,14,-4
6,15,-4
6,16,1
6,17,1
6,18,-6
6,19,-2
6,20,-11
7,8,11
7,9,11
7,10,8
7,11,2
7,12,6
7,13,2
7,14,-1
7,15,-1
7,16,4
7,17,4
7,18,-3
7,19,1
7,20,-8
8,9,0
8,10,-3
8,11,-9
8,12,-5
8,13,-9
8,14,-12
8,15,-12
8,16,-7
8,17,-7
8,18,-14
8,19,-10
8,20,-19
9,10,-3
9,11,-9
9,12,-5
9,13,-9
9,14,-12
9,15,-12
9,16,-7
9,17,-7
9,18,-14
9,19,-10
9,20,-19
10,11,-6
10,12,-2
10,13,-6
10,14,-9
10,15,-9
10,16,-4
10,17,-4
10,18,-11
10,19,-7
10,20,-16
11,12,4
11,13,0
11,14,-3
11,15,-3
11,16,2
11,17,2
11,18,-5
11,19,-1
11,20,-10
12,13,-4
12,14,-7
12,15,-7
12,16,-2
12,17,-2
12,18,-9
12,19,-5
12,20,-14
13,14,-3
13,15,-3
13,16,2
13,17,2
13,18,-5
13,19,-1
13,20,-10
14,15,0
14,16,5
14,17,5
14,18,-2
14,19,2
14,20,-7
15,16,5
15,17,5
15,18,-2
15,19,2
15,20,-7
16,17,0
16,18,-7
16,19,-3
16,20,-12
17,18,-7
17,19,-3
17,20,-12
18,19,4
18,20,-5
19,20,-9
