i,j,fij
1,2,-14
1,3,-21
1,4,-16
1,5,-33
1,6,-35
1,7,-37
1,8,-35
1,9,-32
1,10,-32
1,11,-36
1,12,-36
1,13,-42
1,14,-43
1,15,-44
1,16,-40
1,17,-39
1,18,-43
1,19,-43
1,20,-52
2,3,-7
2,4,-2
2,5,-19
2,6,-21
2,7,-23
2,8,-21
2,9,-18
2,10,-18
2,11,-22
2,12,-22
2,13,-28
2,14,-29
2,15,-30
2,16,-26
2,17,-25
2,18,-29
2,19,-29
2,20,-38
3,4,5
3,5,-12
3,6,-14
3,7,-16
3,8,-14
3,9,-11
3,10,-11
3,11,-15
3,12,-15
3,13,-21
3,14,-22
3,15,-23
3,16,-19
3,17,-18
3,18,-22
3,19,-22
3,20,-31
4,5,-17
4,6,-19
4,7,-21
4,8,-19
4,9,-16
4,10,-16
4,11,-20
4,12,-20
4,13,-26
4,14,-27
4,15,-28
4,16,-24
4,17,-23
4,18,-27
4,19,-27
4,20,-36
5,6,-2
5,7,-4
5,8,-2
5,9,1
5,10,1
5,11,-3
5,12,-3
5,13,-9
5,14,-10
5,15,-11
5,16,-7
5,17,-6
5,18,-10
5,19,-10
5,20,-19
6,7,-2
6,8,0
6,9,3
6,10,3
6,11,-1
6,12,-1
6,13,-7
6,14,-8
6,15,-9
6,16,-5
6,17,-4
6,18,-8
6,19,-8
6,20,-17
7,8,2
7,9,5
7,10,5
7,11,1
7,12,1
7,13,-5
7,14,-6
7,15,-7
7,16,-3
7,17,-2
7,18,-6
7,19,-6
7,20,-15
8,9,3
8,10,3
8,11,-1
8,12,-1
8,13,-7
8,14,-8
8,15,-9
8,16,-5
8,17,-4
8,18,-8
8,19,-8
8,20,-17
9,10,0
9,11,-4
9,12,-4
9,13,-10
9,14,-11
9,15,-12
9,16,-8
9,17,-7
9,18,-11
9,19,-11
9,20,-20
10,11,-4
10,12,-4
10,13,-10
10,14,-11
10,15,-12
10,16,-8
10,17,-7
10,18,-11
10,19,-11
10,20,-20
11,12,0
11,13,-6
11,14,-7
11,15,-8
11,16,-4
11,17,-3
11,18,-7
11,19,-7
11,20,-16
12,13,-6
12,14,-7
12,15,-8
12,16,-4
12,17,-3
12,18,-7
12,19,-7
12,20,-16
13,14,-1
13,15,-2
13,16,2
13,17,3
13,18,-1
13,19,-1
13,20,-10
14,15,-1
14,16,3
14,17,4
14,18,0
14,19,0
14,20,-9
15,16,4
15,17,5
15,18,1
15,19,1
15,20,-8
16,17,1
16,18,-3
16,19,-3
16,20,-12
17,18,-4
17,19,-4
17,20,-13
18,19,0
18,20,-9
19,20,-9
