i,j,fij
1,2,0
1,3,0
1,4,0
1,5,-5
1,6,-2
1,7,0
1,8,-6
1,9,-6
1,10,-3
1,11,-6
1,12,-3
1,13,-6
1,14,-2
1,15,-3
1,16,-3
1,17,-6
1,18,-3
1,19,-2
1,20,-6
2,3,0
2,4,0
2,5,-5
2,6,-2
2,7,0
2,8,-6
2,9,-6
2,10,-3
2,11,-6
2,12,-3
2,13,-6
2,14,-2
2,15,-3
2,16,-3
2,17,-6
2,18,-3
2,19,-2
2,20,-6
3,4,0
3,5,-5
3,6,-2
3,7,0
3,8,-6
3,9,-6
3,10,-3
3,11,-6
3,12,-3
3,13,-6
3,14,-2
3,15,-3
3,16,-3
3,17,-6
3,18,-3
3,19,-2
3,20,-6
4,5,-5
4,6,-2
4,7,0
4,8,-6
4,9,-6
4,10,-3
4,11,-6
4,12,-3
4,13,-6
4,14,-2
4,15,-3
4,16,-3
4,17,-6
4,18,-3
4,19,-2
4,20,-6
5,6,3
5,7,5
5,8,-1
5,9,-1
5,10,2
5,11,-1
5,12,2
5,13,-1
5,14,3
5,15,2
5,16,2
5,17,-1
5,18,2
5,19,3
5,20,-1
6,7,2
6,8,-4
6,9,-4
6,10,-1
6,11,-4
6,12,-1
6,13,-4
6,14,0
6,15,-1
6,16,-1
6,17,-4
6,18,-1
6,19,0
6,20,-4
7,8,-6
7,9,-6
7,10,-3
7,11,-6
7,12,-3
7,13,-6
7,14,-2
7,15,-3
7,16,-3
7,17,-6
7,18,-3
7,19,-2
7,20,-6
8,9,0
8,10,3
8,11,0
8,12,3
8,13,0
8,14,4
8,15,3
8,16,3
8,17,0
8,18,3
8,19,4
8,20,0
9,10,3
9,11,0
9,12,3
9,13,0
9,14,4
9,15,3
9,16,3
9,17,0
9,18,3
9,19,4
9,20,0
10,11,-3
10,12,0
10,13,-3
10,14,1
10,15,0
10,16,0
10,17,-3
10,18,0
10,19,1
10,20,-3
11,12,3
11,13,0
11,14,4
11,15,3
11,16,3
11,17,0
11,18,3
11,19,4
11,20,0
12,13,-3
12,14,1
12,15,0
12,16,0
12,17,-3
12,18,0
12,19,1
12,20,-3
13,14,4
13,15,3
13,16,3
13,17,0
13,18,3
13,19,4
13,20,0
14,15,-1
14,16,-1
14,17,-4
14,18,-1
14,19,0
14,20,-4
15,16,0
15,17,-3
15,18,0
15,19,1
15,20,-3
16,17,-3
16,18,0
16,19,1
16,20,-3
17,18,3
17,19,4
17,20,0
18,19,1
18,20,-3
19,20,-4
