i,j,fij
1,2,-6
1,3,-9
1,4,-10
1,5,-20
1,6,-18
1,7,-17
1,8,-21
1,9,-12
1,10,-18
1,11,-20
1,12,-20
1,13,-20
1,14,-21
1,15,-23
1,16,-22
1,17,-16
1,18,-19
1,19,-20
1,20,-31
2,3,-3
2,4,-4
2,5,-14
2,6,-12
2,7,-11
2,8,-15
2,9,-6
2,10,-12
2,11,-14
2,12,-14
2,13,-14
2,14,-15
2,15,-17
2,16,-16
2,17,-10
2,18,-13
2,19,-14
2,20,-25
3,4,-1
3,5,-11
3,6,-9
3,7,-8
3,8,-12
3,9,-3
3,10,-9
3,11,-11
3,12,-11
3,13,-11
3,14,-12
3,15,-14
3,16,-13
3,17,-7
3,18,-10
3,19,-11
3,20,-22
4,5,-10
4,6,-8
4,7,-7
4,8,-11
4,9,-2
4,10,-8
4,11,-10
4,12,-10
4,13,-10
4,14,-11
4,15,-13
4,16,-12
4,17,-6
4,18,-9
4,19,-10
4,20,-21
5,6,2
5,7,3
5,8,-1
5,9,8
5,10,2
5,11,0
5,12,0
5,13,0
5,14,-1
5,15,-3
5,16,-2
5,17,4
5,18,1
5,19,0
5,20,-11
6,7,1
6,8,-3
6,9,6
6,10,0
6,11,-2
6,12,-2
6,13,-2
6,14,-3
6,15,-5
6,16,-4
6,17,2
6,18,-1
6,19,-2
6,20,-13
7,8,-4
7,9,5
7,10,-1
7,11,-3
7,12,-3
7,13,-3
7,14,-4
7,15,-6
7,16,-5
7,17,1
7,18,-2
7,19,-3
7,20,-14
8,9,9
8,10,3
8,11,1
8,12,1
8,13,1
8,14,0
8,15,-2
8,16,-1
8,17,5
8,18,2
8,19,1
8,20,-10
9,10,-6
9,11,-8
9,12,-8
9,13,-8
9,14,-9
9,15,-11
9,16,-10
9,17,-4
9,18,-7
9,19,-8
9,20,-19
10,11,-2
10,12,-2
10,13,-2
10,14,-3
10,15,-5
10,16,-4
10,17,2
10,18,-1
10,19,-2
10,20,-13
11,12,0
11,13,0
11,14,-1
11,15,-3
11,16,-2
11,17,4
11,18,1
11,19,0
11,20,-11
12,13,0
12,14,-1
12,15,-3
12,16,-2
12,17,4
12,18,1
12,19,0
12,20,-11
13,14,-1
13,15,-3
13,16,-2
13,17,4
13,18,1
13,19,0
13,20,-11
14,15,-2
14,16,-1
14,17,5
14,18,2
14,19,1
14,20,-10
15,16,1
15,17,7
15,18,4
15,19,3
15,20,-8
16,17,6
16,18,3
16,19,2
16,20,-9
17,18,-3
17,19,-4
17,20,-15
18,19,-1
18,20,-12
19,20,-11
