i,j,fij
1,2,-3
1,3,-7
1,4,-8
1,5,-13
1,6,-6
1,7,-5
1,8,-9
1,9,-8
1,10,-11
1,11,-14
1,12,-9
1,13,-12
1,14,-11
1,15,-13
1,16,-14
1,17,-9
1,18,-11
1,19,-13
1,20,-15
2,3,-4
2,4,-5
2,5,-10
2,6,-3
2,7,-2
2,8,-6
2,9,-5
2,10,-8
2,11,-11
2,12,-6
2,13,-9
2,14,-8
2,15,-10
2,16,-11
2,17,-6
2,18,-8
2,19,-10
2,20,-12
3,4,-1
3,5,-6
3,6,1
3,7,2
3,8,-2
3,9,-1
3,10,-4
3,11,-7
3,12,-2
3,13,-5
3,14,-4
3,15,-6
3,16,-7
3,17,-2
3,18,-4
3,19,-6
3,20,-8
4,5,-5
4,6,2
4,7,3
4,8,-1
4,9,0
4,10,-3
4,11,-6
4,12,-1
4,13,-4
4,14,-3
4,15,-5
4,16,-6
4,17,-1
4,18,-3
4,19,-5
4,20,-7
5,6,7
5,7,8
5,8,4
5,9,5
5,10,2
5,11,-1
5,12,4
5,13,1
5,14,2
5,15,0
5,16,-1
5,17,4
5,18,2
5,19,0
5,20,-2
6,7,1
6,8,-3
6,9,-2
6,10,-5
6,11,-8
6,12,-3
6,13,-6
6,14,-5
6,15,-7
6,16,-8
6,17,-3
6,18,-5
6,19,-7
6,20,-9
7,8,-4
7,9,-3
7,10,-6
7,11,-9
7,12,-4
7,13,-7
7,14,-6
7,15,-8
7,16,-9
7,17,-4
7,18,-6
7,19,-8
7,20,-10
8,9,1
8,10,-2
8,11,-5
8,12,0
8,13,-3
8,14,-2
8,15,-4
8,16,-5
8,17,0
8,18,-2
8,19,-4
8,20,-6
9,10,-3
9,11,-6
9,12,-1
9,13,-4
9,14,-3
9,15,-5
9,16,-6
9,17,-1
9,18,-3
9,19,-5
9,20,-7
10,11,-3
10,12,2
10,13,-1
10,14,0
10,15,-2
10,16,-3
10,17,2
10,18,0
10,19,-2
10,20,-4
11,12,5
11,13,2
11,14,3
11,15,1
11,16,0
11,17,5
11,18,3
11,19,1
11,20,-1
12,13,-3
12,14,-2
12,15,-4
12,16,-5
12,17,0
12,18,-2
12,19,-4
12,20,-6
13,14,1
13,15,-1
13,16,-2
13,17,3
13,18,1
13,19,-1
13,20,-3
14,15,-2
14,16,-3
14,17,2
14,18,0
14,19,-2
14,20,-4
15,16,-1
15,17,4
15,18,2
15,19,0
15,20,-2
16,17,5
16,18,3
16,19,1
16,20,-1
17,18,-2
17,19,-4
17,20,-6
18,19,-2
18,20,-4
19,20,-2
