n1,n2,weight
1,2,-3.0116e-01
1,3,-1.3787e+00
1,4,3.2488e+00
1,5,4.3553e+00
1,6,3.9088e-01
1,7,1.6249e+00
1,8,5.2396e-01
1,9,2.7028e+00
1,10,2.8211e+00
1,11,3.4891e+00
1,12,2.9449e+00
1,13,7.0358e-02
1,14,5.5742e+00
1,15,5.3968e+00
1,16,3.6378e+00
1,17,7.3530e+00
1,18,8.2224e+00
1,19,4.9953e+00
1,20,3.5181e+00
2,1,6.3773e+00
2,3,7.5068e+00
2,4,9.1855e+00
2,5,7.2345e+00
2,6,3.8673e+00
2,7,5.1690e+00
2,8,4.9548e+00
2,9,5.5965e+00
2,10,6.5864e+00
2,11,8.9863e+00
2,12,1.0467e+01
2,13,5.6860e+00
2,14,1.0330e+01
2,15,6.7768e+00
2,16,7.8792e+00
2,17,5.3059e+00
2,18,9.1780e+00
2,19,7.7738e+00
2,20,7.2616e+00
3,1,3.4598e+00
3,2,3.2488e+00
3,4,4.3404e+00
3,5,1.9098e+00
3,6,2.9273e+00
3,7,2.0898e+00
3,8,3.3461e+00
3,9,2.8933e-01
3,10,1.5395e+00
3,11,5.0903e+00
3,12,4.5480e+00
3,13,4.1553e+00
3,14,2.1256e+00
3,15,3.4068e+00
3,16,1.0889e+00
3,17,5.3199e+00
3,18,4.4897e+00
3,19,4.6702e+00
3,20,5.3498e+00
4,1,6.8928e-01
4,2,2.2403e+00
4,3,3.5736e+00
4,5,4.6422e+00
4,6,-5.7932e-01
4,7,4.3413e+00
4,8,9.7533e-01
4,9,3.4070e+00
4,10,3.6990e+00
4,11,9.3621e+00
4,12,5.3664e+00
4,13,3.4626e+00
4,14,5.7176e+00
4,15,3.2230e+00
4,16,4.8821e+00
4,17,3.1028e+00
4,18,3.2851e+00
4,19,4.8592e+00
4,20,5.1325e+00
5,1,-9.0770e-01
5,2,3.7033e-01
5,3,-3.1273e+00
5,4,-1.8379e+00
5,6,2.0050e+00
5,7,1.8551e+00
5,8,2.7648e+00
5,9,-3.1755e-01
5,10,1.3383e+00
5,11,3.3457e+00
5,12,4.7341e+00
5,13,4.3709e+00
5,14,4.7016e+00
5,15,3.5505e+00
5,16,4.2767e+00
5,17,2.1855e+00
5,18,4.1356e+00
5,19,2.5373e+00
5,20,6.0608e+00
6,1,2.9629e+00
6,2,6.0630e+00
6,3,1.1275e+00
6,4,3.7279e+00
6,5,3.7114e+00
6,7,1.6865e+00
6,8,2.1145e+00
6,9,3.0032e+00
6,10,1.4668e+00
6,11,5.0948e+00
6,12,3.6621e+00
6,13,1.0470e+00
6,14,4.8019e+00
6,15,2.5651e+00
6,16,5.1451e-01
6,17,2.2609e+00
6,18,4.2253e+00
6,19,3.9959e+00
6,20,3.5095e+00
7,1,1.0384e+00
7,2,1.8422e+00
7,3,-5.6299e-01
7,4,1.4437e+00
7,5,1.0513e+00
7,6,-1.6678e+00
7,8,2.1585e+00
7,9,6.0974e+00
7,10,-1.8739e+00
7,11,2.1589e+00
7,12,1.8815e+00
7,13,6.1577e+00
7,14,4.9821e+00
7,15,4.6909e+00
7,16,5.2526e+00
7,17,-4.6031e-01
7,18,3.7412e+00
7,19,5.2413e+00
7,20,-3.2960e-01
8,1,1.3210e+00
8,2,-3.2642e-01
8,3,-3.9267e+00
8,4,4.9449e+00
8,5,-1.9080e+00
8,6,2.9152e+00
8,7,-3.7624e+00
8,9,1.1959e+00
8,10,-1.8691e-01
8,11,1.4844e+00
8,12,1.6173e+00
8,13,2.4680e+00
8,14,4.9083e-01
8,15,6.1663e-01
8,16,3.3130e-01
8,17,2.1734e+00
8,18,1.1430e-01
8,19,3.6333e+00
8,20,-5.2967e-01
9,1,7.3157e-01
9,2,3.3549e+00
9,3,-4.7971e+00
9,4,9.7306e-01
9,5,-8.4716e-02
9,6,-1.0961e+00
9,7,-9.2370e-01
9,8,-1.9122e+00
9,10,4.2019e-01
9,11,3.2264e+00
9,12,-9.9266e-01
9,13,3.9585e+00
9,14,1.1513e+00
9,15,3.9640e+00
9,16,1.2658e+00
9,17,3.1312e+00
9,18,4.1567e+00
9,19,4.8112e+00
9,20,2.5030e+00
10,1,-1.6912e+00
10,2,9.4533e-02
10,3,-1.9230e+00
10,4,-1.1914e+00
10,5,5.9270e-01
10,6,-1.2004e+00
10,7,2.3676e-02
10,8,1.8813e-01
10,9,1.4536e-01
10,11,-1.2145e+00
10,12,-2.1979e-01
10,13,-1.2464e+00
10,14,3.9362e+00
10,15,2.2710e+00
10,16,-1.1240e+00
10,17,1.7488e+00
10,18,2.2217e+00
10,19,-2.3406e-01
10,20,2.9971e+00
11,1,-2.9976e-01
11,2,-5.9856e+00
11,3,-1.9572e+00
11,4,-5.9314e+00
11,5,-9.2103e-02
11,6,-4.2656e+00
11,7,5.3549e-01
11,8,-3.8041e+00
11,9,-4.6716e+00
11,10,-2.0512e+00
11,12,-3.6905e-01
11,13,1.2877e+00
11,14,-1.4962e-01
11,15,-1.6503e+00
11,16,1.5841e+00
11,17,-1.7137e+00
11,18,6.8730e-01
11,19,1.6014e+00
11,20,-9.7610e-01
12,1,4.4740e-01
12,2,-2.6260e+00
12,3,-1.7110e+00
12,4,-2.9049e+00
12,5,6.0100e-01
12,6,-1.4994e+00
12,7,1.2681e+00
12,8,-4.2394e+00
12,9,4.9531e-03
12,10,2.7803e+00
12,11,-2.1232e-01
12,13,3.5859e+00
12,14,-3.0415e-01
12,15,1.7299e+00
12,16,-1.5203e+00
12,17,1.1556e+00
12,18,-2.1389e+00
12,19,-5.0343e-01
12,20,-1.0064e+00
13,1,1.2572e+00
13,2,-2.1780e+00
13,3,-4.0292e-01
13,4,-3.5536e+00
13,5,2.0336e+00
13,6,9.4020e-01
13,7,-3.7169e+00
13,8,-2.5448e+00
13,9,1.8769e+00
13,10,1.5121e+00
13,11,-1.0383e+00
13,12,-2.2528e+00
13,14,7.6732e-01
13,15,-2.1596e+00
13,16,-2.1255e+00
13,17,5.1784e-01
13,18,-2.6369e+00
13,19,-1.8786e+00
13,20,-3.2693e-01
14,1,-3.6298e+00
14,2,-5.1435e+00
14,3,-2.7115e+00
14,4,5.7870e-01
14,5,3.6981e+00
14,6,-1.7717e+00
