n1,n2,weight
1,2,3.0746e-01
1,3,-1.1745e+00
1,4,2.6623e-03
1,5,9.8849e-01
1,6,1.2902e-01
1,7,-3.8347e-02
1,8,-6.4129e-01
1,9,-1.7217e+00
1,10,8.1595e-01
1,11,-1.6171e+00
1,12,-1.9493e+00
1,13,4.8133e-01
1,14,-2.3761e+00
1,15,6.4206e-01
1,16,-2.2410e+00
1,17,2.6037e-01
1,18,-9.8674e-01
1,19,-2.3472e+00
1,20,-1.4070e-01
2,1,-3.5157e+00
2,3,-1.5936e+00
2,4,-1.3581e+00
2,5,-1.4749e+00
2,6,-1.7760e+00
2,7,3.0267e-01
2,8,-7.2505e-01
2,9,-3.2777e+00
2,10,-7.6212e-01
2,11,-1.8072e+00
2,12,-2.6133e+00
2,13,-3.6328e-01
2,14,-3.3795e+00
2,15,3.1152e-01
2,16,-2.8698e+00
2,17,-1.9711e+00
2,18,-1.8475e+00
2,19,-3.3607e+00
2,20,-2.1021e+00
3,1,5.8887e-01
3,2,-3.5868e-01
3,4,-2.3430e+00
3,5,-7.8996e-02
3,6,3.6840e-01
3,7,-2.6914e-01
3,8,7.2094e-02
3,9,-2.8828e+00
3,10,1.9979e+00
3,11,-2.1876e+00
3,12,-1.7014e+00
3,13,1.4716e+00
3,14,-9.6684e-01
3,15,1.7138e-01
3,16,2.1878e-01
3,17,-1.9741e-01
3,18,-2.0263e+00
3,19,-8.2738e-01
3,20,-1.3357e+00
4,1,-1.0066e+00
4,2,-6.1160e-01
4,3,-1.7881e+00
4,5,7.6915e-01
4,6,-9.1232e-01
4,7,-1.6426e+00
4,8,-1.6600e+00
4,9,-2.6763e+00
4,10,-2.0989e+00
4,11,1.0827e-01
4,12,-1.1692e+00
4,13,-2.5595e-01
4,14,-2.5899e+00
4,15,-4.6722e-01
4,16,-3.3243e+00
4,17,-2.0237e+00
4,18,4.1319e-02
4,19,-6.9491e-01
4,20,-1.7424e+00
5,1,7.6011e-02
5,2,-5.0300e-01
5,3,-8.0932e-01
5,4,-1.4262e+00
5,6,-1.9429e+00
5,7,-1.1228e+00
5,8,3.2789e-01
5,9,-1.6458e+00
5,10,-1.5424e+00
5,11,-1.7897e-01
5,12,-2.7576e+00
5,13,-1.4507e+00
5,14,-2.8201e+00
5,15,-1.3318e+00
5,16,7.3246e-02
5,17,-1.5714e+00
5,18,-1.1150e+00
5,19,-1.8796e+00
5,20,-1.7068e+00
6,1,-2.5948e-01
6,2,-2.1010e+00
6,3,-2.0512e+00
6,4,-2.4390e+00
6,5,3.6024e-01
6,7,-1.0567e+00
6,8,-1.3374e+00
6,9,-2.3793e+00
6,10,4.8507e-01
6,11,-1.7843e+00
6,12,2.3913e-01
6,13,-1.5212e-01
6,14,-5.5758e-01
6,15,-9.2117e-01
6,16,-1.2388e+00
6,17,-1.1192e+00
6,18,-6.6459e-01
6,19,-1.6095e+00
6,20,-6.7179e-01
7,1,1.6136e+00
7,2,-5.8352e-01
7,3,-3.0447e-01
7,4,-1.7684e+00
7,5,-8.1374e-01
7,6,1.5495e-01
7,8,-6.1263e-01
7,9,-2.0416e+00
7,10,-1.3653e+00
7,11,-5.6797e-01
7,12,-3.2730e-01
