n1,n2,weight
1,2,2.4994e+00
1,3,8.3628e-01
1,4,2.3631e+00
1,5,9.0259e-01
1,6,-6.8969e-01
1,7,1.5273e+00
1,8,2.7077e+00
1,9,-5.1540e-01
1,10,1.7169e+00
1,11,2.6643e-01
1,12,4.8915e-01
1,13,3.3789e+00
1,14,9.4230e-01
1,15,3.1199e-01
1,16,-9.3488e-01
1,17,2.8187e+00
1,18,-1.8226e+00
1,19,-1.1374e-01
1,20,3.1806e+00
2,1,3.8589e+00
2,3,2.0853e+00
2,4,4.9778e+00
2,5,5.3707e+00
2,6,-1.7576e+00
2,7,2.1955e+00
2,8,2.8741e+00
2,9,5.4602e+00
2,10,3.8037e+00
2,11,1.6323e-01
2,12,4.5577e+00
2,13,1.7215e-01
2,14,-9.3607e-01
2,15,3.6077e+00
2,16,2.1244e+00
2,17,3.9219e+00
2,18,4.1505e-01
2,19,3.3520e+00
2,20,3.6151e+00
3,1,4.4400e-01
3,2,-2.0119e+00
3,4,-1.3745e+00
3,5,1.5303e+00
3,6,-9.7350e-01
3,7,1.1688e+00
3,8,3.2659e+00
3,9,-6.2609e-01
3,10,3.6727e-01
3,11,-2.7450e+00
3,12,1.7803e+00
3,13,2.2955e+00
3,14,-4.6832e-02
3,15,6.7972e-01
3,16,4.5313e-01
3,17,1.4898e+00
3,18,2.0298e+00
3,19,2.7506e+00
3,20,1.4267e+00
4,1,-4.1465e-01
4,2,-2.8413e-01
4,3,1.9585e+00
4,5,-2.2091e+00
4,6,2.8172e+00
4,7,6.9806e-01
4,8,3.0494e+00
4,9,-2.0398e-01
4,10,1.8951e+00
4,11,-3.6331e+00
4,12,-4.5040e-01
4,13,2.6336e+00
4,14,1.0851e+00
4,15,2.7211e-01
4,16,-1.2538e+00
4,17,1.7186e+00
4,18,-3.4201e-01
4,19,2.2971e-01
4,20,3.5688e+00
5,1,7.2266e-02
5,2,1.2402e+00
5,3,2.7970e+00
5,4,2.4719e+00
5,6,-1.7602e+00
5,7,-6.0302e-01
5,8,-2.7870e+00
5,9,4.7429e-01
5,10,-2.1553e+00
5,11,-2.9669e+00
5,12,1.3237e-01
5,13,3.1336e+00
5,14,1.0031e+00
5,15,-3.8260e-01
5,16,1.5612e+00
5,17,-1.4792e+00
5,18,-1.4326e+00
5,19,-4.8361e-01
5,20,5.5867e+00
6,1,2.0435e+00
6,2,2.2836e+00
6,3,-4.0225e-01
6,4,-3.1591e+00
6,5,7.8321e-01
6,7,-2.4497e+00
6,8,-7.1648e-01
6,9,-2.6386e+00
6,10,-1.5498e-01
6,11,-1.3224e-01
6,12,-2.2975e+00
6,13,6.3055e-01
6,14,1.4562e+00
6,15,1.5730e+00
6,16,-8.2358e-01
6,17,2.4066e-02
6,18,-1.1321e+00
6,19,-1.3717e+00
6,20,5.1589e-01
7,1,2.1859e+00
7,2,4.2483e-01
7,3,3.2347e-01
7,4,2.1907e+00
7,5,1.3692e+00
7,6,3.4443e-01
7,8,-1.0348e+00
7,9,-8.6083e-02
7,10,5.0701e-01
7,11,-2.0331e+00
7,12,2.2547e+00
7,13,-1.2312e+00
7,14,2.0943e+00
7,15,-8.0906e-01
7,16,-2.5895e-01
7,17,8.7556e-01
7,18,2.5672e+00
7,19,3.1323e+00
7,20,6.3012e-01
8,1,1.4790e+00
8,2,1.1307e+00
8,3,-1.2294e+00
8,4,2.0306e-02
8,5,4.3876e-01
8,6,1.5500e+00
8,7,1.0381e+00
8,9,-5.2104e-01
8,10,8.3751e-01
8,11,-1.1395e+00
8,12,-2.2947e+00
8,13,-1.1040e+00
8,14,2.2524e+00
8,15,2.6868e+00
8,16,-1.1226e+00
8,17,3.8440e-01
8,18,-5.5132e-01
8,19,-4.2616e+00
8,20,1.3389e+00
9,1,3.6757e+00
9,2,1.9477e+00
9,3,-7.5198e-01
9,4,3.0238e+00
9,5,1.5212e+00
9,6,2.3181e-01
9,7,1.6002e+00
9,8,1.8876e+00
9,10,1.2824e+00
9,11,-3.4971e-01
9,12,9.1365e-01
9,13,5.5022e+00
9,14,6.9455e-01
9,15,1.8009e+00
9,16,5.6719e-01
9,17,-2.5037e+00
9,18,2.5953e+00
9,19,1.2998e+00
9,20,2.2684e+00
10,1,1.0419e+00
10,2,8.2711e-01
10,3,-1.2182e-01
10,4,2.1908e+00
10,5,-1.9904e-01
10,6,6.7453e-01
10,7,1.4641e+00
10,8,1.0779e+00
10,9,-9.9515e-02
10,11,1.1612e+00
10,12,3.8113e-01
10,13,4.7763e-01
10,14,-4.9801e-01
10,15,1.5948e+00
10,16,9.8415e-01
10,17,-1.0154e+00
10,18,1.0581e-01
10,19,1.3818e+00
10,20,2.8540e-01
11,1,3.7306e+00
11,2,6.7945e-01
11,3,1.7383e+00
11,4,-2.0581e+00
11,5,-4.6242e-01
11,6,1.6860e-01
11,7,-2.5096e+00
11,8,-1.1439e-01
11,9,9.2546e-01
11,10,-2.0906e+00
11,12,4.8577e-01
11,13,-1.9966e+00
11,14,6.9305e-01
11,15,1.1851e+00
11,16,3.8220e-02
11,17,6.5782e-01
11,18,6.9688e-01
11,19,2.1739e-01
11,20,2.9952e+00
12,1,1.4425e+00
12,2,9.6174e-01
12,3,-1.8005e-01
12,4,-6.8673e-01
12,5,-3.0108e-01
12,6,-6.0528e-01
12,7,-1.1625e+00
12,8,1.2950e-01
12,9,-1.6473e+00
12,10,1.7186e-01
12,11,4.2705e-01
12,13,-5.0321e-01
12,14,1.1877e-01
12,15,-2.0178e+00
12,16,-2.2709e+00
12,17,9.9239e-02
12,18,8.9770e-01
12,19,-1.6236e-01
12,20,-4.7879e-01
13,1,-4.7848e-01
13,2,5.4417e-01
13,3,6.3539e-03
13,4,6.8497e-02
13,5,5.7865e-01
13,6,-1.3447e+00
13,7,3.6311e+00
13,8,-1.6522e+00
13,9,-1.6284e+00
13,10,1.0023e-01
13,11,8.2633e-01
13,12,-1.3216e+00
13,14,-3.4918e-01
13,15,1.0159e-02
13,16,-1.2130e+00
13,17,1.6618e+00
13,18,-8.3372e-01
13,19,3.7558e-01
13,20,2.0644e-01
14,1,2.3695e+00
14,2,1.9711e+00
14,3,-4.8921e-01
14,4,-5.8046e-01
14,5,7.1576e-01
14,6,1.0138e+00
14,7,-9.9072e-01
14,8,1.0956e-01
14,9,-5.4578e-01
14,10,7.2293e-01
14,11,-9.0814e-01
14,12,2.6814e-01
14,13,2.9089e+00
14,15,1.9593e+00
14,16,1.3566e+00
14,17,-1.2049e+00
14,18,2.4978e+00
14,19,-3.0866e+00
14,20,-1.0397e+00
15,1,-9.1809e-01
15,2,-3.3790e-01
15,3,2.4158e-01
15,4,-4.4116e-01
15,5,4.4055e-01
15,6,1.1579e+00
15,7,-1.7202e+00
15,8,-4.6962e-01
15,9,4.7571e-01
15,10,-1.5405e+00
15,11,-1.7863e+00
15,12,-1.4903e+00
15,13,-1.6165e-01
15,14,-5.4641e-01
15,16,-7.7832e-01
15,17,8.1219e-01
15,18,1.3878e+00
15,19,2.2273e+00
15,20,-7.6972e-02
16,1,6.7313e-01
16,2,1.2787e+00
16,3,-1.3853e+00
16,4,2.2018e-01
16,5,-9.0763e-01
16,6,-2.2956e-01
16,7,-6.7386e-02
16,8,-3.2870e-02
16,9,-1.1453e+00
16,10,4.0123e-01
16,11,-2.3811e-02
16,12,-8.7813e-01
16,13,-1.1270e+00
16,14,-1.3698e+00
16,15,-1.3812e+00
16,17,6.2501e-01
16,18,9.8463e-01
16,19,-1.2762e+00
16,20,3.7782e+00
17,1,1.9601e+00
17,2,-2.1592e+00
17,3,4.4130e-01
17,4,-1.0630e+00
17,5,-7.1886e-01
17,6,1.0512e+00
17,7,2.0344e+00
17,8,2.6918e-01
17,9,5.0651e-01
17,10,2.5525e+00
17,11,-9.7963e-01
17,12,3.2377e-01
17,13,-1.3967e+00
17,14,1.6709e-01
17,15,-1.3978e+00
17,16,-2.3173e+00
17,18,-2.6720e+00
17,19,8.6761e-03
17,20,2.3881e+00
18,1,2.1501e+00
18,2,-5.8038e-01
18,3,1.0383e+00
18,4,4.7822e-01
18,5,-1.4251e+00
18,6,7.4188e-01
18,7,1.9451e+00
18,8,1.5051e+00
18,9,6.7521e-01
18,10,3.9962e-01
18,11,-5.4650e-01
18,12,3.5010e-01
18,13,-1.2584e+00
18,14,-3.8663e-01
18,15,-1.6506e+00
18,16,5.8843e-01
18,17,-6.7775e-02
18,19,-5.3084e-01
18,20,-1.5340e+00
19,1,-5.9476e-01
19,2,2.9102e-01
19,3,-1.7335e+00
19,4,2.2598e-01
19,5,-1.0054e+00
19,6,2.7887e+00
19,7,4.6337e-01
19,8,8.9300e-01
19,9,-4.3965e-01
19,10,3.2050e+00
19,11,-1.4057e+00
19,12,-2.3084e+00
19,13,-1.6862e-01
19,14,8.8316e-01
19,15,-3.7464e-01
19,16,1.1544e+00
19,17,-1.3057e+00
19,18,-8.8316e-01
19,20,1.3337e+00
20,1,-5.1801e-01
20,2,1.0879e-01
20,3,-1.7642e+00
20,4,-2.6434e-01
20,5,-1.0124e+00
20,6,-1.2879e+00
20,7,-6.5664e-01
20,8,-2.1416e+00
20,9,-1.0810e+00
20,10,2.2852e+00
20,11,-1.1391e+00
20,12,-1.5160e+00
20,13,-9.6644e-01
20,14,-1.6227e+00
20,15,-1.0652e+00
20,16,-8.2957e-01
20,17,-1.3378e+00
20,18,-4.2254e-01
20,19,-2.4663e+00
