n1,n2,weight
20,5,8.9970e-01
20,6,2.5933e+00
20,7,1.5138e+00
20,8,2.1540e+00
20,9,1.3150e+00
20,10,2.5546e+00
20,11,5.5910e+00
20,12,1.6127e+00
20,13,1.3163e+00
20,14,-4.0109e-01
20,15,1.5928e+00
20,16,3.5080e+00
20,17,-5.7361e-01
20,18,-1.6145e-02
20,19,1.7933e+00
