team,value
1,715.2785453566561
2,514.9160792345773
3,560.2873375755028
4,532.5586905562828
5,513.4935882179691
6,615.672505690245
7,290.5751817736559
8,347.6760966482805
9,342.28078242454785
10,321.67004938821344
11,386.04736732747875
12,367.44213007426646
13,362.73120268385355
14,361.3861023539194
15,303.2989836100582
16,344.38240560639304
17,430.32996448432453
18,284.4729978328554
19,325.4239880656648
20,291.2389951849998
