team,value
1,476.63866953534426
2,795.7956287359054
3,488.84240886528255
4,497.63045894622525
5,443.99033544878307
6,484.2398463545715
7,494.4010402769441
8,396.6028428527691
9,465.2196362331979
10,354.4944862938822
11,342.26125029934195
12,382.51866675059233
13,321.04194779288565
14,353.14357359786476
15,347.145654247226
16,344.55730651314786
17,293.1812905413365
18,335.16199234377456
19,288.81530101320897
20,299.0513700258916
