team,value
1,16283.17439299999
2,9767.084029000005
3,15657.848475000006
4,9906.382848000001
5,9392.387243000008
6,10859.169428999998
7,11454.634256000003
8,8619.323664
9,12425.672244999996
10,8296.543255
11,12044.823749000005
12,7812.5561409999955
13,9577.052711999995
14,7635.697261000006
15,9050.984555000008
16,9415.585776999993
17,7126.186304000004
18,10389.522051000007
19,9877.981334000007
20,7775.040112999994
