team,value
1,14838.039181150069
2,11440.337957305777
3,13053.067474850512
4,13291.509203920245
5,13108.93987255132
6,13643.777200902436
7,8955.939066990097
8,9881.808886379222
9,9027.36443766663
10,8268.069679331804
11,8297.513482460403
12,9690.083996278785
13,8473.26428505275
14,8943.568774664831
15,9239.178769143178
16,8559.320899187274
17,10752.133604960356
18,8317.923707907827
19,9375.21300371478
20,8293.505412202907
