team,value
1,25825.82456999999
2,14333.996895999995
3,16478.908933
4,23560.619869
5,16087.340590999991
6,17096.680504999986
7,14081.180553000002
8,15237.091154000002
9,18587.328212
10,13771.504641999998
11,14396.852585999997
12,11178.752036
13,10611.858599
14,13799.549932000005
15,11944.011700999998
16,17043.535917999998
17,12775.327245999995
18,14898.212428000003
