team,value
1,1750.787217260623
2,1210.2914381524297
3,1782.50818321671
4,1648.0740643131464
5,1422.4331911797549
6,1494.6513976342553
7,1141.3745440259693
8,1412.4835204138078
9,1359.3868668202088
10,1083.8395451502436
11,1549.972251100611
12,1404.191662730304
13,1508.948255328472
14,1080.3753985902563
15,1220.8096282885813
16,1414.9652215181281
17,1375.285639733494
18,1302.839290344476
