team,value
1,14628.54983555507
2,11322.092733050447
3,12204.198486484158
4,11530.9145402327
5,10201.800886801666
6,10850.884863366491
7,11482.739591791691
8,12539.096912992993
9,9745.724313367324
10,11504.489323716363
11,11201.898337052951
12,9963.383634997866
13,8414.685508959483
14,9473.906760584057
15,11765.937067283487
16,10147.600371344259
17,10021.24678589456
18,9042.282834120808
19,9826.57491780429
20,10722.471414636084
