team,value
1,547.2425865209813
2,278.73592418883885
3,339.6141872544075
4,449.62392693088674
5,439.84235068507564
6,452.6108664319574
7,303.0315063460784
8,297.1207180025328
9,380.78017806946536
10,321.24108527790685
11,348.6578836003776
12,291.8153748333067
13,282.71035776402084
14,266.9033971304291
15,262.43925278232547
16,285.7158264904194
17,318.4147472297514
18,329.30699664452715
