t i j k u[t]=u_ijk
1 1 2 3 -0.013768999999999997
2 1 2 4 -0.015384850000000009
3 1 2 5 -0.020342
4 1 2 6 0.028546999999999996
5 1 2 7 -0.01628979999999999
6 1 2 8 -0.019230999999999998
7 1 2 9 -0.034231
8 1 2 10 0.0007688499999999987
9 1 2 11 -0.034231
10 1 2 12 0.0200545
11 1 2 13 -0.013675499999999998
12 1 2 14 0.018864
13 1 2 15 -0.009829349999999999
14 1 2 16 -0.03589799999999999
15 1 2 17 -0.013675499999999988
16 1 2 18 0.018951
17 1 2 19 -0.027109799999999996
18 1 2 20 -0.008119499999999998
19 1 3 4 -0.014860500000000009
20 1 3 5 -0.014787499999999999
21 1 3 6 0.0392331
22 1 3 7 0.0017646999999999995
23 1 3 8 -0.0032645000000000005
24 1 3 9 -0.01950985
25 1 3 10 -0.011176649999999998
26 1 3 11 -0.039509999999999997
27 1 3 12 0.015966
28 1 3 13 -0.0044614
29 1 3 14 -0.010224499999999996
30 1 3 15 -0.0016158500000000018
31 1 3 16 0.006740000000000001
32 1 3 17 0.0500935
33 1 3 18 0.014505499999999998
34 1 3 19 -0.015286949999999997
35 1 3 20 0.006601500000000004
36 1 4 5 -0.021110999999999987
37 1 4 6 -0.002221999999999985
38 1 4 7 0.0074866500000000105
39 1 4 8 -0.0053569999999999885
40 1 4 9 0.02500000000000001
41 1 4 10 0.003333350000000022
42 1 4 11 -0.028846149999999984
43 1 4 12 -0.004945499999999988
44 1 4 13 -0.023610999999999986
45 1 4 14 0.03589750000000001
46 1 4 15 -0.016153849999999987
47 1 4 16 0.016666500000000018
48 1 4 17 0.005555500000000021
49 1 4 18 0.009358500000000011
50 1 4 19 0.01212105000000001
51 1 4 20 0.014141500000000013
52 1 5 6 0.013888999999999999
53 1 5 7 0.00950675
54 1 5 8 0.012698499999999996
55 1 5 9 -0.008333500000000002
56 1 5 10 -0.006984149999999999
57 1 5 11 0.011110999999999998
58 1 5 12 0.015396499999999997
59 1 5 13 -0.019230999999999998
60 1 5 14 0.001306999999999997
61 1 5 15 0.01495715000000001
62 1 5 16 0.047777499999999994
63 1 5 17 0.016666500000000008
64 1 5 18 0.02474755
65 1 5 19 0.009898899999999999
66 1 5 20 0.026389
67 1 6 7 -0.004836800000000001
68 1 6 8 -0.026190500000000002
69 1 6 9 -0.0412395
70 1 6 10 -0.03694465
71 1 6 11 -0.032777999999999995
72 1 6 12 -0.0234925
73 1 6 13 -0.048889
74 1 6 14 -0.01111149999999999
75 1 6 15 -0.03226535
76 1 6 16 0.00042699999999999813
77 1 6 17 -0.035858999999999995
78 1 6 18 -0.01414145
79 1 6 19 -0.02078495
80 1 6 20 -0.0045454499999999995
81 1 7 8 -0.00034365000000000084
82 1 7 9 -0.0579412
83 1 7 10 0.010392149999999998
84 1 7 11 -0.03248665
85 1 7 12 0.06134429999999999
86 1 7 13 -0.030718699999999995
87 1 7 14 8.880000000000275e-5
88 1 7 15 -0.00534505
89 1 7 16 0.0220588
90 1 7 17 0.015114299999999999
91 1 7 18 -0.002941199999999999
92 1 7 19 -0.019986649999999998
93 1 7 20 -0.008496699999999994
94 1 8 9 -0.015476499999999997
95 1 8 10 0.021190349999999997
96 1 8 11 -0.010714499999999998
97 1 8 12 0.0015870000000000014
98 1 8 13 -0.06825399999999998
99 1 8 14 0.026189999999999998
100 1 8 15 -0.019963349999999998
101 1 8 16 0.004978050000000001
102 1 8 17 0.015078999999999999
103 1 8 18 0.003896000000000002
104 1 8 19 0.011645049999999997
105 1 8 20 0.013492000000000002
106 1 9 10 0.06583335
107 1 9 11 0.0055555
108 1 9 12 0.03928550000000001
109 1 9 13 -0.016110999999999997
110 1 9 14 0.0116665
111 1 9 15 0.028846150000000008
112 1 9 16 0.005952000000000001
113 1 9 17 0.005555500000000001
114 1 9 18 0.021753499999999995
115 1 9 19 0.013311549999999997
116 1 9 20 0.06944449999999999
117 1 10 11 -0.01583335
118 1 10 12 -0.014047849999999999
119 1 10 13 -0.02444435
120 1 10 14 0.025833149999999996
