l i j f[l]=f_ij g[l]=g_ij s[l]=s_ij h[l]=h_ij
1 1 2 -0.33977 -0.34687109999999993 0.007101099999999982 -5.551115123125783e-17
2 1 3 -0.12206 -0.04365219499999992 -0.07840780499999997 -1.1102230246251565e-16
3 2 3 0.41632 0.30321890500000004 0.11310109500000004 -5.551115123125783e-17
4 1 4 -0.36762 -0.31174877999999995 -0.05587121999999999 -5.551115123125783e-17
5 2 4 0.053534 0.03512232 0.01841168 0.0
6 3 4 -0.11918 -0.268096585 0.14891658499999996 5.551115123125783e-17
7 1 5 -0.23054 -0.30191389999999996 0.07137390000000002 -5.551115123125783e-17
8 2 5 0.036997 0.04495720000000001 -0.007960199999999988 -2.0816681711721685e-17
9 3 5 -0.35355 -0.258261705 -0.095288295 0.0
10 4 5 -0.04526 0.009834880000000011 -0.05509488 -1.3877787807814457e-17
11 1 6 -0.24234 -0.20651134 -0.03582866 0.0
12 2 6 0.38575 0.14035975999999997 0.24539023999999998 2.7755575615628914e-17
13 3 6 -0.20733 -0.16285914500000004 -0.04447085499999997 2.7755575615628914e-17
14 4 6 0.26608 0.10523743999999997 0.16084255999999997 4.163336342344337e-17
15 5 6 -0.097024 0.09540255999999997 -0.19242656 2.7755575615628914e-17
16 1 7 -0.2702 -0.18354739999999997 -0.08665259999999998 -5.551115123125783e-17
17 2 7 0.33057 0.16332369999999996 0.16724629999999996 5.551115123125783e-17
18 3 7 -0.32805 -0.13989520500000005 -0.18815479499999999 2.7755575615628914e-17
19 4 7 0.2523 0.12820137999999998 0.12409861999999999 5.551115123125783e-17
20 5 7 0.16112 0.11836649999999996 0.04275350000000001 5.551115123125783e-17
21 6 7 0.14032 0.022963940000000002 0.11735605999999998 1.3877787807814457e-17
22 1 8 -0.66728 -0.4741170899999999 -0.19316290999999997 -1.1102230246251565e-16
23 2 8 0.018434 -0.12724598999999998 0.14567999 -2.7755575615628914e-17
24 3 8 -0.48069 -0.43046489499999996 -0.050225105000000006 -5.551115123125783e-17
25 4 8 -0.49299 -0.16236830999999996 -0.33062168999999997 -5.551115123125783e-17
26 5 8 -0.12465 -0.17220318999999998 0.04755319000000001 -2.7755575615628914e-17
27 6 8 -0.30771 -0.2676057499999999 -0.040104249999999994 -5.551115123125783e-17
28 7 8 -0.18557 -0.29056968999999994 0.10499968999999996 -5.551115123125783e-17
29 1 9 0.072318 -0.11006759999999993 0.18238559999999995 -2.7755575615628914e-17
30 2 9 0.49661 0.2368035 0.2598065 0.0
31 3 9 0.041605 -0.06641540500000001 0.10802040500000001 0.0
32 4 9 -0.11999 0.20168118000000002 -0.32167117999999995 -5.551115123125783e-17
33 5 9 -0.029229 0.1918463 -0.22107529999999997 -2.7755575615628914e-17
34 6 9 -0.053713 0.09644374000000004 -0.15015674 -2.7755575615628914e-17
35 7 9 -0.30635 0.07347980000000004 -0.3798298 -5.551115123125783e-17
36 8 9 0.52359 0.36404949 0.15954050999999997 5.551115123125783e-17
37 1 10 -0.19743 -0.31755258 0.12012258 0.0
38 2 10 -0.054062 0.02931852 -0.08338052000000001 1.3877787807814457e-17
39 3 10 -0.26609 -0.273900385 0.0078103850000000065 0.0
40 4 10 0.099281 -0.005803799999999998 0.10508479999999999 0.0
41 5 10 -0.14158 -0.01563868000000001 -0.12594132000000002 2.0816681711721685e-17
42 6 10 0.0084863 -0.11104123999999997 0.11952754 -2.7755575615628914e-17
43 7 10 0.12309 -0.13400517999999997 0.25709518000000003 -5.551115123125783e-17
44 8 10 -0.0052532 0.15656450999999996 -0.16181770999999998 0.0
45 9 10 0.25025 -0.20748498 0.4577349799999999 8.326672684688674e-17
46 1 11 -0.066721 -0.16682913499999996 0.10010813499999999 -2.7755575615628914e-17
