t i j k u[t]=u_ijk
1 1 2 3 -0.023057499999999998
2 1 2 4 -0.007840500000000002
3 1 2 5 -0.03161915
4 1 2 6 0.013586999999999998
5 1 2 7 -0.024514900000000003
6 1 2 8 0.015595499999999993
7 1 2 9 0.0052565
8 1 2 10 -0.0320689
9 1 2 11 -0.050719765
10 1 2 12 -0.012771499999999998
11 1 2 13 -0.0200275
12 1 2 14 -0.0239495
13 1 2 15 -0.003136000000000001
14 1 2 16 -0.00982815
15 1 2 17 -0.028386
16 1 2 18 -0.008964000000000001
17 1 2 19 -0.029408349999999996
18 1 2 20 -0.009283350000000001
19 1 3 4 0.030392999999999996
20 1 3 5 0.0010256499999999995
21 1 3 6 0.012074000000000001
22 1 3 7 -0.002800750000000002
23 1 3 8 0.02214199999999999
24 1 3 9 0.015092000000000003
25 1 3 10 -0.0044934
26 1 3 11 0.015153184999999998
27 1 3 12 0.0313205
28 1 3 13 0.00023249999999999936
29 1 3 14 0.0012274999999999981
30 1 3 15 0.005221999999999999
31 1 3 16 0.001758499999999996
32 1 3 17 0.006604499999999999
33 1 3 18 0.010465999999999998
34 1 3 19 0.009603899999999997
35 1 3 20 0.016576
36 1 4 5 -0.0161819
37 1 4 6 0.010203499999999999
38 1 4 7 -0.014683299999999998
39 1 4 8 -0.0135185
40 1 4 9 0.004422591500000001
41 1 4 10 -0.014345650000000001
42 1 4 11 -0.009231115
43 1 4 12 0.011533500000000002
44 1 4 13 -0.009267500000000001
45 1 4 14 -0.010815500000000002
46 1 4 15 0.0015523500000000003
47 1 4 16 0.013880999999999998
48 1 4 17 -0.022138500000000002
49 1 4 18 -0.003765900000000001
50 1 4 19 -0.0216726
51 1 4 20 -0.0032264999999999985
52 1 5 6 0.030864849999999996
53 1 5 7 0.0036637
54 1 5 8 0.018634499999999995
55 1 5 9 0.0219988
56 1 5 10 -0.010811399999999997
57 1 5 11 -0.0028597649999999985
58 1 5 12 0.029858
59 1 5 13 0.008863499999999998
60 1 5 14 -0.0193745
61 1 5 15 0.028373549999999997
62 1 5 16 0.020966949999999995
63 1 5 17 0.007894149999999999
64 1 5 18 0.0236585
65 1 5 19 -0.004302099999999999
66 1 5 20 -0.007687999999999994
67 1 6 7 -0.03738374999999999
68 1 6 8 -0.0015845000000000026
69 1 6 9 -0.0034884357499999994
70 1 6 10 -0.023320900000000002
71 1 6 11 -0.018400515
72 1 6 12 -0.0011644999999999989
73 1 6 13 -0.043112
74 1 6 14 -0.0072188500000000015
75 1 6 15 -0.0108025
76 1 6 16 -0.0029781000000000005
77 1 6 17 -0.028911499999999996
78 1 6 18 -0.018884
79 1 6 19 -0.0294721
80 1 6 20 -0.005975499999999999
81 1 7 8 0.019157749999999998
82 1 7 9 0.00026924999999999866
83 1 7 10 0.0044747499999999996
84 1 7 11 -0.003400615
85 1 7 12 0.036802749999999995
86 1 7 13 -0.01593275
87 1 7 14 0.013062099999999998
88 1 7 15 0.005575249999999998
89 1 7 16 0.006958749999999998
90 1 7 17 0.0108346
91 1 7 18 0.004024749999999997
92 1 7 19 -0.0032003500000000002
93 1 7 20 0.01938675
94 1 8 9 0.014901500000000003
95 1 8 10 -0.032753899999999996
96 1 8 11 -0.039010765
97 1 8 12 0.0026719500000000032
98 1 8 13 -0.031275149999999995
99 1 8 14 -0.012195
100 1 8 15 -0.012691549999999996
101 1 8 16 0.012964000000000003
102 1 8 17 -0.005135999999999999
103 1 8 18 -0.011024499999999996
104 1 8 19 -0.005910099999999998
105 1 8 20 -0.016502999999999993
106 1 9 10 0.0025795999999999983
107 1 9 11 0.004638734999999999
108 1 9 12 0.029471999999999995
109 1 9 13 -0.020260950000000003
110 1 9 14 -0.014503500000000003
111 1 9 15 -0.0305095
112 1 9 16 -0.015868
113 1 9 17 -0.005929500000000002
114 1 9 18 -0.015963
115 1 9 19 -0.011549500000000002
116 1 9 20 -0.0052604999999999996
117 1 10 11 -0.019131364999999997
118 1 10 12 0.0135254
119 1 10 13 0.0103029
120 1 10 14 0.0019458999999999989
121 1 10 15 0.014284069999999998
122 1 10 16 0.013469459999999999
123 1 10 17 0.0151344
124 1 10 18 0.016135899999999998
125 1 10 19 0.014830300000000001
126 1 10 20 0.014456600000000002
127 1 11 12 0.019677265000000006
128 1 11 13 0.008936264999999999
129 1 11 14 0.015173476999999998
130 1 11 15 0.006659765000000001
131 1 11 16 -0.005553235
132 1 11 17 -0.005779235000000001
133 1 11 18 0.004272264999999999
134 1 11 19 0.002257575
135 1 11 20 0.0007692650000000023
136 1 12 13 -0.027531500000000004
137 1 12 14 -0.013905800000000001
138 1 12 15 -0.03797849999999999
139 1 12 16 -0.013400900000000002
140 1 12 17 -0.0313885
141 1 12 18 -0.0236145
142 1 12 19 -0.03110175
143 1 12 20 -0.018975
144 1 13 14 0.010717500000000001
145 1 13 15 0.010731500000000001
146 1 13 16 0.0180175
147 1 13 17 0.0015419999999999987
148 1 13 18 0.020226249999999998
149 1 13 19 0.00420795
150 1 13 20 0.016476999999999995
151 1 14 15 -0.010176
152 1 14 16 0.023235
153 1 14 17 -0.018448999999999997
154 1 14 18 6.350000000000105e-6
155 1 14 19 -0.0099995
156 1 14 20 0.026451999999999996
157 1 15 16 -0.0038692500000000003
158 1 15 17 -0.011526605
159 1 15 18 -0.0274825
160 1 15 19 -0.0205679
161 1 15 20 -0.0026344999999999993
162 1 16 17 -0.007336600000000001
163 1 16 18 -0.007164200000000001
164 1 16 19 -0.0092821
165 1 16 20 -0.014942
166 1 17 18 0.0097167
167 1 17 19 0.0076004
168 1 17 20 0.0112553
169 1 18 19 -0.007794399999999999
170 1 18 20 0.007967600000000002
171 1 19 20 0.0265266
172 2 3 4 0.015176
173 2 3 5 0.0095873
174 2 3 6 -0.0245705
175 2 3 7 -0.0013433500000000014
176 2 3 8 -0.016511
177 2 3 9 -0.013222
178 2 3 10 0.0045179999999999994
179 2 3 11 0.04281545
180 2 3 12 0.021034499999999998
181 2 3 13 -0.002797499999999999
182 2 3 14 0.0021194999999999964
183 2 3 15 -0.014699499999999999
184 2 3 16 -0.011470850000000001
185 2 3 17 0.011932999999999997
186 2 3 18 -0.0036275
187 2 3 19 0.01595475
188 2 3 20 0.0028018500000000003
189 2 4 5 0.0075967499999999985
190 2 4 6 -0.011224000000000001
191 2 4 7 0.0019910999999999996
192 2 4 8 -0.036954499999999994
193 2 4 9 -0.0086744085
194 2 4 10 0.009882750000000001
195 2 4 11 0.03364815
196 2 4 12 0.0164645
197 2 4 13 0.002919500000000001
198 2 4 14 0.0052935
199 2 4 15 -0.0031521500000000003
200 2 4 16 0.015868649999999998
