t i j k u[t]=u_ijk
1 1 2 3 -0.007046049999999999
2 1 2 4 -0.007524499999999997
3 1 2 5 0.003236999999999999
4 1 2 6 0.010128499999999995
5 1 2 7 0.002315
6 1 2 8 0.006234550000000001
7 1 2 9 -0.007737499999999995
8 1 2 10 -0.013874499999999998
9 1 2 11 -0.023752999999999996
10 1 2 12 0.0008113500000000007
11 1 2 13 -0.005516499999999998
12 1 2 14 0.002915499999999998
13 1 2 15 -0.0009054000000000004
14 1 2 16 -0.02165649999999999
15 1 2 17 -0.019221999999999996
16 1 2 18 -0.003538
17 1 2 19 0.003241499999999999
18 1 2 20 -0.006886999999999999
19 1 3 4 0.00856005
20 1 3 5 0.002570049999999998
21 1 3 6 0.013377049999999996
22 1 3 7 -0.006232449999999998
23 1 3 8 0.008992550000000002
24 1 3 9 -0.007187999999999998
25 1 3 10 0.001755049999999999
26 1 3 11 -0.00096745
27 1 3 12 0.004776050000000002
28 1 3 13 0.0015200500000000002
29 1 3 14 0.022399549999999997
30 1 3 15 0.0019520499999999992
31 1 3 16 -0.016961449999999996
32 1 3 17 0.013697049999999997
33 1 3 18 -0.0022059500000000004
34 1 3 19 -0.003338949999999998
35 1 3 20 0.01826405
36 1 4 5 -0.004048199999999999
37 1 4 6 0.010103999999999995
38 1 4 7 0.003076999999999998
39 1 4 8 -0.001626499999999997
40 1 4 9 -0.029599149999999994
41 1 4 10 0.0014857499999999994
42 1 4 11 -0.003510499999999999
43 1 4 12 0.014258499999999999
44 1 4 13 -0.00935315
45 1 4 14 0.01888699999999999
46 1 4 15 0.0027641999999999983
47 1 4 16 -0.00855245
48 1 4 17 0.007062499999999999
49 1 4 18 -0.007000299999999999
50 1 4 19 0.008901999999999997
51 1 4 20 0.009331549999999997
52 1 5 6 0.005677199999999998
53 1 5 7 0.0098575
54 1 5 8 0.00882355
55 1 5 9 -0.027299042499999992
56 1 5 10 -0.003261749999999998
57 1 5 11 0.005179999999999999
58 1 5 12 0.00970865
59 1 5 13 0.008253
60 1 5 14 0.0033164999999999965
61 1 5 15 0.0049895999999999986
62 1 5 16 -0.005422999999999998
63 1 5 17 -0.011848999999999995
64 1 5 18 -0.0011812499999999996
65 1 5 19 0.0019482999999999996
66 1 5 20 0.0008310000000000009
67 1 6 7 -0.0034694999999999995
68 1 6 8 -0.010410999999999995
69 1 6 9 -0.027082499999999992
70 1 6 10 0.0015740000000000014
71 1 6 11 -0.003204999999999996
72 1 6 12 -0.016900499999999995
73 1 6 13 -0.006152499999999998
74 1 6 14 0.020285199999999993
75 1 6 15 -0.011516999999999996
76 1 6 16 -0.011605449999999996
77 1 6 17 -0.021140499999999993
78 1 6 18 -0.021496999999999992
79 1 6 19 -0.0028222499999999975
80 1 6 20 0.00023040000000000208
81 1 7 8 0.008409
82 1 7 9 -0.024958999999999995
83 1 7 10 0.0075794
84 1 7 11 -0.003896639999999999
85 1 7 12 0.022156499999999996
86 1 7 13 -0.010044499999999996
87 1 7 14 0.02844334999999999
88 1 7 15 0.0003935000000000021
