t i j k u[t]=u_ijk
1 1 2 3 0.0065614
2 1 2 4 0.008760999999999996
3 1 2 5 -0.0003369000000000012
4 1 2 6 -0.018547
5 1 2 7 -0.006823
6 1 2 8 0.0018389999999999993
7 1 2 9 0.007935149999999998
8 1 2 10 0.008790999999999998
9 1 2 11 0.004172049999999999
10 1 2 12 0.033202999999999996
11 1 2 13 0.010674499999999998
12 1 2 14 0.032771399999999985
13 1 2 15 0.005860500000000002
14 1 2 16 -0.003994500000000001
15 1 2 17 0.022699499999999997
16 1 2 18 -0.0036225000000000003
17 1 2 19 0.009044699999999996
18 1 2 20 0.0034629999999999986
19 1 3 4 0.013301899999999998
20 1 3 5 0.002883099999999999
21 1 3 6 -0.018101349999999995
22 1 3 7 0.015088399999999997
23 1 3 8 0.011088599999999999
24 1 3 9 0.0095686
25 1 3 10 0.0141396
26 1 3 11 -0.014832399999999996
27 1 3 12 0.0038561000000000008
28 1 3 13 0.0177136
29 1 3 14 0.034562999999999997
30 1 3 15 0.0161896
31 1 3 16 0.028875199999999997
32 1 3 17 0.025659249999999995
33 1 3 18 0.005940599999999999
34 1 3 19 -0.009379399999999998
35 1 3 20 -0.0007458999999999992
36 1 4 5 -0.002377149999999999
37 1 4 6 -0.0159805
38 1 4 7 -0.012523499999999998
39 1 4 8 -0.023153499999999997
40 1 4 9 -0.004481999999999999
41 1 4 10 0.005564999999999997
42 1 4 11 -0.009098999999999998
43 1 4 12 0.01905335
44 1 4 13 0.020109299999999997
45 1 4 14 0.05019699999999998
46 1 4 15 -0.0018774999999999983
47 1 4 16 -0.008223499999999996
48 1 4 17 0.0209005
49 1 4 18 -0.021058999999999994
50 1 4 19 -0.00046549999999999917
51 1 4 20 0.009762999999999999
52 1 5 6 -0.006731499999999998
53 1 5 7 -0.014415499999999998
54 1 5 8 -0.008474499999999998
55 1 5 9 0.00994475
56 1 5 10 0.0160625
57 1 5 11 0.0043815
58 1 5 12 -0.00020149999999999888
59 1 5 13 -0.007070999999999998
60 1 5 14 0.041835
61 1 5 15 0.0019850000000000033
62 1 5 16 -0.014121499999999995
63 1 5 17 -0.004965
64 1 5 18 0.0018958055000000001
65 1 5 19 0.016003999999999997
66 1 5 20 0.012170999999999998
67 1 6 7 0.012691499999999998
68 1 6 8 0.04606599999999999
69 1 6 9 0.04296699999999999
70 1 6 10 0.0157365
71 1 6 11 0.018804
72 1 6 12 0.026005999999999994
73 1 6 13 0.0158375
74 1 6 14 0.05242054999999999
75 1 6 15 0.038433999999999996
76 1 6 16 0.032309
77 1 6 17 0.014103999999999997
78 1 6 18 0.0035640000000000003
79 1 6 19 0.008083
80 1 6 20 0.022974499999999995
81 1 7 8 0.007671
82 1 7 9 0.016558
83 1 7 10 0.0182814
84 1 7 11 0.0108355
85 1 7 12 0.009575130000000001
86 1 7 13 0.01567995
87 1 7 14 0.0501055
88 1 7 15 0.034701
89 1 7 16 0.010173849999999998
90 1 7 17 0.017586
91 1 7 18 0.013149000000000001
92 1 7 19 0.011624499999999998
93 1 7 20 0.025788500000000002
94 1 8 9 -0.011577999999999996
95 1 8 10 0.031135499999999993
96 1 8 11 0.016573499999999998
97 1 8 12 0.0006740000000000009
98 1 8 13 0.0226145
99 1 8 14 0.020085599999999995
100 1 8 15 0.0114085
101 1 8 16 0.0072654999999999985
102 1 8 17 0.011170999999999999
103 1 8 18 -0.020873999999999997
104 1 8 19 0.025717999999999994
105 1 8 20 0.013550944999999998
106 1 9 10 -0.006540499999999998
107 1 9 11 -0.0033485149999999994
108 1 9 12 0.021737999999999997
109 1 9 13 0.0025305000000000006
110 1 9 14 0.03133299999999999
111 1 9 15 0.014840850000000001
112 1 9 16 -0.0078024999999999995
113 1 9 17 0.009533999999999999
114 1 9 18 -0.017557
115 1 9 19 -0.0008629000000000014
116 1 9 20 0.007765599999999999
117 1 10 11 -0.026649899999999994
118 1 10 12 -0.007882999999999998
119 1 10 13 0.021389499999999995
120 1 10 14 -0.007072000000000002
121 1 10 15 -0.007114599999999997
122 1 10 16 -0.013784
123 1 10 17 0.011264999999999996
124 1 10 18 -0.046616
125 1 10 19 -0.028490999999999992
126 1 10 20 -0.017227
127 1 11 12 -0.011330999999999999
128 1 11 13 0.01896395
129 1 11 14 -0.0031675000000000028
130 1 11 15 0.010694
131 1 11 16 0.04651649999999999
132 1 11 17 0.026923999999999997
133 1 11 18 -0.026277999999999996
134 1 11 19 0.020727499999999996
135 1 11 20 0.005898999999999998
136 1 12 13 0.0072926499999999995
137 1 12 14 0.029178499999999993
138 1 12 15 -0.008254
139 1 12 16 0.024355499999999995
140 1 12 17 -0.022638
141 1 12 18 -0.0035905000000000012
142 1 12 19 -0.0002770000000000022
143 1 12 20 -0.017143
144 1 13 14 0.011241749999999993
145 1 13 15 0.009125499999999998
146 1 13 16 -0.004507000000000001
147 1 13 17 0.004951499999999998
148 1 13 18 -0.0278865
149 1 13 19 -0.010339860000000001
150 1 13 20 -0.003060350000000001
151 1 14 15 -0.011729499999999993
152 1 14 16 0.0038220000000000025
153 1 14 17 -0.008815499999999995
154 1 14 18 -0.019284999999999993
155 1 14 19 -0.019395749999999996
156 1 14 20 -0.029018499999999992
157 1 15 16 0.0025047999999999976
158 1 15 17 0.011509499999999997
159 1 15 18 -0.008109000000000002
160 1 15 19 -0.0013900000000000034
161 1 15 20 0.0033889999999999984
162 1 16 17 -0.0049285
163 1 16 18 -0.028473999999999992
164 1 16 19 -0.03973549999999999
165 1 16 20 -0.023699999999999995
166 1 17 18 -0.0351545
167 1 17 19 -0.0246345
168 1 17 20 -0.009105499999999999
169 1 18 19 0.020989999999999995
170 1 18 20 0.008608
171 1 19 20 0.0026900000000000006
172 2 3 4 0.0111023
173 2 3 5 0.009781399999999999
174 2 3 6 0.00700705
175 2 3 7 0.028472799999999996
176 2 3 8 0.015811
177 2 3 9 0.008194850000000002
178 2 3 10 0.01191
179 2 3 11 -0.012443049999999995
180 2 3 12 -0.022785499999999997
181 2 3 13 0.013600500000000003
182 2 3 14 0.008353000000000001
183 2 3 15 0.0168905
184 2 3 16 0.0394311
185 2 3 17 0.009521149999999999
186 2 3 18 0.0161245
187 2 3 19 -0.011862699999999993
188 2 3 20 0.0023525000000000013
189 2 4 5 0.006720749999999999
190 2 4 6 0.011327499999999999
191 2 4 7 0.003060499999999999
