t i j k u[t]=u_ijk
1 1 2 3 0.038554500000000005
2 1 2 4 0.011500900000000001
3 1 2 5 0.021789100000000006
4 1 2 6 0.006336230500000001
5 1 2 7 0.0004174999999999985
6 1 2 8 0.007102000000000001
7 1 2 9 0.01408785
8 1 2 10 0.0221
9 1 2 11 0.031516350000000005
10 1 2 12 0.029873500000000004
11 1 2 13 0.007048500000000003
12 1 2 14 -0.000308
13 1 2 15 0.03096400000000001
14 1 2 16 0.023354400000000008
15 1 2 17 0.006585
16 1 2 18 0.0283675
17 1 2 19 0.021455500000000002
18 1 2 20 0.008019500000000002
19 1 3 4 0.0093905
20 1 3 5 -0.0090655
21 1 3 6 -0.013194355000000003
22 1 3 7 0.009494
23 1 3 8 -0.0079628
24 1 3 9 -0.01010045
25 1 3 10 -0.018082
26 1 3 11 0.0058105
27 1 3 12 -0.008555050000000002
28 1 3 13 -0.010368
29 1 3 14 -0.013264500000000004
30 1 3 15 0.0140105
31 1 3 16 -0.017577000000000002
32 1 3 17 -0.004545500000000001
33 1 3 18 0.014674999999999999
34 1 3 19 0.006116
35 1 3 20 0.017906500000000006
36 1 4 5 0.0056662790000000015
37 1 4 6 -0.02010315
38 1 4 7 -0.010927500000000001
39 1 4 8 -5.1496499999999794e-5
40 1 4 9 -0.019244000000000004
41 1 4 10 -0.0029210000000000004
42 1 4 11 0.014881850000000002
43 1 4 12 -0.014972500000000001
44 1 4 13 0.0004605000000000013
45 1 4 14 -0.004818250000000001
46 1 4 15 0.021029500000000007
47 1 4 16 -0.004897000000000002
48 1 4 17 -0.015746
49 1 4 18 0.010399000000000002
50 1 4 19 0.011138500000000003
51 1 4 20 0.008163500000000004
52 1 5 6 -0.019789150000000005
53 1 5 7 -0.007412650000000001
54 1 5 8 -0.011405500000000002
55 1 5 9 -0.013711500000000001
56 1 5 10 -0.018066000000000002
57 1 5 11 0.019596500000000003
58 1 5 12 -0.002427150000000001
59 1 5 13 -0.017357
60 1 5 14 -0.027485500000000006
61 1 5 15 0.005535150000000001
62 1 5 16 0.0034893499999999996
63 1 5 17 -0.0030950000000000005
64 1 5 18 0.012854999999999998
65 1 5 19 0.0063240000000000015
66 1 5 20 0.005224450000000002
67 1 6 7 0.010152300000000001
68 1 6 8 0.001335149999999999
69 1 6 9 0.007378300000000002
70 1 6 10 0.017898650000000002
71 1 6 11 0.014028650000000004
72 1 6 12 0.01432015
73 1 6 13 0.00024315000000000312
74 1 6 14 -0.004280850000000002
75 1 6 15 -0.00742135
76 1 6 16 0.015531850000000002
