t i j k u[t]=u_ijk
1 1 2 3 -0.028758499999999996
2 1 2 4 -0.022784649999999997
3 1 2 5 -0.0020938499999999987
4 1 2 6 -0.01720695
5 1 2 7 -0.004198299999999999
6 1 2 8 0.015301499999999999
7 1 2 9 -0.012318499999999996
8 1 2 10 -0.0314905
9 1 2 11 -0.03214499999999999
10 1 2 12 -0.00783335
11 1 2 13 -0.011285999999999994
12 1 2 14 -0.019221999999999993
13 1 2 15 -0.01485700000000001
14 1 2 16 -0.03983335
15 1 2 17 -0.018631599999999998
16 1 2 18 -0.008713499999999997
17 1 2 19 -0.011899049999999998
18 1 2 20 -0.021893999999999997
19 1 3 4 0.020776799999999998
20 1 3 5 0.028847499999999998
21 1 3 6 0.0142712
22 1 3 7 0.0207215
23 1 3 8 0.036726499999999995
24 1 3 9 0.0061931500000000006
25 1 3 10 -0.002657999999999999
26 1 3 11 0.01993815
27 1 3 12 0.026460149999999995
28 1 3 13 0.020615500000000002
29 1 3 14 0.0138195
30 1 3 15 -0.007866500000000009
31 1 3 16 -0.021463499999999996
32 1 3 17 0.03875850000000001
33 1 3 18 0.0028185000000000037
34 1 3 19 0.013314000000000001
35 1 3 20 0.0345505
36 1 4 5 0.017465199999999997
37 1 4 6 0.0002039000000000013
38 1 4 7 0.040529199999999994
39 1 4 8 -0.019764799999999996
40 1 4 9 -0.025930799999999997
41 1 4 10 -0.005577799999999997
42 1 4 11 -0.008702799999999998
43 1 4 12 0.028702349999999995
44 1 4 13 -0.012304299999999997
45 1 4 14 0.009600749999999998
46 1 4 15 0.011981699999999987
47 1 4 16 0.006912699999999997
48 1 4 17 0.022907699999999996
49 1 4 18 0.0084282
50 1 4 19 0.012775149999999999
51 1 4 20 0.036402199999999996
52 1 5 6 -0.0122996
53 1 5 7 0.015748499999999995
54 1 5 8 0.009595499999999998
55 1 5 9 -0.029494499999999996
56 1 5 10 -0.026062499999999995
57 1 5 11 -0.0006380000000000051
58 1 5 12 0.003484649999999997
59 1 5 13 0.0019475000000000017
60 1 5 14 -0.0320705
61 1 5 15 -0.001515500000000011
62 1 5 16 -0.0322875
63 1 5 17 -0.0092408
64 1 5 18 -0.001422000000000001
65 1 5 19 -0.019148
66 1 5 20 -0.020620999999999997
67 1 6 7 0.021926799999999996
68 1 6 8 0.006317949999999999
69 1 6 9 -0.00015620000000000076
70 1 6 10 -0.0016911999999999982
71 1 6 11 0.008517299999999998
72 1 6 12 0.005770899999999999
73 1 6 13 -0.008232349999999998
74 1 6 14 0.015392299999999998
75 1 6 15 -0.0074866500000000105
76 1 6 16 -0.012872199999999999
77 1 6 17 -0.025066199999999993
78 1 6 18 -0.026919199999999997
79 1 6 19 0.0046143
80 1 6 20 0.006421399999999999
81 1 7 8 0.0071224999999999995
82 1 7 9 -0.05972399999999999
83 1 7 10 -0.012481999999999998
84 1 7 11 -0.009041499999999996
85 1 7 12 -0.0021298499999999995
86 1 7 13 -0.008200999999999998
87 1 7 14 -0.016393999999999995
88 1 7 15 -0.029629500000000003
89 1 7 16 -0.011885999999999997
90 1 7 17 -0.00839155
91 1 7 18 -0.021547399999999994
92 1 7 19 -0.007407499999999988
93 1 7 20 0.002179150000000001
94 1 8 9 -0.016006
95 1 8 10 -0.023860999999999993
96 1 8 11 -0.029501649999999997
97 1 8 12 0.01388915
98 1 8 13 -0.015873049999999996
99 1 8 14 -0.00039654999999999926
100 1 8 15 -0.01565645000000001
101 1 8 16 -0.024490499999999995
102 1 8 17 0.026138999999999996
103 1 8 18 0.008668999999999998
104 1 8 19 0.0144445
105 1 8 20 -0.036499
106 1 9 10 0.0043270000000000105
107 1 9 11 -0.010256
108 1 9 12 0.01842015
109 1 9 13 -0.0017129999999999975
110 1 9 14 0.006410500000000001
111 1 9 15 -0.011133500000000008
112 1 9 16 -0.029567999999999997
113 1 9 17 0.019076999999999993
114 1 9 18 -0.0103825
115 1 9 19 0.016132499999999998
116 1 9 20 0.015087000000000001
117 1 10 11 -0.032916499999999994
118 1 10 12 0.018371199999999997
119 1 10 13 0.035290999999999996
120 1 10 14 0.027083500000000007
121 1 10 15 0.02401299999999999
122 1 10 16 -0.003249999999999989
123 1 10 17 0.052527999999999984
124 1 10 18 0.036533
125 1 10 19 0.03219999999999999
126 1 10 20 0.03235709999999999
127 1 11 12 0.022833149999999997
128 1 11 13 -0.021245499999999997
129 1 11 14 0.022999999999999996
130 1 11 15 -0.00430100000000001
131 1 11 16 -0.007185349999999998
132 1 11 17 0.0210536
133 1 11 18 0.00692265
134 1 11 19 -0.0011114999999999983
135 1 11 20 -0.0036079999999999997
136 1 12 13 0.01011885
137 1 12 14 -0.00799515
138 1 12 15 -0.030910650000000008
139 1 12 16 -0.0011666500000000021
140 1 12 17 0.0018333500000000105
141 1 12 18 -0.01667465
142 1 12 19 -0.025754149999999993
143 1 12 20 0.001970149999999999
144 1 13 14 -0.010281
145 1 13 15 -0.008241500000000011
146 1 13 16 -0.0023570000000000006
147 1 13 17 0.0012379999999999987
148 1 13 18 0.0213205
149 1 13 19 0.031664
150 1 13 20 0.010975499999999997
151 1 14 15 0.0016664999999999885
152 1 14 16 -0.016697
153 1 14 17 0.008777499999999997
154 1 14 18 0.0002559999999999979
155 1 14 19 -0.010353999999999999
156 1 14 20 0.012641999999999999
157 1 15 16 -0.019368399999999984
158 1 15 17 -0.004526499999999988
159 1 15 18 -0.04307699999999998
160 1 15 19 0.00755550000000001
161 1 15 20 0.023475500000000007
162 1 16 17 0.0360645
163 1 16 18 0.009339499999999999
164 1 16 19 0.014397499999999997
165 1 16 20 0.027419999999999996
166 1 17 18 -0.0061604999999999984
167 1 17 19 0.005111
168 1 17 20 -0.010024499999999999
169 1 18 19 0.019108999999999994
170 1 18 20 0.024528999999999995
171 1 19 20 0.017919999999999995
172 2 3 4 0.01480295
173 2 3 5 0.0021828500000000027
174 2 3 6 0.002719650000000001
175 2 3 7 -0.0038386999999999996
176 2 3 8 -0.007333499999999997
177 2 3 9 -0.01024685
178 2 3 10 7.400000000000184e-5
179 2 3 11 0.02332465
180 2 3 12 0.005534999999999998
181 2 3 13 0.0031429999999999995
182 2 3 14 0.004283000000000003
183 2 3 15 -0.021767999999999996
184 2 3 16 -0.010388649999999998
185 2 3 17 0.028631600000000007
186 2 3 18 -0.017226499999999995
187 2 3 19 -0.00354545
188 2 3 20 0.027685999999999995
189 2 4 5 -0.0032255999999999995
190 2 4 6 -0.005373799999999999
191 2 4 7 0.021942849999999996
192 2 4 8 -0.05785094999999999
193 2 4 9 -0.03639695
194 2 4 10 0.0031280500000000007
195 2 4 11 0.0006575500000000003
196 2 4 12 0.013751049999999999
197 2 4 13 -0.023802949999999996
198 2 4 14 0.0060380999999999985
199 2 4 15 0.004054049999999999
200 2 4 16 0.023961399999999997
201 2 4 17 0.018754649999999998
202 2 4 18 -0.005642949999999998
203 2 4 19 0.0018895499999999996
204 2 4 20 0.03551155
205 2 5 6 0.0028134999999999996
206 2 5 7 0.01785295
207 2 5 8 -0.007799849999999999
208 2 5 9 -0.019269849999999998
209 2 5 10 0.00333415
210 2 5 11 0.029413149999999996
211 2 5 12 0.009224149999999997
212 2 5 13 0.011139649999999996
213 2 5 14 -0.014942349999999998
214 2 5 15 0.011247649999999998
215 2 5 16 0.005451999999999999
216 2 5 17 0.007296949999999998
217 2 5 18 0.005197649999999997
218 2 5 19 -0.009342799999999998
219 2 5 20 -0.0008208499999999978
220 2 6 7 0.008918149999999998
221 2 6 8 -0.026190499999999995
222 2 6 9 -0.0050446499999999995
223 2 6 10 0.01259235
224 2 6 11 0.023455349999999996
225 2 6 12 -0.0036027000000000008
226 2 6 13 -0.0141533
227 2 6 14 0.017407349999999995
228 2 6 15 -0.009836599999999997
229 2 6 16 0.0097542
230 2 6 17 -0.023641549999999997
231 2 6 18 -0.03541265
232 2 6 19 -0.0006935999999999999
233 2 6 20 0.011108449999999999
234 2 7 8 -0.012377299999999997
235 2 7 9 -0.05160379999999999
236 2 7 10 0.0148102
237 2 7 11 0.018905199999999997
238 2 7 12 0.0015051999999999993
239 2 7 13 -0.001113299999999999
240 2 7 14 -0.0013702999999999992
241 2 7 15 -0.018970799999999996
242 2 7 16 0.023749049999999994
243 2 7 17 0.0060417499999999985
244 2 7 18 -0.0170322
245 2 7 19 0.00029325000000001084
246 2 7 20 0.019874849999999996
247 2 8 9 0.011613999999999998
248 2 8 10 0.022931
249 2 8 11 0.01794485
250 2 8 12 0.037023999999999994
251 2 8 13 0.010714449999999999
252 2 8 14 0.034126949999999996
253 2 8 15 0.014502049999999997
254 2 8 16 0.030644349999999994
255 2 8 17 0.060072099999999996
256 2 8 18 0.032684
257 2 8 19 0.041645049999999996
