t i j k u[t]=u_ijk
1 1 2 3 0.033394049999999995
2 1 2 4 0.01732605
3 1 2 5 0.028125699999999997
4 1 2 6 0.00494955
5 1 2 7 0.016501250000000002
6 1 2 8 0.00958955
7 1 2 9 0.0184239
8 1 2 10 0.017817149999999997
9 1 2 11 0.01418855
10 1 2 12 0.03149005
11 1 2 13 -0.00024345000000000058
12 1 2 14 -0.0010304499999999994
13 1 2 15 0.027326749999999997
14 1 2 16 0.0227445
15 1 2 17 0.022312250000000002
16 1 2 18 0.023341049999999995
17 1 2 19 0.008711049999999998
18 1 2 20 0.004637550000000001
19 1 3 4 0.008282999999999999
20 1 3 5 -0.0008565000000000003
21 1 3 6 -0.00350665
22 1 3 7 0.0010056450000000005
23 1 3 8 0.005326999999999999
24 1 3 9 0.0017030000000000003
25 1 3 10 -0.008619500000000002
26 1 3 11 -0.011374999999999998
27 1 3 12 0.0014239999999999995
28 1 3 13 -0.0011220000000000006
29 1 3 14 -0.0115295
30 1 3 15 0.0044855
31 1 3 16 -0.008376
32 1 3 17 -0.0009909999999999975
33 1 3 18 0.0159435
34 1 3 19 0.006357649999999998
35 1 3 20 0.0036975000000000007
36 1 4 5 0.0048005
37 1 4 6 -0.019448
38 1 4 7 0.0046784
39 1 4 8 0.00464615
40 1 4 9 -0.013451000000000001
41 1 4 10 -0.002192000000000001
42 1 4 11 -0.001624549999999999
43 1 4 12 0.0019894999999999995
44 1 4 13 0.016745265000000002
45 1 4 14 -0.005818999999999999
46 1 4 15 0.023936
47 1 4 16 -0.007337999999999998
48 1 4 17 -0.008948000000000001
49 1 4 18 0.0015219999999999984
50 1 4 19 -0.004623
51 1 4 20 -0.012202
52 1 5 6 -0.00879185
53 1 5 7 -0.018054499999999998
54 1 5 8 -0.00657095
55 1 5 9 -0.00471675
56 1 5 10 -0.016106
57 1 5 11 -0.0008645
58 1 5 12 0.0002717999999999998
59 1 5 13 -0.0023415000000000016
60 1 5 14 -0.030033499999999998
61 1 5 15 0.0041642
62 1 5 16 -0.006141999999999999
63 1 5 17 0.00032075000000000105
64 1 5 18 0.007368699999999997
65 1 5 19 -0.014664000000000002
66 1 5 20 -0.017673
67 1 6 7 0.018352999999999998
68 1 6 8 0.011796999999999998
69 1 6 9 0.0009240000000000011
70 1 6 10 0.011006049999999998
71 1 6 11 0.0037671650000000003
72 1 6 12 0.004464
73 1 6 13 0.012204799999999998
74 1 6 14 -0.008217499999999999
75 1 6 15 -0.0039809999999999976
76 1 6 16 0.00635065
77 1 6 17 0.0102458
78 1 6 18 0.013191999999999997
79 1 6 19 0.014443799999999998
80 1 6 20 -0.0022509999999999987
81 1 7 8 0.007394299999999998
82 1 7 9 0.009043024
83 1 7 10 0.003323249999999998
84 1 7 11 -0.019369499999999998
85 1 7 12 0.020877499999999997
86 1 7 13 0.010416599999999996
87 1 7 14 -0.014083
88 1 7 15 0.0152033
89 1 7 16 -0.008270999999999999
90 1 7 17 0.006264700000000001
91 1 7 18 0.01956355
92 1 7 19 -0.015515
93 1 7 20 -0.0220085
94 1 8 9 -0.009392
95 1 8 10 -0.0060265000000000015
96 1 8 11 0.002005500000000001
97 1 8 12 0.0035250249999999998
98 1 8 13 -0.004602
99 1 8 14 -0.026958999999999997
100 1 8 15 0.004893250000000001
101 1 8 16 -0.002120999999999999
102 1 8 17 0.008684775
103 1 8 18 -0.0011920000000000012
104 1 8 19 -0.008865
105 1 8 20 0.0082615
106 1 9 10 0.006307999999999998
107 1 9 11 -0.0022774999999999996
108 1 9 12 0.0021081999999999997
109 1 9 13 -0.011211
110 1 9 14 -7.650000000000018e-5
111 1 9 15 0.010955499999999998
112 1 9 16 0.014957000000000002
113 1 9 17 0.0024238300000000005
114 1 9 18 0.028676999999999998
115 1 9 19 0.004576999999999999
116 1 9 20 -0.0046922
117 1 10 11 -0.012062499999999997
118 1 10 12 -0.010352999999999998
