l i j f[l]=f_ij g[l]=g_ij s[l]=s_ij h[l]=h_ij
1 1 2 0.75 0.18059959999999997 0.5694004 0.0
2 1 3 -0.27273 -0.06058074999999996 -0.21214925 0.0
3 2 3 -0.5 -0.24118034999999993 -0.25881965 -5.551115123125783e-17
4 1 4 -0.090909 -0.13572399999999996 0.044815 -5.551115123125783e-17
5 2 4 -0.45455 -0.3163235999999999 -0.13822640000000005 0.0
6 3 4 2.220446049250313e-16 -0.07514325 0.0751432500000002 1.3877787807814457e-17
7 1 5 -0.11111 -0.006685049999999942 -0.10442495000000003 -2.7755575615628914e-17
8 2 5 -0.57143 -0.1872846499999999 -0.38414535000000016 8.326672684688674e-17
9 3 5 -0.076923 0.05389570000000002 -0.13081870000000004 1.3877787807814457e-17
10 4 5 0.5 0.12903895 0.37096105 -2.7755575615628914e-17
11 1 6 0.2 -0.04291689999999998 0.24291690000000005 -5.551115123125783e-17
12 2 6 -0.2 -0.22351649999999995 0.023516500000000017 -8.326672684688674e-17
13 3 6 0.33333 0.01766384999999998 0.3156661500000002 -1.6653345369377348e-16
14 4 6 -0.076923 0.09280709999999998 -0.16973010000000002 4.163336342344337e-17
15 5 6 -0.23077 -0.03623185000000004 -0.19453815000000002 5.551115123125783e-17
16 1 7 -0.42857 0.0012686000000000364 -0.4298386000000001 8.326672684688674e-17
17 2 7 0.25 -0.17933099999999993 0.4293310000000002 -2.498001805406602e-16
18 3 7 -0.076923 0.06184935 -0.13877235000000002 1.3877787807814457e-17
19 4 7 0.23077 0.1369926 0.09377740000000004 -2.7755575615628914e-17
20 5 7 0.16667 0.007953649999999979 0.15871635000000006 -2.7755575615628914e-17
21 6 7 0.2 0.044185500000000016 0.15581450000000002 -2.7755575615628914e-17
22 1 8 2.220446049250313e-16 -0.06135449999999995 0.0613545000000002 -2.7755575615628914e-17
23 2 8 0.2381 -0.24195409999999992 0.48005410000000004 -1.1102230246251565e-16
24 3 8 -0.33333 -0.0007737499999999897 -0.33255625000000005 2.7755575615628914e-17
25 4 8 0.35714 0.0743695 0.28277050000000004 -2.7755575615628914e-17
26 5 8 0.2 -0.05466945000000001 0.25466945 0.0
27 6 8 -0.076923 -0.01843759999999997 -0.058485400000000055 2.0816681711721685e-17
28 7 8 2.220446049250313e-16 -0.06262309999999999 0.06262310000000018 2.7755575615628914e-17
29 1 9 -0.33333 -0.42841909999999994 0.09508909999999998 -5.551115123125783e-17
30 2 9 -0.625 -0.6090186999999999 -0.01598129999999999 -1.1102230246251565e-16
31 3 9 -0.44444 -0.36783835 -0.07660165000000001 0.0
32 4 9 -0.058824 -0.2926951 0.23387110000000003 -5.551115123125783e-17
33 5 9 -0.14286 -0.42173404999999997 0.2788740500000001 -1.1102230246251565e-16
34 6 9 -0.28571 -0.38550219999999996 0.09979219999999997 -5.551115123125783e-17
35 7 9 -0.33333 -0.4296877 0.09635769999999999 0.0
36 8 9 -0.22222 -0.36706459999999996 0.14484460000000005 -1.1102230246251565e-16
37 1 10 -0.4 -0.3164288999999999 -0.08357110000000004 -1.1102230246251565e-16
38 2 10 -0.4 -0.4970284999999999 0.09702849999999999 -1.1102230246251565e-16
39 3 10 2.220446049250313e-16 -0.25584814999999994 0.2558481500000002 -5.551115123125783e-17
40 4 10 -0.66667 -0.18070489999999992 -0.48596510000000015 8.326672684688674e-17
41 5 10 -0.17647 -0.30974384999999993 0.13327385000000003 -1.1102230246251565e-16
42 6 10 0.2 -0.27351199999999987 0.473512 -1.1102230246251565e-16
43 7 10 -0.4 -0.3176974999999999 -0.08230250000000004 -5.551115123125783e-17
44 8 10 -0.16667 -0.2550743999999999 0.08840440000000002 -1.1102230246251565e-16
45 9 10 0.33333 0.11199020000000007 0.22133980000000003 -8.326672684688674e-17
46 1 11 -0.23077 -0.25417624999999994 0.02340624999999998 -5.551115123125783e-17
47 2 11 -0.45455 -0.4347758499999999 -0.019774149999999997 -1.1102230246251565e-16
48 3 11 -0.25 -0.19359549999999998 -0.05640450000000001 0.0
49 4 11 0.27273 -0.11845224999999997 0.39118225000000006 -1.249000902703301e-16
50 5 11 -0.11111 -0.24749119999999997 0.13638120000000004 -5.551115123125783e-17
51 6 11 -0.23077 -0.21125934999999996 -0.019510650000000008 -2.7755575615628914e-17
52 7 11 -0.23077 -0.25544484999999995 0.024674849999999998 -5.551115123125783e-17
53 8 11 -0.38462 -0.19282174999999996 -0.19179825000000003 -2.7755575615628914e-17
54 9 11 0.71429 0.17424285 0.5400471500000001 -1.6653345369377348e-16
55 10 11 0.25 0.06225264999999995 0.18774735 4.163336342344337e-17
56 1 12 -0.4 -0.28815954999999993 -0.11184045000000006 0.0
57 2 12 -0.3 -0.4687591499999999 0.16875915000000002 -1.1102230246251565e-16
58 3 12 -0.53846 -0.22757879999999997 -0.31088120000000014 5.551115123125783e-17
59 4 12 -0.2 -0.15243554999999998 -0.04756445000000001 -2.7755575615628914e-17
60 5 12 -0.875 -0.28147449999999996 -0.5935255 0.0
61 6 12 2.220446049250313e-16 -0.24524264999999995 0.24524265000000023 -5.551115123125783e-17
62 7 12 0.066667 -0.28942814999999994 0.35609515 -5.551115123125783e-17
63 8 12 -0.38462 -0.22680504999999995 -0.15781495000000004 -2.7755575615628914e-17
64 9 12 0.23077 0.14025955 0.09051045000000002 -2.7755575615628914e-17
65 10 12 -0.11111 0.028269349999999957 -0.13937935000000004 8.326672684688674e-17
66 11 12 0.33333 -0.033983299999999994 0.3673133000000001 -1.1102230246251565e-16
67 1 13 -0.14286 -0.20535754999999994 0.06249755000000002 -5.551115123125783e-17
68 2 13 0.23077 -0.3859571499999999 0.61672715 -5.551115123125783e-17
69 3 13 0.076923 -0.14477679999999998 0.22169980000000003 -5.551115123125783e-17
70 4 13 -0.2 -0.06963354999999997 -0.13036645000000005 1.3877787807814457e-17
71 5 13 -0.11111 -0.19867249999999997 0.0875625 -2.7755575615628914e-17
72 6 13 -0.27273 -0.16244064999999996 -0.11028935000000002 0.0
73 7 13 -0.55556 -0.20662614999999995 -0.3489338500000001 0.0
74 8 13 0.090909 -0.14400304999999997 0.23491205000000007 -1.1102230246251565e-16
75 9 13 0.25 0.22306155 0.02693845000000001 0.0
76 10 13 0.2 0.11107134999999994 0.08892865000000005 1.3877787807814457e-17
77 11 13 -0.66667 0.04881869999999999 -0.7154887000000001 1.1102230246251565e-16
78 12 13 -0.42857 0.08280199999999999 -0.511372 5.551115123125783e-17
79 1 14 -0.25 -0.27711549999999996 0.0271155 -5.551115123125783e-17
80 2 14 -0.88889 -0.45771509999999993 -0.43117489999999997 -5.551115123125783e-17
81 3 14 0.2 -0.21653475 0.4165347500000002 -1.6653345369377348e-16
82 4 14 -0.26316 -0.1413915 -0.12176850000000006 5.551115123125783e-17
83 5 14 -0.1 -0.27043045 0.17043045 0.0
84 6 14 -0.16667 -0.23419859999999998 0.06752859999999998 0.0
85 7 14 -0.11111 -0.27838409999999997 0.16727410000000004 -5.551115123125783e-17
86 8 14 -0.23077 -0.21576099999999998 -0.01500899999999998 -5.551115123125783e-17
87 9 14 -0.2 0.15130359999999998 -0.3513036000000001 1.1102230246251565e-16
88 10 14 -0.42857 0.03931339999999993 -0.46788340000000006 1.249000902703301e-16
89 11 14 -0.42857 -0.022939250000000022 -0.40563075000000004 5.551115123125783e-17
90 12 14 0.71429 0.011044049999999972 0.70324595 0.0
91 13 14 -0.052632 -0.07175795000000001 0.019125950000000003 1.3877787807814457e-17
92 1 15 -0.14286 -0.2512128499999999 0.10835285000000001 -1.1102230246251565e-16
93 2 15 -0.2 -0.43181244999999985 0.23181245000000003 -1.6653345369377348e-16
94 3 15 -0.5 -0.19063209999999992 -0.30936790000000003 -5.551115123125783e-17
95 4 15 -0.27273 -0.11548884999999992 -0.15724115000000002 -2.7755575615628914e-17
96 5 15 -0.33333 -0.24452779999999993 -0.08880220000000001 -8.326672684688674e-17
97 6 15 -0.5 -0.2082959499999999 -0.29170405000000005 -5.551115123125783e-17
98 7 15 -0.75 -0.2524814499999999 -0.49751855 -1.1102230246251565e-16
99 8 15 0.6 -0.18985834999999993 0.7898583499999999 -2.7755575615628914e-17
100 9 15 -0.14286 0.17720625000000007 -0.32006625 -5.551115123125783e-17
101 10 15 0.33333 0.06521605 0.26811395000000005 -2.7755575615628914e-17
102 11 15 0.55556 0.0029634000000000466 0.5525966000000001 -9.71445146547012e-17
103 12 15 0.2 0.03694670000000004 0.16305330000000007 -9.71445146547012e-17
104 13 15 -0.25 -0.045855299999999946 -0.20414470000000004 -1.3877787807814457e-17
105 14 15 0.11111 0.02590265000000007 0.08520735 -6.938893903907228e-17
106 1 16 -0.81818 -0.4921938999999999 -0.32598610000000006 -5.551115123125783e-17
107 2 16 -0.66667 -0.6727934999999998 0.006123500000000025 -2.220446049250313e-16
108 3 16 -0.33333 -0.43161314999999995 0.09828314999999997 -5.551115123125783e-17
109 4 16 -0.86667 -0.35646989999999995 -0.5102001 -5.551115123125783e-17
110 5 16 -0.42857 -0.48550885 0.05693885 0.0
111 6 16 -0.16667 -0.4492769999999999 0.2826070000000001 -2.220446049250313e-16
112 7 16 -1.0 -0.4934624999999999 -0.5065375000000001 0.0
113 8 16 -0.4 -0.4308394 0.030839400000000003 -5.551115123125783e-17
114 9 16 -0.28571 -0.06377479999999996 -0.22193520000000008 2.7755575615628914e-17
115 10 16 -0.14286 -0.17576500000000003 0.032905000000000004 2.7755575615628914e-17
116 11 16 0.4 -0.23801764999999997 0.6380176500000001 -1.1102230246251565e-16
117 12 16 -0.5 -0.20403434999999998 -0.29596565 0.0
118 13 16 2.220446049250313e-16 -0.28683634999999996 0.2868363500000003 -1.1102230246251565e-16
119 14 16 -0.5 -0.21507839999999995 -0.2849216 -5.551115123125783e-17
120 15 16 -0.11111 -0.24098105000000003 0.12987105000000004 0.0
121 1 17 -0.6 -0.4394790999999999 -0.16052090000000002 -5.551115123125783e-17
122 2 17 -0.75 -0.6200786999999999 -0.1299213 -1.1102230246251565e-16
123 3 17 -0.75 -0.37889834999999994 -0.3711016500000001 5.551115123125783e-17
124 4 17 -0.41176 -0.30375509999999994 -0.10800490000000004 0.0
125 5 17 -0.33333 -0.43279404999999993 0.09946405000000001 -1.1102230246251565e-16
126 6 17 -0.6 -0.3965621999999999 -0.20343780000000003 -5.551115123125783e-17
127 7 17 -0.33333 -0.44074769999999996 0.1074177 -5.551115123125783e-17
128 8 17 -1.0 -0.3781245999999999 -0.6218754000000001 0.0
129 9 17 0.27273 -0.011059999999999959 0.28379000000000004 -1.1102230246251565e-16
130 10 17 -0.2 -0.12305020000000003 -0.0769498 1.3877787807814457e-17
131 11 17 -0.076923 -0.18530284999999996 0.10837985 -5.551115123125783e-17
132 12 17 -0.33333 -0.15131954999999997 -0.18201045000000005 0.0
133 13 17 -0.076923 -0.23412154999999996 0.15719855 -5.551115123125783e-17
134 14 17 0.2 -0.16236359999999994 0.36236360000000006 -1.1102230246251565e-16
135 15 17 0.090909 -0.18826625000000002 0.27917525000000004 0.0
136 16 17 -0.42857 0.052714800000000006 -0.48128480000000007 5.551115123125783e-17
137 1 18 -0.45455 -0.3371175499999999 -0.11743245000000002 -1.1102230246251565e-16
138 2 18 -0.8 -0.5177171499999998 -0.28228285000000014 -1.1102230246251565e-16
139 3 18 -0.77778 -0.2765367999999999 -0.5012432000000002 1.1102230246251565e-16
140 4 18 2.220446049250313e-16 -0.20139354999999992 0.20139355000000025 -1.1102230246251565e-16
141 5 18 -1.0 -0.33043249999999996 -0.6695675000000002 1.6653345369377348e-16
142 6 18 -0.5 -0.2942006499999999 -0.20579935000000005 -5.551115123125783e-17
143 7 18 0.16667 -0.33838614999999994 0.50505615 -1.1102230246251565e-16
144 8 18 0.11111 -0.27576304999999995 0.38687305000000016 -2.220446049250313e-16
145 9 18 0.42857 0.09130155000000005 0.3372684500000001 -1.5265566588595902e-16
146 10 18 0.2 -0.020688650000000017 0.22068865000000007 -4.163336342344337e-17
147 11 18 0.25 -0.08294129999999997 0.33294130000000005 -8.326672684688674e-17
148 12 18 0.11111 -0.048957999999999974 0.160068 -1.3877787807814457e-17
149 13 18 -0.8 -0.13175999999999996 -0.6682400000000003 1.942890293094024e-16
150 14 18 -0.125 -0.060002049999999946 -0.06499795 -5.551115123125783e-17
151 15 18 -0.5 -0.08590470000000001 -0.4140953 1.3877787807814457e-17
152 16 18 0.4 0.15507635000000003 0.24492365000000002 -2.7755575615628914e-17
153 17 18 -0.076923 0.10236155000000001 -0.17928455000000004 2.7755575615628914e-17
154 1 19 -0.46667 -0.5807293999999998 0.11405940000000005 -2.220446049250313e-16
155 2 19 -0.52381 -0.7613289999999998 0.23751900000000006 -2.220446049250313e-16
156 3 19 -0.23077 -0.5201486499999999 0.28937865 -1.1102230246251565e-16
157 4 19 -0.33333 -0.4450053999999999 0.11167540000000002 -1.6653345369377348e-16
158 5 19 -0.73333 -0.5740443499999999 -0.15928565000000006 -1.1102230246251565e-16
159 6 19 -0.5 -0.5378124999999998 0.037812500000000006 -2.220446049250313e-16
160 7 19 -0.375 -0.5819979999999999 0.20699800000000002 -1.1102230246251565e-16
161 8 19 -0.41176 -0.5193748999999999 0.10761490000000005 -2.220446049250313e-16
162 9 19 -0.33333 -0.1523102999999999 -0.18101970000000006 -5.551115123125783e-17
163 10 19 0.125 -0.26430049999999994 0.3893005000000001 -1.6653345369377348e-16
164 11 19 0.11111 -0.3265531499999999 0.43766315 -1.1102230246251565e-16
165 12 19 -0.28571 -0.2925698499999999 0.0068598500000000215 -1.1102230246251565e-16
166 13 19 -0.69231 -0.3753718499999999 -0.3169381500000001 0.0
167 14 19 -0.83333 -0.3036138999999999 -0.5297161 -1.1102230246251565e-16
168 15 19 -0.23077 -0.32951654999999996 0.09874655000000004 -5.551115123125783e-17
169 16 19 -0.23077 -0.08853549999999993 -0.14223449999999999 -8.326672684688674e-17
170 17 19 -0.63636 -0.14125029999999994 -0.4951097 -1.1102230246251565e-16
171 18 19 -0.75 -0.24361184999999996 -0.50638815 0.0
172 1 20 -0.090909 -0.2876653499999999 0.19675635 -1.1102230246251565e-16
173 2 20 -0.52941 -0.46826494999999985 -0.06114505000000006 -1.6653345369377348e-16
174 3 20 -0.14286 -0.22708459999999991 0.08422459999999998 -5.551115123125783e-17
175 4 20 -0.125 -0.15194134999999992 0.026941349999999982 -5.551115123125783e-17
176 5 20 -0.2 -0.28098029999999996 0.08098029999999998 0.0
177 6 20 -0.5 -0.2447484499999999 -0.25525155 -1.1102230246251565e-16
178 7 20 -0.11111 -0.28893394999999994 0.17782394999999998 -5.551115123125783e-17
179 8 20 -0.27273 -0.22631084999999995 -0.04641914999999998 -5.551115123125783e-17
180 9 20 0.57143 0.14075375000000007 0.43067625000000004 -1.1102230246251565e-16
181 10 20 0.14286 0.028763549999999985 0.11409644999999999 1.3877787807814457e-17
182 11 20 -0.33333 -0.033489099999999966 -0.2998409000000001 2.7755575615628914e-17
183 12 20 -0.17647 0.000494200000000028 -0.17696420000000004 2.7755575615628914e-17
184 13 20 0.16667 -0.08230779999999996 0.24897780000000005 -8.326672684688674e-17
185 14 20 0.2 -0.010549849999999944 0.21054985000000004 -8.326672684688674e-17
186 15 20 0.2 -0.03645250000000001 0.2364525 1.3877787807814457e-17
187 16 20 2.220446049250313e-16 0.20452855000000003 -0.20452854999999986 5.551115123125783e-17
188 17 20 -0.11111 0.15181375000000003 -0.26292375 0.0
189 18 20 -0.15789 0.0494522 -0.2073422 0.0
190 19 20 2.220446049250313e-16 0.29306404999999996 -0.29306404999999985 1.1102230246251565e-16
