t i j k u[t]=u_ijk
1 1 2 3 0.05999999999999999
2 1 2 4 0.027802499999999994
3 1 2 5 0.016111499999999997
4 1 2 6 -0.011111150000000002
5 1 2 7 -0.0116665
6 1 2 8 -0.007719000000000003
7 1 2 9 0.0032144999999999977
8 1 2 10 0.023809499999999997
9 1 2 11 0.014065999999999999
10 1 2 12 0.038333
11 1 2 13 0.012578999999999995
12 1 2 14 -0.006110999999999999
13 1 2 15 0.025714499999999994
14 1 2 16 -0.034285500000000003
15 1 2 17 0.0006350000000000022
16 1 2 18 -0.0021430000000000004
17 1 2 19 -0.011110999999999998
18 1 2 20 0.018889000000000006
19 1 3 4 0.0017310000000000019
20 1 3 5 -0.005555349999999995
21 1 3 6 -0.012906
22 1 3 7 -0.013823499999999999
23 1 3 8 -0.0334055
24 1 3 9 -0.002499999999999999
25 1 3 10 -0.013333499999999996
26 1 3 11 -0.040576999999999995
27 1 3 12 -0.0019699999999999965
28 1 3 13 0.0025789999999999993
29 1 3 14 0.003333500000000002
30 1 3 15 -0.006785499999999999
31 1 3 16 -0.029999999999999995
32 1 3 17 -0.012221999999999997
33 1 3 18 -0.009545449999999999
34 1 3 19 -0.03202
35 1 3 20 0.001746000000000003
36 1 4 5 -0.003952999999999997
37 1 4 6 -0.0336755
38 1 4 7 -0.027564500000000002
39 1 4 8 -0.027783500000000003
40 1 4 9 -0.019231
41 1 4 10 -0.0017954999999999998
42 1 4 11 -0.020085999999999996
43 1 4 12 -0.0025644999999999995
44 1 4 13 0.014886499999999995
45 1 4 14 0.012515
46 1 4 15 -0.008516500000000001
47 1 4 16 -0.033516500000000005
48 1 4 17 -0.019231
49 1 4 18 -0.035140000000000005
50 1 4 19 0.00042699999999999954
51 1 4 20 -0.0017704999999999995
52 1 5 6 -0.011111500000000003
53 1 5 7 -0.024206500000000002
54 1 5 8 -0.034545
55 1 5 9 -0.009028000000000001
56 1 5 10 0.0017454999999999997
57 1 5 11 -0.023077
58 1 5 12 -0.0111115
59 1 5 13 -0.026994000000000004
60 1 5 14 0.0444445
61 1 5 15 -0.030952500000000004
62 1 5 16 -0.025397
63 1 5 17 -0.0166665
64 1 5 18 -0.052778
65 1 5 19 0.011111000000000008
66 1 5 20 0.001110999999999998
67 1 6 7 -0.022222
68 1 6 8 0.009755499999999999
69 1 6 9 0.003372999999999998
70 1 6 10 -0.011746
71 1 6 11 0.011367500000000003
72 1 6 12 -0.0005555000000000033
73 1 6 13 0.02189549999999999
74 1 6 14 0.03333350000000001
75 1 6 15 0.003235999999999994
76 1 6 16 0.005158999999999997
77 1 6 17 0.013889
78 1 6 18 -0.0005555000000000004
79 1 6 19 0.004761999999999999
80 1 6 20 0.020833499999999998
81 1 7 8 0.018653499999999993
82 1 7 9 0.0352275
83 1 7 10 0.0216665
84 1 7 11 0.0233515
85 1 7 12 0.026666500000000003
86 1 7 13 0.035783999999999996
87 1 7 14 0.0496035
88 1 7 15 0.040714499999999994
89 1 7 16 -0.039285499999999994
90 1 7 17 -0.04722199999999999
91 1 7 18 -0.007142999999999998
92 1 7 19 0.0038890000000000005
93 1 7 20 0.0472225
94 1 8 9 0.004007050000000002
95 1 8 10 0.007719000000000014
96 1 8 11 0.022975500000000003
97 1 8 12 -0.003947499999999998
98 1 8 13 0.020725499999999997
99 1 8 14 -0.0025584999999999965
100 1 8 15 -0.0003759999999999985
101 1 8 16 0.056767
102 1 8 17 0.034545
103 1 8 18 -0.020613999999999997
104 1 8 19 0.014486950000000002
105 1 8 20 0.022441500000000003
106 1 9 10 -0.028611499999999998
107 1 9 11 0.025137499999999997
108 1 9 12 0.017803
109 1 9 13 -0.0183825
110 1 9 14 -0.015277499999999998
111 1 9 15 0.005357499999999998
112 1 9 16 0.014880999999999998
113 1 9 17 -0.019721999999999993
114 1 9 18 -0.0240385
115 1 9 19 0.005934450000000002
116 1 9 20 -0.012247499999999996
117 1 10 11 -0.0026005
118 1 10 12 0.023749999999999997
119 1 10 13 -0.002549000000000004
120 1 10 14 0.013760999999999999
121 1 10 15 -0.008095000000000001
122 1 10 16 -0.0366665
123 1 10 17 -0.0188885
124 1 10 18 -0.04738099999999999
125 1 10 19 -0.014444
126 1 10 20 -0.014444
127 1 11 12 0.023076999999999997
128 1 11 13 0.05052799999999999
129 1 11 14 -0.0047005000000000016
130 1 11 15 -0.003708500000000003
131 1 11 16 0.025457999999999995
132 1 11 17 0.0008550000000000112
133 1 11 18 -0.021923
134 1 11 19 0.006410499999999999
135 1 11 20 0.01196600000000001
136 1 12 13 0.019117499999999996
137 1 12 14 0.0347225
138 1 12 15 -0.00039650000000000167
139 1 12 16 0.010714499999999997
140 1 12 17 -0.021031499999999995
141 1 12 18 -0.008333
142 1 12 19 0.018650999999999997
143 1 12 20 -0.011111
144 1 13 14 0.004771500000000002
145 1 13 15 0.013025499999999999
146 1 13 16 0.0015970000000000012
147 1 13 17 -0.0063394999999999944
148 1 13 18 -0.007578999999999998
149 1 13 19 -0.012371499999999995
150 1 13 20 -0.005228499999999986
151 1 14 15 -0.008730000000000002
152 1 14 16 -0.0131745
153 1 14 17 -0.01565645
154 1 14 18 -0.021032
155 1 14 19 0.0045454499999999995
156 1 14 20 1.1102230246251564e-17
157 1 15 16 0.019231
158 1 15 17 0.025397
159 1 15 18 -0.016269999999999996
160 1 15 19 -0.006825499999999997
161 1 15 20 0.0031745000000000132
