l i j f[l]=f_ij g[l]=g_ij s[l]=s_ij h[l]=h_ij
1 1 2 -0.4 -0.55700735 0.15700734999999996 0.0
2 1 3 -0.6 -0.3347456999999999 -0.2652543 -5.551115123125783e-17
3 2 3 1.0 0.22226165000000006 0.77773835 -8.326672684688674e-17
4 1 4 -0.38462 -0.14808699999999997 -0.23653300000000002 -2.7755575615628914e-17
5 2 4 0.57143 0.40892035000000004 0.16250964999999995 0.0
6 3 4 0.25 0.18665869999999998 0.06334129999999999 2.7755575615628914e-17
7 1 5 -0.55556 -0.34150135 -0.21405865 -5.551115123125783e-17
8 2 5 0.16667 0.21550600000000003 -0.04883599999999997 -5.551115123125783e-17
9 3 5 -0.066667 -0.00675565000000003 -0.05991134999999999 1.3877787807814457e-17
10 4 5 -0.25 -0.19341435 -0.056585649999999973 0.0
11 1 6 -0.11111 -0.27243965 0.16132965 0.0
12 2 6 0.066667 0.28456770000000003 -0.21790069999999997 -5.551115123125783e-17
13 3 6 0.23077 0.062306049999999974 0.16846395 2.7755575615628914e-17
14 4 6 -0.4 -0.12435265000000001 -0.27564735 0.0
15 5 6 0.22222 0.0690617 0.1531583 0.0
16 1 7 -0.5 -0.8086115000000001 0.30861150000000004 1.1102230246251565e-16
17 2 7 -0.33333 -0.2516041500000001 -0.08172585000000003 1.1102230246251565e-16
18 3 7 -0.17647 -0.47386580000000017 0.2973958 1.6653345369377348e-16
19 4 7 -0.66667 -0.6605245000000002 -0.006145499999999984 2.220446049250313e-16
20 5 7 -0.42857 -0.4671101500000001 0.038540149999999995 1.1102230246251565e-16
21 6 7 -0.83333 -0.5361718500000001 -0.29715814999999995 0.0
22 1 8 -0.57895 -0.8101655000000001 0.23121550000000005 1.1102230246251565e-16
23 2 8 -0.33333 -0.2531581500000001 -0.08017185000000007 1.1102230246251565e-16
24 3 8 -0.64706 -0.47541980000000017 -0.17164019999999994 1.1102230246251565e-16
25 4 8 -0.75 -0.6620785000000001 -0.08792149999999999 1.1102230246251565e-16
26 5 8 -0.71429 -0.46866415000000017 -0.2456258499999999 1.1102230246251565e-16
27 6 8 -0.27273 -0.5377258500000002 0.26499585000000003 2.220446049250313e-16
28 7 8 0.29412 -0.0015539999999999998 0.295674 0.0
29 1 9 -0.75 -0.6857709000000001 -0.0642291 1.1102230246251565e-16
30 2 9 -0.28571 -0.12876355000000003 -0.15694645000000002 2.7755575615628914e-17
31 3 9 -0.2 -0.3510252000000001 0.15102519999999994 1.6653345369377348e-16
32 4 9 -0.75 -0.5376839000000001 -0.21231609999999995 1.1102230246251565e-16
33 5 9 -0.375 -0.34426955000000004 -0.030730450000000013 5.551115123125783e-17
34 6 9 -0.57143 -0.41333125000000004 -0.15809874999999995 0.0
35 7 9 0.45455 0.12284060000000008 0.3317094 -5.551115123125783e-17
36 8 9 -0.090909 0.12439460000000008 -0.21530359999999998 -9.71445146547012e-17
37 1 10 -0.73333 -0.6263185 -0.10701150000000001 0.0
38 2 10 0.14286 -0.06931114999999997 0.21217114999999995 1.3877787807814457e-17
39 3 10 -0.4 -0.2915728 -0.10842720000000003 5.551115123125783e-17
40 4 10 -0.38462 -0.47823150000000003 0.09361149999999999 0.0
41 5 10 -0.14286 -0.28481715 0.14195715 5.551115123125783e-17
42 6 10 -0.85714 -0.35387885 -0.5032611499999999 -5.551115123125783e-17
43 7 10 0.2 0.18229300000000012 0.017707000000000014 -1.3877787807814457e-16
44 8 10 2.220446049250313e-16 0.18384700000000012 -0.18384699999999976 -1.3877787807814457e-16
45 9 10 -0.55556 0.05945240000000005 -0.6150123999999999 -2.0122792321330962e-16
46 1 11 -0.53846 -0.6158650000000001 0.07740499999999997 1.1102230246251565e-16
47 2 11 0.14286 -0.05885765000000004 0.20171765000000003 0.0
48 3 11 -0.75 -0.2811193000000001 -0.4688806999999999 0.0
49 4 11 -0.55556 -0.4677780000000001 -0.08778200000000001 5.551115123125783e-17
50 5 11 -0.44444 -0.27436365000000007 -0.17007634999999996 0.0
51 6 11 -0.2 -0.3434253500000001 0.14342535 5.551115123125783e-17
52 7 11 0.42857 0.19274650000000004 0.23582350000000002 -5.551115123125783e-17
53 8 11 0.5 0.19430050000000004 0.30569950000000007 -1.1102230246251565e-16
54 9 11 0.71429 0.06990589999999998 0.6443840999999999 9.71445146547012e-17
55 10 11 0.14286 0.010453499999999928 0.1324065 4.85722573273506e-17
56 1 12 -0.83333 -0.7661830000000001 -0.067147 0.0
57 2 12 0.33333 -0.20917565000000005 0.54250565 1.1102230246251565e-16
58 3 12 -0.27273 -0.43143730000000013 0.15870730000000002 1.1102230246251565e-16
59 4 12 -0.5 -0.6180960000000001 0.118096 1.1102230246251565e-16
60 5 12 -0.5 -0.4246816500000001 -0.07531834999999999 5.551115123125783e-17
