l i j f[l]=f_ij g[l]=g_ij s[l]=s_ij h[l]=h_ij
1 1 2 -0.39297 -0.47140914999999994 0.07843914999999999 0.0
2 1 3 0.11024 -0.17121249999999988 0.28145249999999994 -5.551115123125783e-17
3 2 3 0.24865 0.30019665000000006 -0.05154664999999998 -5.551115123125783e-17
4 1 4 -0.514 -0.2189902499999999 -0.29500974999999996 -1.6653345369377348e-16
5 2 4 0.52668 0.2524189 0.27426110000000004 0.0
6 3 4 0.10844 -0.04777775000000001 0.15621775 1.3877787807814457e-17
7 1 5 -0.67241 -0.5191108 -0.15329919999999994 0.0
8 2 5 0.047983 -0.04770165000000001 0.09568465 1.3877787807814457e-17
9 3 5 -0.26535 -0.34789830000000005 0.08254830000000002 5.551115123125783e-17
10 4 5 -0.38425 -0.30012055000000004 -0.08412944999999998 5.551115123125783e-17
11 1 6 -0.13966 -0.24766839999999984 0.10800839999999996 -1.1102230246251565e-16
12 2 6 0.30129 0.22374075000000007 0.07754925 -8.326672684688674e-17
13 3 6 -0.15772 -0.07645589999999997 -0.08126409999999998 -5.551115123125783e-17
14 4 6 0.19047 -0.028678149999999958 0.21914814999999996 0.0
15 5 6 0.3419 0.2714424000000001 0.07045759999999997 -5.551115123125783e-17
16 1 7 -0.51244 -0.6243396999999999 0.11189969999999996 0.0
17 2 7 -0.34977 -0.15293055000000005 -0.19683945 2.7755575615628914e-17
18 3 7 -0.51158 -0.45312720000000006 -0.058452800000000006 5.551115123125783e-17
19 4 7 -0.25527 -0.40534945000000006 0.15007944999999998 5.551115123125783e-17
20 5 7 -0.025699 -0.10522890000000003 0.07952990000000001 1.3877787807814457e-17
21 6 7 -0.16328 -0.3766713000000001 0.21339130000000003 5.551115123125783e-17
22 1 8 -0.61505 -0.677634965 0.06258496499999999 0.0
23 2 8 -0.1205 -0.206225815 0.08572581499999998 2.7755575615628914e-17
24 3 8 -0.10178 -0.506422465 0.40464246500000006 -1.1102230246251565e-16
25 4 8 -0.7543 -0.45864471500000004 -0.2956552849999999 -5.551115123125783e-17
26 5 8 -0.11345 -0.158524165 0.04507416500000001 0.0
27 6 8 -0.5047 -0.4299665650000001 -0.07473343500000003 5.551115123125783e-17
28 7 8 0.17345 -0.05329526499999997 0.226745265 -4.163336342344337e-17
29 1 9 -0.59768 -0.59350925 -0.004170749999999998 0.0
30 2 9 -0.25324 -0.12210010000000003 -0.1311399 1.3877787807814457e-17
31 3 9 -0.38079 -0.42229675000000005 0.04150674999999999 5.551115123125783e-17
32 4 9 -0.094765 -0.37451900000000005 0.27975399999999995 1.1102230246251565e-16
33 5 9 -0.11597 -0.07439845000000002 -0.04157155 1.3877787807814457e-17
34 6 9 -0.50097 -0.3458408500000001 -0.15512915 5.551115123125783e-17
35 7 9 0.25957 0.03083045000000001 0.22873954999999999 2.7755575615628914e-17
36 8 9 -0.016537 0.08412571499999998 -0.100662715 2.7755575615628914e-17
37 1 10 -0.82861 -0.8112397499999999 -0.017370249999999966 -1.1102230246251565e-16
38 2 10 -0.3081 -0.3398306 0.0317306 0.0
39 3 10 -0.65357 -0.64002725 -0.013542749999999978 0.0
40 4 10 -0.7451 -0.5922495000000001 -0.15285049999999997 1.1102230246251565e-16
41 5 10 -0.39497 -0.29212895 -0.10284104999999998 0.0
42 6 10 -0.70329 -0.5635713500000001 -0.13971864999999994 1.1102230246251565e-16
43 7 10 -0.036162 -0.18690004999999998 0.15073804999999996 2.7755575615628914e-17
44 8 10 -0.088233 -0.133604785 0.045371785 0.0
45 9 10 -0.51465 -0.2177305 -0.2969195 -5.551115123125783e-17
46 1 11 -0.57607 -0.6881976 0.11212760000000001 0.0
47 2 11 -0.3163 -0.21678845000000008 -0.09951155000000002 5.551115123125783e-17
48 3 11 -0.57557 -0.5169851000000001 -0.05858490000000003 1.1102230246251565e-16
49 4 11 -0.5749 -0.46920735000000013 -0.10569264999999996 1.1102230246251565e-16
50 5 11 -0.08371 -0.16908680000000006 0.08537679999999999 8.326672684688674e-17
51 6 11 -0.086952 -0.4405292000000002 0.3535771999999999 2.220446049250313e-16
52 7 11 -0.11461 -0.06385790000000004 -0.050752099999999994 2.7755575615628914e-17
53 8 11 0.39021 -0.01056263500000007 0.40077263499999993 1.3877787807814457e-16
54 9 11 -0.20695 -0.09468835000000005 -0.11226164999999998 2.7755575615628914e-17
55 10 11 -0.14975 0.12304214999999993 -0.27279214999999996 2.7755575615628914e-17
56 1 12 -0.78276 -0.6037032999999999 -0.17905669999999999 -1.1102230246251565e-16
57 2 12 -0.18515 -0.13229415000000003 -0.05285585000000001 2.7755575615628914e-17
58 3 12 -0.61416 -0.43249080000000006 -0.18166919999999998 0.0
59 4 12 -0.34522 -0.38471305000000006 0.03949304999999996 5.551115123125783e-17
60 5 12 -0.26391 -0.08459250000000001 -0.17931749999999996 0.0
61 6 12 -0.25329 -0.3560349000000001 0.1027449 5.551115123125783e-17
62 7 12 0.22804 0.020636400000000006 0.20740359999999994 4.85722573273506e-17
63 8 12 -0.14719 0.07393166499999998 -0.22112166499999997 0.0
64 9 12 0.32711 -0.010194050000000003 0.33730404999999997 4.85722573273506e-17
65 10 12 0.21257 0.20753644999999998 0.005033550000000023 0.0
66 11 12 0.32628 0.08449430000000005 0.2417857 -2.7755575615628914e-17
67 1 13 -0.63401 -0.67462375 0.040613750000000025 0.0
68 2 13 0.02453 -0.20321460000000008 0.22774459999999996 1.1102230246251565e-16
69 3 13 -0.53752 -0.5034112500000001 -0.03410874999999999 1.1102230246251565e-16
70 4 13 -0.48486 -0.45563350000000014 -0.029226500000000006 1.1102230246251565e-16
71 5 13 -0.36073 -0.15551295000000007 -0.20521704999999998 5.551115123125783e-17
72 6 13 -0.37774 -0.4269553500000002 0.04921534999999999 1.6653345369377348e-16
73 7 13 -0.25225 -0.05028405000000004 -0.20196594999999995 1.3877787807814457e-17
74 8 13 0.031833 0.0030112149999999283 0.028821785000000016 5.551115123125783e-17
75 9 13 -0.40188 -0.08111450000000005 -0.3207655 1.3877787807814457e-17
76 10 13 0.66682 0.13661599999999993 0.5302039999999999 1.3877787807814457e-16
77 11 13 -0.29317 0.013573849999999998 -0.30674385000000004 5.551115123125783e-17
78 12 13 0.16886 -0.07092045000000005 0.23978044999999998 8.326672684688674e-17
79 1 14 -0.55023 -0.5418472149999999 -0.008382785000000007 -1.1102230246251565e-16
80 2 14 0.23875 -0.07043806500000002 0.30918806499999996 5.551115123125783e-17
81 3 14 -0.15994 -0.37063471500000006 0.21069471499999998 5.551115123125783e-17
82 4 14 -0.33833 -0.32285696500000005 -0.015473035000000026 5.551115123125783e-17
83 5 14 0.11048 -0.022736415000000003 0.13321641499999998 2.0816681711721685e-17
84 6 14 -0.18041 -0.2941788150000001 0.113768815 1.1102230246251565e-16
85 7 14 -0.22911 0.08249248500000002 -0.31160248499999993 -9.71445146547012e-17
86 8 14 0.31776 0.13578774999999998 0.18197224999999995 5.551115123125783e-17
87 9 14 0.21281 0.051662035000000016 0.16114796499999998 6.938893903907228e-18
88 10 14 -0.28549 0.269392535 -0.554882535 -5.551115123125783e-17
89 11 14 -0.17837 0.14635038500000006 -0.32472038499999994 -1.1102230246251565e-16
90 12 14 -0.059467 0.06185608500000002 -0.12132308499999998 -3.469446951953614e-17
91 13 14 0.071368 0.13277653500000006 -0.06140853500000001 -5.551115123125783e-17
92 1 15 -0.58624 -0.74957515 0.16333515000000004 -1.1102230246251565e-16
93 2 15 -0.23941 -0.2781660000000001 0.038756 5.551115123125783e-17
94 3 15 -0.76405 -0.5783626500000001 -0.18568734999999995 0.0
95 4 15 -0.49751 -0.5305849000000001 0.03307489999999999 1.1102230246251565e-16
96 5 15 -0.16858 -0.23046435000000007 0.06188435 5.551115123125783e-17
97 6 15 -0.50604 -0.5019067500000002 -0.0041332500000000275 1.1102230246251565e-16
98 7 15 0.027542 -0.12523545000000003 0.15277745 2.7755575615628914e-17
99 8 15 -0.11844 -0.07194018500000007 -0.046499814999999986 5.551115123125783e-17
100 9 15 -0.054115 -0.15606590000000004 0.10195089999999997 5.551115123125783e-17
101 10 15 0.13724 0.06166459999999993 0.07557540000000001 5.551115123125783e-17
102 11 15 0.15031 -0.06137755 0.21168754999999997 2.7755575615628914e-17
103 12 15 -0.32924 -0.14587185000000005 -0.18336814999999995 2.7755575615628914e-17
104 13 15 -0.14063 -0.0749514 -0.06567859999999998 -2.7755575615628914e-17
105 14 15 0.05414 -0.20772793500000006 0.261867935 5.551115123125783e-17
106 1 16 -0.83107 -0.66367573 -0.16739427 0.0
107 2 16 -0.54691 -0.19226658000000005 -0.35464341999999993 -2.7755575615628914e-17
108 3 16 -0.55039 -0.4924632300000001 -0.05792677000000003 5.551115123125783e-17
109 4 16 -0.62209 -0.4446854800000001 -0.17740452 5.551115123125783e-17
110 5 16 -0.46682 -0.14456493000000004 -0.32225507000000003 5.551115123125783e-17
111 6 16 -0.3232 -0.4160073300000001 0.09280733000000002 1.1102230246251565e-16
112 7 16 0.024506 -0.03933603000000001 0.06384203 1.3877787807814457e-17
113 8 16 -0.0074206 0.013959234999999959 -0.021379835000000017 5.898059818321144e-17
114 9 16 0.17646 -0.07016648000000002 0.24662648000000004 -1.3877787807814457e-17
115 10 16 -0.2331 0.14756401999999996 -0.38066401999999994 -2.7755575615628914e-17
116 11 16 0.2315 0.02452187000000003 0.20697812999999998 0.0
117 12 16 0.63742 -0.059972430000000014 0.69739243 4.85722573273506e-17
118 13 16 0.3638 0.01094802000000003 0.35285198 -2.7755575615628914e-17
119 14 16 -0.21389 -0.12182851500000003 -0.09206148499999997 0.0
120 15 16 0.25141 0.08589942000000003 0.16551057999999996 2.7755575615628914e-17
121 1 17 -0.58936 -0.4231377999999999 -0.1662222 -1.1102230246251565e-16
