l i j f[l]=f_ij g[l]=g_ij s[l]=s_ij h[l]=h_ij
1 1 2 -0.38462 -0.21001904999999998 -0.17460094999999995 -8.326672684688674e-17
2 1 3 0.17647 0.16249439999999993 0.013975600000000008 5.551115123125783e-17
3 2 3 0.28571 0.3725134499999999 -0.08680344999999999 1.1102230246251565e-16
4 1 4 2.220446049250313e-16 -0.05755940000000001 0.05755940000000024 -6.938893903907228e-18
5 2 4 0.076923 0.15245965 -0.07553665000000001 0.0
6 3 4 -0.47368 -0.2200537999999999 -0.25362619999999997 -1.1102230246251565e-16
7 1 5 0.22222 -0.0038172000000000206 0.22603719999999997 5.551115123125783e-17
8 2 5 0.2 0.20620184999999996 -0.006201850000000005 5.551115123125783e-17
9 3 5 -0.25 -0.16631159999999995 -0.0836884 -5.551115123125783e-17
10 4 5 -0.2 0.05374219999999999 -0.2537422 -2.7755575615628914e-17
11 1 6 -0.55556 -0.14346124999999998 -0.41209874999999996 -1.1102230246251565e-16
12 2 6 0.4 0.06655780000000003 0.3334421999999999 8.326672684688674e-17
13 3 6 0.052632 -0.3059556499999999 0.35858765000000004 -1.1102230246251565e-16
14 4 6 -0.6 -0.08590184999999996 -0.5140981499999999 -9.71445146547012e-17
15 5 6 -0.5 -0.13964404999999996 -0.36035595 -5.551115123125783e-17
16 1 7 -0.058824 -0.01193104999999997 -0.04689295000000002 -1.3877787807814457e-17
17 2 7 2.220446049250313e-16 0.19808800000000004 -0.19808799999999982 0.0
18 3 7 -0.2 -0.17442544999999987 -0.025574550000000022 -1.1102230246251565e-16
19 4 7 0.090909 0.04562835000000004 0.04528064999999999 -2.7755575615628914e-17
20 5 7 -0.090909 -0.00811384999999995 -0.08279515000000001 -4.163336342344337e-17
21 6 7 0.4 0.13153019999999999 0.26846980000000004 0.0
22 1 8 -0.14286 -0.16819724999999996 0.025337250000000016 -2.7755575615628914e-17
23 2 8 -0.14286 0.04182180000000005 -0.18468179999999995 -8.326672684688674e-17
24 3 8 -0.38462 -0.3306916499999999 -0.05392835000000002 -1.1102230246251565e-16
25 4 8 -0.25 -0.11063784999999994 -0.13936215 -6.938893903907228e-17
26 5 8 -0.11111 -0.16438004999999994 0.05327004999999997 -2.7755575615628914e-17
27 6 8 -0.11111 -0.02473599999999998 -0.08637399999999999 -2.7755575615628914e-17
28 7 8 -0.090909 -0.15626619999999997 0.06535719999999999 -2.7755575615628914e-17
29 1 9 0.5 0.09717539999999998 0.4028246000000001 -6.938893903907228e-17
30 2 9 0.2 0.30719445 -0.10719444999999998 0.0
31 3 9 -0.066667 -0.06531899999999993 -0.001347999999999988 -8.326672684688674e-17
32 4 9 1.0 0.15473479999999998 0.8452651999999998 1.942890293094024e-16
33 5 9 0.11111 0.1009926 0.01011740000000002 -1.3877787807814457e-17
34 6 9 0.23077 0.24063664999999995 -0.009866649999999998 5.551115123125783e-17
35 7 9 -0.6 0.10910644999999995 -0.7091064499999997 -2.0816681711721685e-16
36 8 9 0.33333 0.26537264999999993 0.06795735000000004 5.551115123125783e-17
37 1 10 -0.066667 -0.01874714999999999 -0.04791985 -1.3877787807814457e-17
38 2 10 0.33333 0.1912719 0.14205809999999996 5.551115123125783e-17
