l i j f[l]=f_ij g[l]=g_ij s[l]=s_ij h[l]=h_ij
1 1 2 0.53482 0.3468012499999999 0.18801874999999996 1.1102230246251565e-16
2 1 3 0.10475 0.08988141999999998 0.014868580000000001 1.3877787807814457e-17
3 2 3 -0.49665 -0.2569198299999999 -0.23973016999999996 -1.1102230246251565e-16
4 1 4 -0.15616 0.017561499999999966 -0.1737215 4.163336342344337e-17
5 2 4 -0.56448 -0.32923974999999994 -0.23524024999999996 -1.1102230246251565e-16
6 3 4 -0.048707 -0.07231992000000001 0.02361291999999999 2.7755575615628914e-17
7 1 5 -0.14746 -0.04906379999999999 -0.09839620000000002 0.0
8 2 5 -0.50625 -0.3958650499999999 -0.11038494999999998 -1.1102230246251565e-16
9 3 5 -0.33334 -0.13894521999999998 -0.19439478000000002 -2.7755575615628914e-17
10 4 5 -0.017344 -0.06662529999999996 0.049281300000000014 -5.551115123125783e-17
11 1 6 0.19104 0.061903764999999986 0.129136235 1.3877787807814457e-17
12 2 6 -0.051057 -0.2848974849999999 0.233840485 -1.1102230246251565e-16
13 3 6 0.0061856 -0.02797765499999999 0.034163255000000003 -1.3877787807814457e-17
14 4 6 0.15051 0.04434226500000002 0.106167735 -1.3877787807814457e-17
15 5 6 0.15234 0.11096756499999998 0.04137243500000001 1.3877787807814457e-17
16 1 7 0.11273 0.020225549999999967 0.09250444999999999 4.163336342344337e-17
17 2 7 -0.32092 -0.3265756999999999 0.005655700000000012 -5.551115123125783e-17
18 3 7 -0.21615 -0.06965587000000001 -0.14649413000000003 2.7755575615628914e-17
19 4 7 0.10201 0.002664050000000001 0.09934594999999997 2.7755575615628914e-17
20 5 7 -0.11299 0.06928934999999996 -0.18227934999999998 2.7755575615628914e-17
21 6 7 0.026127 -0.04167821500000002 0.067805215 1.3877787807814457e-17
22 1 8 0.065422 -0.09574425 0.16116624999999996 4.163336342344337e-17
23 2 8 -0.34214 -0.44254549999999987 0.10040549999999998 -1.1102230246251565e-16
24 3 8 -0.52857 -0.18562566999999996 -0.34294433 0.0
25 4 8 0.27826 -0.11330574999999996 0.39156574999999993 2.7755575615628914e-17
26 5 8 -0.20895 -0.046680450000000005 -0.16226954999999998 -6.938893903907228e-18
27 6 8 -0.17576 -0.15764801499999997 -0.018111984999999994 -2.7755575615628914e-17
28 7 8 -0.26479 -0.11596979999999996 -0.1488202 -5.551115123125783e-17
29 1 9 0.24622 0.01902849999999999 0.2271915 1.3877787807814457e-17
30 2 9 -0.19311 -0.3277727499999999 0.13466275 -1.1102230246251565e-16
31 3 9 -0.2014 -0.07085291999999999 -0.13054707999999998 -2.7755575615628914e-17
32 4 9 0.053455 0.0014670000000000238 0.051988000000000006 -2.7755575615628914e-17
33 5 9 0.10523 0.06809229999999998 0.037137699999999996 2.7755575615628914e-17
34 6 9 -0.11086 -0.042875264999999996 -0.067984735 0.0
35 7 9 -0.11895 -0.0011970499999999773 -0.11775294999999995 -6.938893903907228e-17
36 8 9 0.13972 0.11477274999999998 0.02494725000000001 2.7755575615628914e-17
37 1 10 -0.36755 -0.13226895499999997 -0.235281045 -2.7755575615628914e-17
38 2 10 -0.41752 -0.47907020499999986 0.06155020499999997 -1.1102230246251565e-16
39 3 10 -0.020439 -0.22215037499999993 0.20171137500000003 -8.326672684688674e-17
40 4 10 -0.33624 -0.14983045499999992 -0.18640954499999998 -8.326672684688674e-17
41 5 10 -0.12963 -0.08320515499999998 -0.04642484499999998 -4.163336342344337e-17
42 6 10 -0.013859 -0.19417271999999994 0.18031371999999996 -2.7755575615628914e-17
43 7 10 -0.045706 -0.15249450499999992 0.10678850499999998 -5.551115123125783e-17
44 8 10 -0.037945 -0.03652470499999996 -0.001420295000000002 -3.469446951953614e-17
45 9 10 -0.17178 -0.15129745499999994 -0.02048254499999999 -5.551115123125783e-17
46 1 11 -0.082144 -0.21541583999999997 0.13327184 -2.7755575615628914e-17
47 2 11 -0.66182 -0.5622170899999999 -0.09960290999999998 -1.1102230246251565e-16
48 3 11 -0.17368 -0.3052972599999999 0.13161725999999999 -1.1102230246251565e-16
49 4 11 -0.58602 -0.23297733999999992 -0.35304266 -5.551115123125783e-17
50 5 11 0.153 -0.16635203999999998 0.31935203999999995 2.7755575615628914e-17
51 6 11 -0.47063 -0.27731960499999997 -0.19331039499999997 -5.551115123125783e-17
52 7 11 -0.14786 -0.23564138999999992 0.08778139 -8.326672684688674e-17
53 8 11 -0.21423 -0.11967158999999997 -0.09455841000000001 -2.7755575615628914e-17
54 9 11 -0.30576 -0.23444433999999995 -0.07131565999999998 -5.551115123125783e-17
55 10 11 -0.15047 -0.083146885 -0.06732311499999999 0.0
56 1 12 0.056584 -0.16977104499999998 0.226355045 -2.7755575615628914e-17
57 2 12 -0.56479 -0.5165722949999999 -0.048217705000000013 -1.1102230246251565e-16
58 3 12 -0.26427 -0.25965246499999994 -0.004617534999999999 -5.551115123125783e-17
59 4 12 -0.43235 -0.18733254499999996 -0.24501745499999997 -8.326672684688674e-17
60 5 12 -0.23399 -0.12070724499999999 -0.11328275499999997 -4.163336342344337e-17
61 6 12 -0.24482 -0.23167480999999995 -0.013145190000000005 -5.551115123125783e-17
62 7 12 -0.12033 -0.18999659499999993 0.069666595 -5.551115123125783e-17
63 8 12 -0.24765 -0.07402679499999998 -0.173623205 -2.7755575615628914e-17
64 9 12 -0.031407 -0.18879954499999996 0.157392545 -2.7755575615628914e-17
65 10 12 -0.0063219 -0.03750209000000002 0.03118019000000001 1.3877787807814457e-17
66 11 12 -0.033298 0.045644794999999974 -0.07894279499999997 -6.938893903907228e-18
67 1 13 0.064746 -0.28032365 0.3450696499999999 5.551115123125783e-17
68 2 13 -0.43211 -0.6271248999999999 0.1950149 -1.1102230246251565e-16
69 3 13 -0.20663 -0.3702050699999999 0.16357507 -1.1102230246251565e-16
70 4 13 -0.39867 -0.29788514999999993 -0.10078485000000002 -5.551115123125783e-17
71 5 13 -0.2447 -0.23125985 -0.013440150000000017 0.0
72 6 13 -0.084163 -0.342227415 0.25806441500000005 -5.551115123125783e-17
