l i j f[l]=f_ij g[l]=g_ij s[l]=s_ij h[l]=h_ij
1 1 2 0.030011 -0.26959405 0.29960504999999993 5.551115123125783e-17
2 1 3 -0.23035 -0.19880659499999997 -0.031543405 -2.7755575615628914e-17
3 2 3 0.40752 0.070787455 0.33673254499999994 5.551115123125783e-17
4 1 4 -0.1888 -0.145863215 -0.042936785000000005 0.0
5 2 4 0.12771 0.12373083499999998 0.003979164999999997 1.3877787807814457e-17
6 3 4 0.20721 0.05294338 0.15426661999999997 4.163336342344337e-17
7 1 5 -0.43867 -0.2927672 -0.1459028 0.0
8 2 5 0.093833 -0.02317315 0.11700614999999998 2.42861286636753e-17
9 3 5 -0.22545 -0.09396060499999999 -0.131489395 -1.3877787807814457e-17
10 4 5 -0.15386 -0.146903985 -0.0069560149999999855 -2.7755575615628914e-17
11 1 6 -0.18702 -0.30611571499999995 0.11909571499999998 0.0
12 2 6 -0.11804 -0.036521664999999995 -0.081518335 -1.3877787807814457e-17
13 3 6 -0.026803 -0.10730911999999998 0.08050611999999999 0.0
14 4 6 -0.38718 -0.1602525 -0.22692750000000003 0.0
15 5 6 0.075813 -0.013348514999999995 0.08916151500000001 -1.0408340855860843e-17
16 1 7 -0.24288 -0.233235429 -0.00964457100000001 0.0
17 2 7 0.057134 0.036358621 0.020775379000000004 -6.938893903907228e-18
18 3 7 0.0075829 -0.03442883399999999 0.042011734 -1.3877787807814457e-17
19 4 7 0.039488 -0.08737221399999999 0.12686021400000003 -4.163336342344337e-17
20 5 7 -0.1653 0.059531771 -0.22483177099999999 -1.3877787807814457e-17
21 6 7 0.3112 0.07288028599999999 0.238319714 0.0
22 1 8 -0.29712 -0.23314949999999998 -0.06397049999999999 -2.7755575615628914e-17
23 2 8 -0.13534 0.03644455 -0.17178455 2.0816681711721685e-17
24 3 8 0.03977 -0.03434290499999999 0.07411290499999997 2.7755575615628914e-17
25 4 8 -0.015397 -0.08728628499999999 0.071889285 0.0
26 5 8 0.010131 0.059617699999999996 -0.04948669999999999 -6.938893903907228e-18
27 6 8 0.12584 0.072966215 0.052873785000000006 0.0
28 7 8 0.093646 8.592899999999848e-5 0.09356007099999998 1.3877787807814457e-17
29 1 9 -0.4228 -0.472015156 0.04921515599999999 0.0
30 2 9 -0.084333 -0.20242110600000005 0.118088106 2.7755575615628914e-17
31 3 9 -0.15839 -0.273208561 0.11481856099999999 0.0
32 4 9 -0.50302 -0.326151941 -0.17686805900000002 0.0
33 5 9 -0.078465 -0.17924795600000004 0.10078295599999999 5.551115123125783e-17
34 6 9 -0.2173 -0.16589944100000004 -0.051400558999999964 0.0
35 7 9 0.00094048 -0.23877972700000005 0.239720207 5.551115123125783e-17
36 8 9 -0.31352 -0.23886565600000004 -0.07465434400000003 5.551115123125783e-17
37 1 10 -0.3586 -0.3460781 -0.012521899999999971 0.0
38 2 10 -0.032268 -0.07648405 0.04421605000000001 0.0
39 3 10 -0.30064 -0.147271505 -0.15336849500000005 2.7755575615628914e-17
40 4 10 -0.21364 -0.20021488499999998 -0.013425114999999996 -2.7755575615628914e-17
41 5 10 -0.24205 -0.053310899999999994 -0.18873909999999997 -2.7755575615628914e-17
42 6 10 0.048541 -0.039962385 0.08850338499999999 1.3877787807814457e-17
43 7 10 -0.049255 -0.112842671 0.06358767100000001 0.0
44 8 10 -0.18201 -0.11292859999999999 -0.0690814 -1.3877787807814457e-17
45 9 10 0.19036 0.12593705600000005 0.06442294400000001 -5.551115123125783e-17
46 1 11 -0.25595 -0.370180435 0.11423043499999996 0.0
47 2 11 -0.00219 -0.100586385 0.09839638499999999 1.3877787807814457e-17
48 3 11 -0.2531 -0.17137384 -0.08172615999999999 0.0
49 4 11 -0.099641 -0.22431721999999998 0.12467621999999999 0.0
50 5 11 0.16543 -0.077413235 0.242843235 0.0
51 6 11 0.0064133 -0.06406472 0.07047802 0.0
52 7 11 -0.40046 -0.136945006 -0.263514994 2.7755575615628914e-17
53 8 11 0.08128 -0.137030935 0.21831093499999998 2.7755575615628914e-17
54 9 11 0.1213 0.10183472100000004 0.019465279000000005 -4.163336342344337e-17
55 10 11 -0.1386 -0.024102335000000003 -0.114497665 0.0
56 1 12 -0.37755 -0.32134593499999997 -0.056204065 0.0
