t i j k u[t]=u_ijk
1 1 2 3 0.002474500000000002
2 1 2 4 0.009325999999999997
3 1 2 5 0.0134195
4 1 2 6 0.005540000000000002
5 1 2 7 0.03682845
6 1 2 8 -4.300000000000137e-5
7 1 2 9 0.01743475
8 1 2 10 0.011418999999999999
9 1 2 11 -0.0014076500000000046
10 1 2 12 -0.00032554999999999943
11 1 2 13 -0.005320500000000001
12 1 2 14 0.0004554999999999976
13 1 2 15 0.0191605
14 1 2 16 -0.0006205000000000016
15 1 2 17 0.024038
16 1 2 18 0.0373625
17 1 2 19 0.0402435
18 1 2 20 0.010501
19 1 3 4 0.005559500000000001
20 1 3 5 -0.001968499999999998
21 1 3 6 -0.0162895
22 1 3 7 0.002929950000000002
23 1 3 8 -0.022192999999999997
24 1 3 9 -0.018629
25 1 3 10 -0.007661499999999998
26 1 3 11 -0.0050256499999999996
27 1 3 12 -0.00898905
28 1 3 13 -0.0088245
29 1 3 14 0.01720985
30 1 3 15 0.0006525000000000003
31 1 3 16 -0.0034665000000000004
32 1 3 17 -0.0066535000000000006
33 1 3 18 0.027237499999999998
34 1 3 19 0.016625499999999998
35 1 3 20 -7.449999999999957e-5
36 1 4 5 -0.015061999999999997
37 1 4 6 -0.01483865
38 1 4 7 0.00369595
39 1 4 8 -0.01223935
40 1 4 9 -0.01341865
41 1 4 10 -0.012480999999999999
42 1 4 11 -0.027590649999999998
43 1 4 12 -0.023137049999999996
44 1 4 13 -0.0393965
45 1 4 14 0.0002559999999999979
46 1 4 15 -0.0003300000000000011
47 1 4 16 -0.016362500000000002
48 1 4 17 0.003965499999999999
49 1 4 18 0.015489500000000002
50 1 4 19 0.0019994999999999987
51 1 4 20 -0.003369999999999999
52 1 5 6 -0.017073
53 1 5 7 0.0008134499999999975
54 1 5 8 -0.030176
55 1 5 9 -5.000000000005e-7
56 1 5 10 0.0007014999999999993
57 1 5 11 -0.01694715
58 1 5 12 -0.024987549999999997
59 1 5 13 -0.0183382
60 1 5 14 0.0033385499999999966
61 1 5 15 0.0045203499999999985
62 1 5 16 -0.006762532000000001
63 1 5 17 0.006384734999999998
64 1 5 18 0.014168499999999997
65 1 5 19 0.0074276499999999974
66 1 5 20 -0.0056666500000000005
67 1 6 7 0.00812295
68 1 6 8 0.0049756
69 1 6 9 0.00849525
70 1 6 10 -0.00017900000000000137
71 1 6 11 -0.011007149999999999
72 1 6 12 -0.003428050000000002
73 1 6 13 0.0006160999999999989
74 1 6 14 0.0004165000000000002
75 1 6 15 0.0273764
76 1 6 16 0.009145499999999999
77 1 6 17 0.026791799999999998
78 1 6 18 0.015518499999999996
79 1 6 19 0.020302
80 1 6 20 0.017504449999999998
81 1 7 8 -0.03216095
82 1 7 9 -0.02980595
83 1 7 10 0.0005187499999999999
84 1 7 11 0.0043308999999999995
85 1 7 12 -0.011625499999999999
86 1 7 13 -0.048431949999999994
87 1 7 14 -0.017017949999999997
88 1 7 15 -0.00295395
89 1 7 16 -0.02378945
90 1 7 17 0.004944550000000001
91 1 7 18 0.028493349999999997
92 1 7 19 0.004673550000000002
93 1 7 20 -0.00583095
94 1 8 9 -0.0088145
