t i j k u[t]=u_ijk
1 1 2 3 0.06456888888888888
2 1 2 4 0.003325555555555557
3 1 2 5 0.022580666666666662
4 1 2 6 0.03719333333333333
5 1 2 7 0.03907611111111111
6 1 2 8 -0.04485777777777777
7 1 2 9 0.05235388888888888
8 1 2 10 0.02469
9 1 2 11 0.025430555555555553
10 1 2 12 0.03838222222222222
11 1 2 13 0.013952222222222222
12 1 2 14 0.04064277777777778
13 1 2 15 0.02828
14 1 2 16 0.011513333333333334
15 1 2 17 0.056828888888888894
16 1 2 18 0.016471111111111107
17 1 3 4 -0.03368999999999999
18 1 3 5 -0.04512833333333333
19 1 3 6 -0.015063833333333334
20 1 3 7 -0.04831
21 1 3 8 -0.05844999999999998
22 1 3 9 0.0016738888888889005
23 1 3 10 -0.026704444444444444
24 1 3 11 -0.03984055555555555
25 1 3 12 -0.03622783333333333
26 1 3 13 -0.006014444444444442
27 1 3 14 -0.020993333333333333
28 1 3 15 -0.04521722222222222
29 1 3 16 -0.0371535
30 1 3 17 -0.020389333333333332
31 1 3 18 -0.014660555555555557
32 1 4 5 -0.01835194444444444
33 1 4 6 0.02127166666666666
34 1 4 7 0.021431666666666665
35 1 4 8 -0.005753944444444443
36 1 4 9 0.009683888888888886
37 1 4 10 -0.011210555555555555
38 1 4 11 -0.015217222222222224
39 1 4 12 0.0021827777777777787
40 1 4 13 0.009325555555555568
41 1 4 14 -0.018849444444444443
42 1 4 15 0.0024501666666666673
43 1 4 16 -0.024513888888888887
44 1 4 17 0.026944444444444444
45 1 4 18 0.0073133333333333305
46 1 5 6 0.018217111111111108
47 1 5 7 0.0013887777777777757
48 1 5 8 0.0005576666666666677
49 1 5 9 0.032551
50 1 5 10 0.003523222222222221
51 1 5 11 0.032744277777777775
52 1 5 12 -0.0019117777777777774
53 1 5 13 0.025778222222222223
54 1 5 14 0.01404711111111111
55 1 5 15 -0.0017445555555555547
56 1 5 16 -0.005182333333333335
57 1 5 17 0.02163322222222222
58 1 5 18 0.01803433333333333
59 1 6 7 0.0012459999999999993
60 1 6 8 -0.03913055555555556
61 1 6 9 -0.00031111111111111075
62 1 6 10 -0.04206388888888889
63 1 6 11 -0.003934
64 1 6 12 -0.016049444444444443
65 1 6 13 -0.0005289444444444426
66 1 6 14 -0.007222222222222223
67 1 6 15 -0.026585555555555553
68 1 6 16 -0.03566111111111111
69 1 6 17 -0.02575777777777778
70 1 6 18 0.006718333333333345
71 1 7 8 -0.013645555555555553
72 1 7 9 0.007325000000000002
73 1 7 10 0.005108333333333334
74 1 7 11 -0.008652222222222221
75 1 7 12 -0.008707222222222219
76 1 7 13 0.010540000000000002
77 1 7 14 0.00445227777777778
78 1 7 15 -0.013882555555555552
79 1 7 16 -0.030047222222222225
80 1 7 17 0.025916666666666668
81 1 7 18 0.024016666666666665
82 1 8 9 0.0442511111111111
83 1 8 10 0.03253944444444444
84 1 8 11 0.023279999999999995
85 1 8 12 -0.0065361111111111115
86 1 8 13 0.028851666666666664
87 1 8 14 -0.0008455555555555499
88 1 8 15 -0.008261666666666667
89 1 8 16 -0.01177222222222222
90 1 8 17 0.03666666666666666
91 1 8 18 0.03511333333333333
92 1 9 10 -0.010340555555555554
93 1 9 11 0.0021922222222222217
94 1 9 12 0.002981111111111113
95 1 9 13 0.016066666666666667
96 1 9 14 0.020385
97 1 9 15 -0.023133777777777774
98 1 9 16 -0.040370555555555555
99 1 9 17 -0.010876111111111109
100 1 9 18 -0.0055817777777777775
101 1 10 11 0.013888888888888888
102 1 10 12 -0.00920611111111111
103 1 10 13 0.005232611111111113
104 1 10 14 0.024486666666666667
105 1 10 15 0.004187777777777779
106 1 10 16 -0.008200555555555553
107 1 10 17 0.011905
108 1 10 18 0.015713277777777777
109 1 11 12 -0.027949999999999996
110 1 11 13 -0.01997333333333333
111 1 11 14 -0.013094999999999999
112 1 11 15 -0.017400555555555555
113 1 11 16 0.010688333333333334
114 1 11 17 -0.002909833333333332
