t i j k u[t]=u_ijk
1 1 2 3 0.04159888888888888
2 1 2 4 0.012669333333333333
3 1 2 5 0.0009561111111111112
4 1 2 6 0.040813333333333326
5 1 2 7 0.021477
6 1 2 8 -0.020130333333333333
7 1 2 9 0.06270888888888888
8 1 2 10 0.02281
9 1 2 11 0.023997444444444446
10 1 2 12 0.042029444444444446
11 1 2 13 0.02355077777777777
12 1 2 14 0.015494055555555556
13 1 2 15 0.023702777777777777
14 1 2 16 0.009155722222222221
15 1 2 17 0.054474444444444436
16 1 2 18 0.006787222222222222
17 1 3 4 0.005408888888888889
18 1 3 5 -0.035191111111111104
19 1 3 6 0.006383333333333336
20 1 3 7 -0.037086666666666664
21 1 3 8 -0.024664944444444444
22 1 3 9 0.011319833333333335
23 1 3 10 -0.017979999999999996
24 1 3 11 0.006817222222222228
25 1 3 12 -0.007648888888888884
26 1 3 13 0.001890833333333334
27 1 3 14 -0.00481494444444444
28 1 3 15 -0.016978333333333328
29 1 3 16 -0.01907222222222222
30 1 3 17 0.003227222222222224
31 1 3 18 0.009218333333333339
32 1 4 5 -0.044808333333333325
33 1 4 6 0.00713927777777778
34 1 4 7 0.012932388888888889
35 1 4 8 -0.025069777777777778
36 1 4 9 0.03372111111111111
37 1 4 10 -0.012531111111111107
38 1 4 11 0.0031794444444444474
39 1 4 12 0.00033722222222222644
40 1 4 13 0.014566444444444444
41 1 4 14 -0.03504833333333333
42 1 4 15 -0.020998888888888886
43 1 4 16 0.004711305555555556
44 1 4 17 0.023099444444444443
45 1 4 18 0.018068455555555557
46 1 5 6 0.03275127777777778
47 1 5 7 0.013898333333333332
48 1 5 8 0.02260133333333333
49 1 5 9 0.05028683333333333
50 1 5 10 -0.0006055555555555567
51 1 5 11 0.04261435555555556
52 1 5 12 0.02136888888888889
53 1 5 13 0.04312227777777777
54 1 5 14 0.011173888888888888
55 1 5 15 0.01667
56 1 5 16 0.03317811111111112
57 1 5 17 0.039261111111111115
58 1 5 18 0.020017777777777777
59 1 6 7 -0.018505555555555556
60 1 6 8 -0.027019777777777775
61 1 6 9 0.025273888888888887
62 1 6 10 -0.026212777777777776
63 1 6 11 0.002276888888888891
64 1 6 12 -0.022668888888888888
65 1 6 13 -0.001803888888888892
66 1 6 14 -0.023691666666666666
67 1 6 15 -0.043437222222222224
68 1 6 16 0.005933333333333332
69 1 6 17 0.004944833333333332
70 1 6 18 -0.0059816666666666655
71 1 7 8 -0.009310888888888888
72 1 7 9 0.04815666666666666
73 1 7 10 -0.01773444444444444
74 1 7 11 0.00730516666666667
75 1 7 12 0.023953333333333337
76 1 7 13 0.017294999999999998
77 1 7 14 -0.02425611111111111
78 1 7 15 -0.021625555555555554
79 1 7 16 0.0006371666666666663
80 1 7 17 0.040334999999999996
81 1 7 18 0.024385555555555556
82 1 8 9 0.06414755555555555
83 1 8 10 0.034959222222222225
84 1 8 11 0.022123
85 1 8 12 -0.0032285555555555522
86 1 8 13 0.017657
87 1 8 14 0.005344777777777779
88 1 8 15 0.011597783333333332
89 1 8 16 0.037622555555555555
90 1 8 17 0.055642555555555556
91 1 8 18 0.03704311111111112
92 1 9 10 -0.0005177777777777744
93 1 9 11 -0.019009999999999996
94 1 9 12 0.016042777777777784
95 1 9 13 -0.010370555555555556
96 1 9 14 0.008111111111111116
97 1 9 15 -0.027571500000000002
98 1 9 16 -0.01773981666666666
99 1 9 17 -0.016589555555555555
100 1 9 18 0.003243333333333337
101 1 10 11 0.0009522222222222231
102 1 10 12 -0.011127777777777776
103 1 10 13 0.032850555555555556
104 1 10 14 0.021250555555555557
105 1 10 15 -0.010196055555555557
106 1 10 16 0.008069999999999999
107 1 10 17 0.017490555555555554
108 1 10 18 0.01667627777777778
109 1 11 12 -0.013526666666666666
110 1 11 13 -0.018766111111111115
111 1 11 14 -0.00692738888888889
112 1 11 15 -0.024597222222222225
113 1 11 16 0.005208888888888887
114 1 11 17 -0.011025000000000004
115 1 11 18 -0.004888333333333334
116 1 12 13 -0.011887777777777782
117 1 12 14 -0.025566666666666665
118 1 12 15 0.011489444444444441
119 1 12 16 -0.01766166666666667
120 1 12 17 -0.015650000000000004
121 1 12 18 0.037538888888888886
122 1 13 14 0.015287777777777779
123 1 13 15 -0.03433
124 1 13 16 -0.023027222222222223
125 1 13 17 0.006676111111111113
126 1 13 18 -0.012482777777777775
