n1,n2,weight
1,2,6.9526e+00
1,3,1.5613e+00
1,4,5.4845e+00
1,5,5.8777e+00
1,6,4.2282e+00
1,7,6.5124e+00
1,8,7.9716e+00
1,9,4.5988e+00
1,10,3.3150e+00
1,11,2.5535e+00
1,12,4.4093e+00
1,13,3.0868e+00
1,14,5.3428e+00
1,15,4.2638e+00
1,16,3.7090e+00
1,17,6.1278e+00
1,18,6.2632e+00
1,19,2.9876e+00
1,20,8.4589e+00
2,1,-2.7295e+00
2,3,-2.1089e+00
2,4,1.4724e+00
2,5,-1.1595e+00
2,6,-5.3108e+00
2,7,-1.4890e+00
2,8,-3.9909e-02
2,9,-6.1142e+00
2,10,7.8446e-01
2,11,-1.0756e+00
2,12,1.1026e+00
2,13,-2.4188e+00
2,14,9.0537e-01
2,15,2.9500e+00
2,16,-9.1385e-01
2,17,4.4028e+00
2,18,-2.2535e+00
2,19,-1.6642e+00
2,20,1.0695e+00
3,1,2.1644e+00
3,2,7.6400e+00
3,4,3.0496e+00
3,5,6.1891e+00
3,6,2.9817e+00
3,7,5.0307e+00
3,8,5.8746e+00
3,9,4.6115e+00
3,10,3.9651e+00
3,11,1.6852e+00
3,12,6.1789e+00
3,13,3.4164e+00
3,14,5.6822e+00
3,15,7.1361e+00
3,16,6.0629e+00
3,17,5.7525e+00
3,18,5.2737e+00
3,19,2.4758e+00
3,20,4.1848e+00
4,1,-2.4532e+00
4,2,3.3639e+00
4,3,-3.6732e-02
4,5,1.8880e+00
4,6,-1.0943e+00
4,7,-1.5905e+00
4,8,3.3148e+00
4,9,-5.5616e-02
4,10,-8.1219e-01
4,11,-2.9878e+00
4,12,2.9314e+00
4,13,-7.4121e-01
4,14,2.1238e+00
4,15,2.4432e+00
4,16,-2.7777e+00
4,17,3.4307e+00
4,18,1.5569e+00
4,19,-1.6569e+00
4,20,1.2422e+00
5,1,7.3829e-01
5,2,1.3821e+00
5,3,1.0870e+00
5,4,1.6190e+00
5,6,1.4693e+00
5,7,-5.7795e-01
5,8,2.3811e-01
5,9,-1.2898e+00
5,10,1.4560e+00
5,11,-9.7245e-01
5,12,-3.0933e-01
5,13,-2.2604e+00
5,14,1.4777e+00
5,15,4.7298e-01
5,16,-2.5405e+00
5,17,1.0789e-01
5,18,4.9452e-01
5,19,6.4635e-01
5,20,3.0973e+00
6,1,3.9062e-01
6,2,5.8580e+00
6,3,-8.5483e-01
6,4,3.9915e+00
6,5,1.3957e-01
6,7,-1.3447e+00
6,8,3.5817e+00
6,9,4.4945e-01
6,10,-1.1062e+00
6,11,-7.1706e-01
6,12,5.6036e+00
6,13,-1.4519e-01
6,14,-1.0479e+00
6,15,2.4470e+00
6,16,3.5899e+00
6,17,4.1752e+00
6,18,3.0448e+00
6,19,1.6749e+00
6,20,2.5937e+00
7,1,1.3521e+00
7,2,4.2999e+00
7,3,-1.0645e+00
7,4,2.2800e+00
7,5,1.9837e+00
7,6,-2.1719e+00
7,8,2.8815e+00
7,9,2.0280e+00
7,10,-1.5479e-01
7,11,-2.9913e-01
7,12,7.7137e-01
7,13,3.1583e+00
7,14,3.4465e+00
7,15,1.7062e+00
7,16,1.6096e+00
7,17,3.2372e+00
7,18,4.6621e+00
7,19,3.1554e-01
7,20,4.0691e-01
8,1,-8.3396e+00
8,2,-6.8952e-01
8,3,-5.1863e+00
8,4,-8.4870e+00
8,5,-3.7446e+00
8,6,-5.2066e+00
8,7,-2.4178e+00
8,9,-9.5764e+00
8,10,-4.9968e+00
8,11,-4.1515e+00
8,12,-2.5746e+00
8,13,-6.5394e+00
8,14,-4.6466e+00
8,15,-3.9138e+00
8,16,-3.6917e+00
8,17,-6.6067e+00
8,18,-5.3445e+00
8,19,-6.9201e+00
8,20,-8.4529e-01
9,1,6.6703e-01
9,2,7.3722e-01
9,3,1.8559e+00
9,4,-2.4159e+00
9,5,-2.7503e+00
9,6,-1.0524e+00
9,7,-5.2596e+00
9,8,-2.9530e+00
9,10,-5.8339e+00
9,11,-2.6537e+00
9,12,-1.7962e+00
9,13,-2.0749e+00
9,14,-3.8439e-01
9,15,3.6201e+00
9,16,9.8966e-01
9,17,-3.7427e+00
9,18,3.2997e+00
9,19,-3.3660e+00
9,20,4.4370e-02
10,1,-1.7550e+00
10,2,-3.6279e-01
10,3,-2.0382e+00
10,4,6.4895e-01
10,5,-3.8988e+00
10,6,-3.5108e+00
10,7,1.3648e-01
10,8,-3.2897e+00
10,9,9.1450e-01
10,11,1.7633e+00
10,12,7.7457e-01
10,13,-3.8138e+00
10,14,-5.7110e-01
10,15,-8.4857e-01
10,16,-2.4664e+00
10,17,-5.1213e+00
10,18,-2.1412e+00
10,19,-6.4455e+00
10,20,-1.1518e+00
11,1,1.1528e+00
11,2,-2.0471e+00
