n1,n2,weight
1,2,-2.8592e-01
1,3,2.5108e+00
1,4,-7.2667e-02
1,5,1.5511e+00
1,6,4.2317e+00
1,7,4.4703e+00
1,8,-1.0015e+00
1,9,-2.8742e+00
1,10,-2.8775e-01
1,11,2.8306e+00
1,12,-8.8255e-01
1,13,2.4814e+00
1,14,-2.3323e-01
1,15,1.8823e+00
1,16,3.5766e-01
1,17,1.2451e+00
1,18,7.6257e-02
1,19,1.6075e+00
1,20,-2.3415e+00
2,1,4.4198e-01
2,3,-1.6861e+00
2,4,-1.0874e+00
2,5,1.5739e+00
2,6,1.5140e+00
2,7,-8.1393e-01
2,8,7.0249e-01
2,9,-6.9078e-01
2,10,-1.7421e+00
2,11,6.5270e-01
2,12,-5.0565e-01
2,13,3.6134e+00
2,14,8.3273e-01
2,15,-7.4910e-01
2,16,2.5299e-01
2,17,5.4667e-01
2,18,9.1571e-01
2,19,8.6365e-01
2,20,-7.5153e-01
3,1,-2.0245e+00
3,2,-1.8689e+00
3,4,1.8715e+00
3,5,2.0960e+00
3,6,-1.6329e+00
3,7,7.5908e-02
3,8,-1.3729e+00
3,9,-2.1096e+00
3,10,1.2813e+00
3,11,1.0116e+00
3,12,6.5069e-01
3,13,3.1008e+00
3,14,-6.0823e-02
3,15,-5.4317e-01
3,16,-7.8475e-01
3,17,-5.2896e-01
3,18,-2.8185e+00
3,19,8.5484e-01
3,20,-6.9518e-01
4,1,-1.9041e-02
4,2,3.2571e-01
4,3,1.4687e-01
4,5,1.9632e+00
4,6,1.6187e-01
4,7,-3.8770e-01
4,8,-3.7200e+00
4,9,2.2365e+00
4,10,-1.8312e-01
4,11,7.0422e-01
4,12,9.2934e-01
4,13,2.0545e+00
4,14,-6.5587e-01
4,15,-1.2059e-02
4,16,3.0124e+00
4,17,-2.1070e+00
4,18,7.2564e-01
4,19,-1.0070e+00
4,20,-6.5243e-01
5,1,-9.8089e-01
5,2,-1.1798e+00
5,3,-1.8769e+00
5,4,-1.5890e-01
5,6,1.3231e+00
5,7,-1.1553e+00
5,8,8.5606e-01
5,9,3.0159e-01
5,10,-2.1631e+00
5,11,1.2822e-01
5,12,-4.8702e-01
5,13,2.2050e+00
5,14,-1.7035e+00
5,15,5.7778e-01
5,16,-1.6105e+00
5,17,1.4106e+00
5,18,3.5088e+00
5,19,-7.8923e-01
5,20,-2.0021e+00
6,1,-1.7265e-01
6,2,-1.3882e+00
6,3,3.5747e-01
6,4,-4.6774e-01
6,5,-1.0275e+00
6,7,-1.9812e+00
6,8,-1.0209e+00
