n1,n2,weight
1,2,-5.8620e+00
1,3,7.1105e-01
1,4,-6.5112e+00
1,5,-4.2612e+00
1,6,-2.7420e+00
1,7,-4.1382e+00
1,8,-5.2151e+00
1,9,4.9713e+00
1,10,4.9229e-01
1,11,-4.6195e-01
1,12,-2.6672e+00
1,13,-2.5069e+00
1,14,-6.5615e+00
1,15,-4.9247e+00
1,16,3.1512e-01
1,17,-1.8631e+00
1,18,-3.7728e+00
1,19,-1.4781e+00
1,20,-6.4353e+00
2,1,2.3057e+00
2,3,7.6290e-01
2,4,-3.1092e+00
2,5,-1.4780e+00
2,6,2.5768e-01
2,7,6.6090e-01
2,8,1.7338e+00
2,9,4.4712e+00
2,10,4.7774e-01
2,11,-1.4264e+00
2,12,1.4256e+00
2,13,2.6095e-01
2,14,-4.3283e+00
2,15,6.2813e-01
2,16,7.2310e-02
2,17,-6.9706e-01
2,18,2.3370e-01
2,19,8.7806e-01
2,20,-1.7590e+00
3,1,-2.4993e+00
3,2,-6.9521e+00
3,4,-4.0185e+00
3,5,-4.5391e+00
3,6,-5.0783e+00
3,7,-5.4717e+00
3,8,-5.2944e+00
3,9,-4.5321e-01
3,10,-4.4582e+00
3,11,-2.0168e+00
3,12,-5.3072e+00
3,13,-5.0210e+00
3,14,-5.5934e+00
3,15,-7.3269e+00
3,16,-6.8422e+00
3,17,6.8073e-01
3,18,-4.4092e+00
3,19,-4.9964e+00
3,20,-4.2077e+00
4,1,-8.9100e-01
4,2,-3.2769e+00
4,3,-1.4741e+00
4,5,-5.6747e-01
4,6,4.1605e-01
4,7,7.8758e-01
4,8,-3.5298e+00
4,9,5.6641e-01
4,10,-1.3269e+00
4,11,-6.1694e-03
4,12,1.0188e+00
4,13,-1.4416e+00
4,14,9.9315e-01
4,15,-9.6173e-01
4,16,1.8711e+00
4,17,3.0514e+00
4,18,-3.4066e+00
4,19,8.2035e-01
4,20,1.3806e-01
5,1,7.9368e-01
5,2,-3.2911e+00
5,3,2.8091e+00
5,4,1.0269e-01
5,6,3.7581e-01
5,7,3.6335e+00
5,8,1.0087e+00
5,9,1.6216e+00
5,10,2.5384e-01
5,11,3.6182e+00
5,12,4.4939e-01
5,13,2.8822e+00
5,14,-4.4684e+00
5,15,7.1328e-01
5,16,9.3140e-01
5,17,1.6911e+00
5,18,-6.0655e-01
5,19,-2.0403e-01
5,20,-2.9580e+00
6,1,4.9294e+00
6,2,-1.6476e+00
6,3,6.1003e-01
6,4,1.2666e-02
6,5,-1.4113e+00
6,7,3.2921e+00
6,8,2.9058e-02
6,9,4.8969e+00
6,10,3.2345e+00
6,11,2.6938e+00
6,12,1.1713e+00
6,13,8.4981e-01
6,14,1.3497e+00
6,15,-7.4403e-01
6,16,3.1849e+00
6,17,-2.2762e+00
6,18,-3.0265e+00
6,19,-3.7632e-01
6,20,1.3473e-01
7,1,-1.0360e+00
7,2,-2.8268e+00
7,3,6.1774e-01
7,4,-2.6199e+00
7,5,-2.4165e+00
7,6,-1.3552e+00
7,8,-2.8397e+00
7,9,1.3528e+00
7,10,2.4426e+00
7,11,-7.2097e-01
7,12,2.4422e+00
7,13,-8.3096e-01
7,14,-1.1800e+00
7,15,-3.0861e+00
7,16,1.8880e+00
7,17,-9.5912e-01
7,18,-6.4688e+00
7,19,3.6365e-01
7,20,-4.5119e-01
8,1,2.7341e+00
8,2,-1.4371e+00
8,3,4.7254e-01
8,4,1.4844e+00
8,5,2.1463e-01
8,6,8.4937e-01
8,7,-8.3913e-01
8,9,2.7526e+00
8,10,8.7659e-01
8,11,-7.2399e-01
8,12,1.6810e-01
8,13,8.3581e-01
8,14,1.9440e+00
8,15,3.9914e-01
8,16,-1.0150e+00
8,17,3.2529e+00
8,18,1.2455e+00
8,19,2.8652e+00
8,20,-1.8066e+00
9,1,-4.3200e+00
9,2,-3.9402e+00
9,3,-3.6970e+00
9,4,-1.5511e+00
9,5,-2.6090e+00
9,6,-2.0176e+00
9,7,1.4488e+00
9,8,-6.4488e-01
9,10,2.7672e+00
9,11,-1.2539e+00
9,12,4.0761e-01
9,13,-3.6379e+00
9,14,-2.9685e+00
9,15,-5.4307e+00
9,16,-3.8594e+00
9,17,-2.2333e-01
9,18,-8.0990e+00
9,19,-2.5723e+00
9,20,-2.3417e+00
10,1,1.3089e+00
10,2,9.6723e-02
10,3,1.4298e+00
10,4,6.6732e-02
10,5,1.0190e+00
10,6,3.0823e-01
10,7,-8.1665e-01
10,8,2.9400e+00
10,9,3.3494e+00
10,11,-7.7671e-01
10,12,-1.0190e+00
10,13,1.5381e+00
10,14,6.0204e-01
10,15,1.2660e+00
10,16,1.3615e+00
10,17,3.9940e+00
10,18,3.2559e+00
10,19,2.7696e+00
10,20,9.8713e-01
11,1,-5.9629e-01
11,2,2.0268e+00
11,3,6.2905e-01
11,4,-1.6579e+00
11,5,-3.6532e+00
11,6,-2.7729e+00
11,7,-6.0271e-01
11,8,1.4944e+00
11,9,5.3384e+00
11,10,4.0625e+00
11,12,2.5732e+00
11,13,-6.6728e-01
11,14,-5.0888e-01
11,15,-1.3983e+00
11,16,1.3401e+00
11,17,1.2527e+00
11,18,-1.0983e+00
11,19,-1.6365e+00
11,20,-3.1052e+00
12,1,1.5242e+00
12,2,1.4066e+00
12,3,5.2014e-01
12,4,-5.1379e-01
12,5,-4.9384e-01
12,6,3.2074e+00
12,7,-5.5325e-01
12,8,-9.0533e-01
12,9,4.3088e+00
12,10,3.2674e+00
12,11,4.1820e-01
12,13,2.3329e+00
12,14,-4.5548e-01
12,15,-2.8159e+00
12,16,1.8578e+00
12,17,1.9900e+00
