n1,n2,weight
12,15,6.6162e-02
12,16,-1.6636e+00
12,17,2.4175e+00
12,18,-3.3993e-01
12,19,-2.6861e+00
12,20,-1.0458e+00
13,1,-2.5328e+00
13,2,-1.5533e+00
13,3,-3.3192e+00
13,4,6.6852e-01
13,5,1.1276e-01
13,6,-6.9963e-01
13,7,5.9292e-01
13,8,3.5651e+00
13,9,1.2326e+00
13,10,6.4012e-01
13,11,1.3863e+00
13,12,5.0183e-01
13,14,-2.1277e+00
13,15,-2.7634e-01
13,16,-1.4951e+00
13,17,-1.2075e+00
13,18,1.4024e-01
13,19,1.0310e+00
13,20,-8.6869e-01
14,1,2.2718e+00
14,2,1.7320e-01
14,3,2.3329e+00
14,4,-1.2070e+00
14,5,3.7719e-01
14,6,-3.7337e-03
14,7,1.6938e+00
14,8,-7.8394e-02
14,9,3.2939e+00
14,10,-2.0201e-01
14,11,9.0537e-01
14,12,-1.2465e+00
14,13,2.1303e+00
14,15,5.3424e-01
14,16,4.2429e-01
14,17,-2.8420e-01
14,18,9.9937e-01
14,19,-1.8367e+00
14,20,1.1159e+00
15,1,-9.1112e-01
15,2,-5.1160e-01
15,3,-4.0181e-01
15,4,1.1046e+00
15,5,5.2044e-01
15,6,4.2600e-01
15,7,-7.1705e-01
15,8,2.3476e+00
15,9,9.8750e-01
15,10,1.6735e-01
15,11,1.8699e+00
15,12,2.1264e+00
15,13,4.0390e+00
15,14,1.4325e+00
15,16,-7.5658e-01
15,17,-1.0579e+00
15,18,-1.7330e+00
15,19,-1.4779e-01
15,20,2.5093e-01
16,1,-9.5135e-01
16,2,1.6606e+00
16,3,-1.0945e-01
16,4,1.1920e+00
16,5,-7.7771e-01
16,6,-6.6232e-02
16,7,-9.1125e-01
16,8,1.1887e+00
16,9,2.1786e+00
16,10,2.2341e+00
16,11,8.6335e-01
16,12,1.6278e+00
16,13,-6.3386e-01
16,14,2.3055e+00
16,15,2.5360e+00
16,17,1.6682e+00
16,18,9.3157e-01
16,19,-4.0957e-02
16,20,1.4004e+00
17,1,-1.2962e-01
17,2,-9.0047e-01
17,3,-8.2283e-01
17,4,2.1315e+00
17,5,2.4471e-01
17,6,1.9162e+00
17,7,-1.8901e-01
17,8,1.5775e+00
17,9,3.2764e+00
17,10,5.2022e-01
17,11,1.9320e+00
17,12,-8.4658e-01
17,13,2.0456e+00
17,14,-2.5346e-01
17,15,1.3580e+00
17,16,4.2483e-01
17,18,1.1555e+00
17,19,1.2313e+00
17,20,-3.1866e-02
18,1,-8.7741e-01
18,2,-1.5303e+00
18,3,-2.7007e-01
18,4,-1.7284e+00
18,5,-7.1260e-01
18,6,6.0231e-01
18,7,-1.3290e+00
18,8,7.1617e-01
18,9,6.4359e-01
18,10,-3.3850e-01
18,11,2.5588e+00
18,12,-1.3626e+00
18,13,-1.1892e+00
18,14,7.0323e-01
18,15,-4.0528e-01
18,16,-9.6454e-01
18,17,-9.6835e-01
18,19,1.1867e+00
18,20,4.1221e-02
19,1,-2.5085e+00
19,2,-1.1101e+00
19,3,-8.2713e-01
19,4,-1.4381e+00
19,5,-2.3199e+00
19,6,-5.8460e-01
19,7,4.8629e-01
19,8,-2.6265e+00
19,9,4.0470e-01
19,10,2.2600e+00
19,11,-1.5942e+00
19,12,-2.4137e-02
19,13,-9.2820e-01
19,14,1.5108e+00
19,15,2.5992e-01
19,16,-2.2258e+00
19,17,1.5129e+00
19,18,2.1608e-01
19,20,-2.8928e-03
20,1,1.9547e+00
20,2,1.9584e+00
20,3,4.1320e-02
20,4,8.5847e-01
20,5,1.5942e+00
20,6,-5.2209e-01
20,7,3.2979e+00
20,8,1.2778e+00
20,9,6.1717e-01
20,10,2.3861e+00
20,11,1.2651e+00
20,12,6.1669e-01
20,13,2.2412e+00
20,14,1.9654e+00
20,15,-9.5970e-01
20,16,7.6156e-02
20,17,3.4542e+00
20,18,1.0432e+00
20,19,1.0039e+00
