n1,n2,fij
1,6,-1.2460e+00
1,12,4.5175e-01
1,14,-4.5175e-01
2,4,9.1824e-01
2,10,1.0896e+00
2,19,2.4003e-01
3,4,-1.2460e+00
3,15,-3.9497e+00
3,18,-1.2460e+00
4,19,-1.0059e+00
5,6,-3.2773e-01
5,11,1.2460e+00
5,15,1.5737e+00
6,13,-2.4003e-01
7,8,1.6471e+00
7,9,-2.8931e+00
7,12,-2.4003e-01
8,16,1.3899e+00
8,17,3.0644e+00
9,16,-2.4920e+00
9,20,-2.4003e-01
10,16,-2.4003e-01
10,20,9.1824e-01
11,13,-1.4577e+00
11,18,1.8939e-01
12,17,-2.4003e-01
13,14,-2.6358e+00
14,17,3.2773e-01
15,18,-2.2519e+00
19,20,2.1187e+00
