n1,n2,fij
1,6,-1.9166e+00
1,12,-2.7355e+00
1,14,-3.1123e+00
2,4,4.8700e-01
2,10,-4.8460e-01
2,19,4.8368e-01
3,4,-1.6502e+00
3,15,-3.4579e+00
3,18,-1.2840e+00
4,19,1.1999e+00
5,6,-1.9589e-01
5,11,3.7557e-01
5,15,5.2122e-01
6,13,1.8260e+00
7,8,-4.1738e-01
7,9,-1.0871e+00
7,12,-1.6653e+00
8,16,1.3652e+00
8,17,1.8977e+00
9,16,-2.0761e+00
9,20,8.5796e-01
10,16,-7.6829e-01
10,20,7.5267e-01
11,13,1.7661e-01
11,18,-7.1057e-01
12,17,-3.6160e-01
13,14,-2.4476e+00
14,17,2.1228e-01
15,18,-1.2678e+00
19,20,-2.5937e-01
