n1,n2,fij
1,6,-7.1872e-01
1,12,-3.6906e+00
1,14,-2.6794e+00
2,4,9.0044e-02
2,10,4.3614e-02
2,19,1.3614e+00
3,4,-2.0203e+00
3,15,-2.9128e+00
3,18,-1.9337e+00
4,19,5.4798e-02
5,6,5.0977e-02
5,11,1.3745e-01
5,15,-6.9816e-01
6,13,1.3819e+00
7,8,-7.7974e-01
7,9,-1.9194e+00
7,12,-1.4686e+00
8,16,1.5212e+00
8,17,2.4280e+00
9,16,-1.0995e+00
9,20,6.1171e-01
10,16,-1.2098e+00
10,20,1.6484e+00
11,13,1.4694e+00
11,18,-9.3493e-01
12,17,5.8641e-02
13,14,-2.8753e+00
14,17,3.9561e-01
15,18,-1.1878e+00
19,20,-1.1493e-01
