n1,n2,fij
1,6,-1.6930e+00
1,12,-2.0758e+00
1,14,5.4419e-02
2,4,6.6225e-01
2,10,-1.1590e+00
2,19,1.2411e+00
3,4,-6.6083e-01
3,15,-3.7768e+00
3,18,-5.4311e-01
4,19,-1.2764e+00
5,6,4.0068e-01
5,11,-4.2025e-01
5,15,5.3119e-01
6,13,-1.9786e-01
7,8,-1.9714e-01
7,9,-1.1711e+00
7,12,-7.1147e-01
8,16,3.2549e+00
8,17,1.7592e+00
9,16,-1.7490e+00
9,20,9.9995e-01
10,16,-7.3389e-01
10,20,6.7058e-01
11,13,1.4456e+00
11,18,-7.6389e-01
12,17,-9.1468e-01
13,14,-8.7257e-01
14,17,-3.1035e-01
15,18,-2.8538e+00
19,20,2.6676e+00
