n1,n2,fij
1,6,-2.3460e+00
1,12,-2.9729e+00
1,14,-1.9890e+00
2,4,2.3623e-02
2,10,1.3109e-02
2,19,7.5634e-01
3,4,-1.6218e+00
3,15,-3.9919e+00
3,18,-1.2197e+00
4,19,-7.2398e-01
5,6,9.0720e-01
5,11,-6.2616e-01
5,15,-1.2805e+00
6,13,1.0370e-01
7,8,-1.2642e+00
7,9,2.0846e-01
7,12,-6.7588e-01
8,16,3.5350e+00
8,17,2.1844e+00
9,16,-1.0598e+00
9,20,1.1396e+00
10,16,-1.0138e+00
10,20,2.8058e-01
11,13,1.5481e+00
11,18,-8.6906e-01
12,17,-3.4476e-01
13,14,-1.9806e+00
14,17,-5.0114e-01
15,18,-3.2932e-01
19,20,-2.2121e-02
