n1,n2,fij
1,6,1.9881e+00
1,12,-3.6013e+00
1,14,7.5960e-01
2,4,-9.6102e-01
2,10,-6.4772e-01
2,19,1.9164e+00
3,4,1.3219e-01
3,15,5.0364e-01
3,18,-1.1400e+00
4,19,1.7706e+00
5,6,-8.1109e-01
5,11,4.5227e-01
5,15,-7.6166e-01
6,13,1.6694e+00
7,8,1.9914e-01
7,9,-2.9012e+00
7,12,-2.5545e+00
8,16,2.5215e-01
8,17,2.9942e+00
9,16,-1.7120e+00
9,20,1.8560e+00
10,16,6.9189e-01
10,20,2.2838e+00
11,13,3.1394e-01
11,18,1.6359e-01
12,17,-1.0742e+00
13,14,-2.5591e+00
14,17,-2.3103e-01
15,18,6.0166e-01
19,20,-1.5664e+00
