i,j,fij
1,2,0
1,3,0
1,4,0
1,5,-2
1,6,0
1,7,-3
1,8,-3
1,9,0
1,10,-2
1,11,-2
1,12,-2
1,13,-3
1,14,0
1,15,-2
1,16,-3
1,17,-2
1,18,-3
1,19,-3
1,20,-3
2,3,0
2,4,0
2,5,-2
2,6,0
2,7,-3
2,8,-3
2,9,0
2,10,-2
2,11,-2
2,12,-2
2,13,-3
2,14,0
2,15,-2
2,16,-3
2,17,-2
2,18,-3
2,19,-3
2,20,-3
3,4,0
3,5,-2
3,6,0
3,7,-3
3,8,-3
3,9,0
3,10,-2
3,11,-2
3,12,-2
3,13,-3
3,14,0
3,15,-2
3,16,-3
3,17,-2
3,18,-3
3,19,-3
3,20,-3
4,5,-2
4,6,0
4,7,-3
4,8,-3
4,9,0
4,10,-2
4,11,-2
4,12,-2
4,13,-3
4,14,0
4,15,-2
4,16,-3
4,17,-2
4,18,-3
4,19,-3
4,20,-3
5,6,2
5,7,-1
5,8,-1
5,9,2
5,10,0
5,11,0
5,12,0
5,13,-1
5,14,2
5,15,0
5,16,-1
5,17,0
5,18,-1
5,19,-1
5,20,-1
6,7,-3
6,8,-3
6,9,0
6,10,-2
6,11,-2
6,12,-2
6,13,-3
6,14,0
6,15,-2
6,16,-3
6,17,-2
6,18,-3
6,19,-3
6,20,-3
7,8,0
7,9,3
7,10,1
7,11,1
7,12,1
7,13,0
7,14,3
7,15,1
7,16,0
7,17,1
7,18,0
7,19,0
7,20,0
8,9,3
8,10,1
8,11,1
8,12,1
8,13,0
8,14,3
8,15,1
8,16,0
8,17,1
8,18,0
8,19,0
8,20,0
9,10,-2
9,11,-2
9,12,-2
9,13,-3
9,14,0
9,15,-2
9,16,-3
9,17,-2
9,18,-3
9,19,-3
9,20,-3
10,11,0
10,12,0
10,13,-1
10,14,2
10,15,0
10,16,-1
10,17,0
10,18,-1
10,19,-1
10,20,-1
11,12,0
11,13,-1
11,14,2
11,15,0
11,16,-1
11,17,0
11,18,-1
11,19,-1
11,20,-1
12,13,-1
12,14,2
12,15,0
12,16,-1
12,17,0
12,18,-1
12,19,-1
12,20,-1
13,14,3
13,15,1
13,16,0
13,17,1
13,18,0
13,19,0
13,20,0
14,15,-2
14,16,-3
14,17,-2
14,18,-3
14,19,-3
14,20,-3
15,16,-1
15,17,0
15,18,-1
15,19,-1
15,20,-1
16,17,1
16,18,0
16,19,0
16,20,0
17,18,-1
17,19,-1
17,20,-1
18,19,0
18,20,0
19,20,0
