i,j,fij
1,2,-4
1,3,-18
1,4,-22
1,5,-18
1,6,-31
1,7,-30
1,8,-34
1,9,-34
1,10,-41
1,11,-51
1,12,-47
1,13,-54
1,14,-57
1,15,-49
1,16,-55
1,17,-56
1,18,-54
1,19,-63
1,20,-70
2,3,-14
2,4,-18
2,5,-14
2,6,-27
2,7,-26
2,8,-30
2,9,-30
2,10,-37
2,11,-47
2,12,-43
2,13,-50
2,14,-53
2,15,-45
2,16,-51
2,17,-52
2,18,-50
2,19,-59
2,20,-66
3,4,-4
3,5,0
3,6,-13
3,7,-12
3,8,-16
3,9,-16
3,10,-23
3,11,-33
3,12,-29
3,13,-36
3,14,-39
3,15,-31
3,16,-37
3,17,-38
3,18,-36
3,19,-45
3,20,-52
4,5,4
4,6,-9
4,7,-8
4,8,-12
4,9,-12
4,10,-19
4,11,-29
4,12,-25
4,13,-32
4,14,-35
4,15,-27
4,16,-33
4,17,-34
4,18,-32
4,19,-41
4,20,-48
5,6,-13
5,7,-12
5,8,-16
5,9,-16
5,10,-23
5,11,-33
5,12,-29
5,13,-36
5,14,-39
5,15,-31
5,16,-37
5,17,-38
5,18,-36
5,19,-45
5,20,-52
6,7,1
6,8,-3
6,9,-3
6,10,-10
6,11,-20
6,12,-16
6,13,-23
6,14,-26
6,15,-18
6,16,-24
6,17,-25
6,18,-23
6,19,-32
6,20,-39
7,8,-4
7,9,-4
7,10,-11
7,11,-21
7,12,-17
7,13,-24
7,14,-27
7,15,-19
7,16,-25
7,17,-26
7,18,-24
7,19,-33
7,20,-40
8,9,0
8,10,-7
8,11,-17
8,12,-13
8,13,-20
8,14,-23
8,15,-15
8,16,-21
8,17,-22
8,18,-20
8,19,-29
8,20,-36
9,10,-7
9,11,-17
9,12,-13
9,13,-20
9,14,-23
9,15,-15
9,16,-21
9,17,-22
9,18,-20
9,19,-29
9,20,-36
10,11,-10
10,12,-6
10,13,-13
10,14,-16
10,15,-8
10,16,-14
10,17,-15
10,18,-13
10,19,-22
10,20,-29
11,12,4
11,13,-3
11,14,-6
11,15,2
11,16,-4
11,17,-5
11,18,-3
11,19,-12
11,20,-19
12,13,-7
12,14,-10
12,15,-2
12,16,-8
12,17,-9
12,18,-7
12,19,-16
12,20,-23
13,14,-3
13,15,5
13,16,-1
13,17,-2
13,18,0
13,19,-9
13,20,-16
14,15,8
14,16,2
14,17,1
14,18,3
14,19,-6
14,20,-13
15,16,-6
15,17,-7
15,18,-5
15,19,-14
15,20,-21
16,17,-1
16,18,1
16,19,-8
16,20,-15
17,18,2
17,19,-7
17,20,-14
18,19,-9
18,20,-16
19,20,-7
