i,j,fij
1,2,4
1,3,-11
1,4,-8
1,5,-10
1,6,-22
1,7,-20
1,8,-22
1,9,-20
1,10,-22
1,11,-29
1,12,-29
1,13,-22
1,14,-28
1,15,-23
1,16,-30
1,17,-35
1,18,-35
1,19,-37
1,20,-43
2,3,-15
2,4,-12
2,5,-14
2,6,-26
2,7,-24
2,8,-26
2,9,-24
2,10,-26
2,11,-33
2,12,-33
2,13,-26
2,14,-32
2,15,-27
2,16,-34
2,17,-39
2,18,-39
2,19,-41
2,20,-47
3,4,3
3,5,1
3,6,-11
3,7,-9
3,8,-11
3,9,-9
3,10,-11
3,11,-18
3,12,-18
3,13,-11
3,14,-17
3,15,-12
3,16,-19
3,17,-24
3,18,-24
3,19,-26
3,20,-32
4,5,-2
4,6,-14
4,7,-12
4,8,-14
4,9,-12
4,10,-14
4,11,-21
4,12,-21
4,13,-14
4,14,-20
4,15,-15
4,16,-22
4,17,-27
4,18,-27
4,19,-29
4,20,-35
5,6,-12
5,7,-10
5,8,-12
5,9,-10
5,10,-12
5,11,-19
5,12,-19
5,13,-12
5,14,-18
5,15,-13
5,16,-20
5,17,-25
5,18,-25
5,19,-27
5,20,-33
6,7,2
6,8,0
6,9,2
6,10,0
6,11,-7
6,12,-7
6,13,0
6,14,-6
6,15,-1
6,16,-8
6,17,-13
6,18,-13
6,19,-15
6,20,-21
7,8,-2
7,9,0
7,10,-2
7,11,-9
7,12,-9
7,13,-2
7,14,-8
7,15,-3
7,16,-10
7,17,-15
7,18,-15
7,19,-17
7,20,-23
8,9,2
8,10,0
8,11,-7
8,12,-7
8,13,0
8,14,-6
8,15,-1
8,16,-8
8,17,-13
8,18,-13
8,19,-15
8,20,-21
9,10,-2
9,11,-9
9,12,-9
9,13,-2
9,14,-8
9,15,-3
9,16,-10
9,17,-15
9,18,-15
9,19,-17
9,20,-23
10,11,-7
10,12,-7
10,13,0
10,14,-6
10,15,-1
10,16,-8
10,17,-13
10,18,-13
10,19,-15
10,20,-21
11,12,0
11,13,7
11,14,1
11,15,6
11,16,-1
11,17,-6
11,18,-6
11,19,-8
11,20,-14
12,13,7
12,14,1
12,15,6
12,16,-1
12,17,-6
12,18,-6
12,19,-8
12,20,-14
13,14,-6
13,15,-1
13,16,-8
13,17,-13
13,18,-13
13,19,-15
13,20,-21
14,15,5
14,16,-2
14,17,-7
14,18,-7
14,19,-9
14,20,-15
15,16,-7
15,17,-12
15,18,-12
15,19,-14
15,20,-20
16,17,-5
16,18,-5
16,19,-7
16,20,-13
17,18,0
17,19,-2
17,20,-8
18,19,-2
18,20,-8
19,20,-6
