i,j,fij
1,2,-4
1,3,-18
1,4,-19
1,5,-21
1,6,-27
1,7,-31
1,8,-31
1,9,-31
1,10,-36
1,11,-49
1,12,-44
1,13,-45
1,14,-49
1,15,-43
1,16,-49
1,17,-52
1,18,-54
1,19,-56
1,20,-65
2,3,-14
2,4,-15
2,5,-17
2,6,-23
2,7,-27
2,8,-27
2,9,-27
2,10,-32
2,11,-45
2,12,-40
2,13,-41
2,14,-45
2,15,-39
2,16,-45
2,17,-48
2,18,-50
2,19,-52
2,20,-61
3,4,-1
3,5,-3
3,6,-9
3,7,-13
3,8,-13
3,9,-13
3,10,-18
3,11,-31
3,12,-26
3,13,-27
3,14,-31
3,15,-25
3,16,-31
3,17,-34
3,18,-36
3,19,-38
3,20,-47
4,5,-2
4,6,-8
4,7,-12
4,8,-12
4,9,-12
4,10,-17
4,11,-30
4,12,-25
4,13,-26
4,14,-30
4,15,-24
4,16,-30
4,17,-33
4,18,-35
4,19,-37
4,20,-46
5,6,-6
5,7,-10
5,8,-10
5,9,-10
5,10,-15
5,11,-28
5,12,-23
5,13,-24
5,14,-28
5,15,-22
5,16,-28
5,17,-31
5,18,-33
5,19,-35
5,20,-44
6,7,-4
6,8,-4
6,9,-4
6,10,-9
6,11,-22
6,12,-17
6,13,-18
6,14,-22
6,15,-16
6,16,-22
6,17,-25
6,18,-27
6,19,-29
6,20,-38
7,8,0
7,9,0
7,10,-5
7,11,-18
7,12,-13
7,13,-14
7,14,-18
7,15,-12
7,16,-18
7,17,-21
7,18,-23
7,19,-25
7,20,-34
8,9,0
8,10,-5
8,11,-18
8,12,-13
8,13,-14
8,14,-18
8,15,-12
8,16,-18
8,17,-21
8,18,-23
8,19,-25
8,20,-34
9,10,-5
9,11,-18
9,12,-13
9,13,-14
9,14,-18
9,15,-12
9,16,-18
9,17,-21
9,18,-23
9,19,-25
9,20,-34
10,11,-13
10,12,-8
10,13,-9
10,14,-13
10,15,-7
10,16,-13
10,17,-16
10,18,-18
10,19,-20
10,20,-29
11,12,5
11,13,4
11,14,0
11,15,6
11,16,0
11,17,-3
11,18,-5
11,19,-7
11,20,-16
12,13,-1
12,14,-5
12,15,1
12,16,-5
12,17,-8
12,18,-10
12,19,-12
12,20,-21
13,14,-4
13,15,2
13,16,-4
13,17,-7
13,18,-9
13,19,-11
13,20,-20
14,15,6
14,16,0
14,17,-3
14,18,-5
14,19,-7
14,20,-16
15,16,-6
15,17,-9
15,18,-11
15,19,-13
15,20,-22
16,17,-3
16,18,-5
16,19,-7
16,20,-16
17,18,-2
17,19,-4
17,20,-13
18,19,-2
18,20,-11
19,20,-9
