i,j,fij
1,2,-6
1,3,-18
1,4,-22
1,5,-20
1,6,-31
1,7,-32
1,8,-34
1,9,-37
1,10,-43
1,11,-51
1,12,-50
1,13,-57
1,14,-57
1,15,-52
1,16,-58
1,17,-56
1,18,-57
1,19,-66
1,20,-73
2,3,-12
2,4,-16
2,5,-14
2,6,-25
2,7,-26
2,8,-28
2,9,-31
2,10,-37
2,11,-45
2,12,-44
2,13,-51
2,14,-51
2,15,-46
2,16,-52
2,17,-50
2,18,-51
2,19,-60
2,20,-67
3,4,-4
3,5,-2
3,6,-13
3,7,-14
3,8,-16
3,9,-19
3,10,-25
3,11,-33
3,12,-32
3,13,-39
3,14,-39
3,15,-34
3,16,-40
3,17,-38
3,18,-39
3,19,-48
3,20,-55
4,5,2
4,6,-9
4,7,-10
4,8,-12
4,9,-15
4,10,-21
4,11,-29
4,12,-28
4,13,-35
4,14,-35
4,15,-30
4,16,-36
4,17,-34
4,18,-35
4,19,-44
4,20,-51
5,6,-11
5,7,-12
5,8,-14
5,9,-17
5,10,-23
5,11,-31
5,12,-30
5,13,-37
5,14,-37
5,15,-32
5,16,-38
5,17,-36
5,18,-37
5,19,-46
5,20,-53
6,7,-1
6,8,-3
6,9,-6
6,10,-12
6,11,-20
6,12,-19
6,13,-26
6,14,-26
6,15,-21
6,16,-27
6,17,-25
6,18,-26
6,19,-35
6,20,-42
7,8,-2
7,9,-5
7,10,-11
7,11,-19
7,12,-18
7,13,-25
7,14,-25
7,15,-20
7,16,-26
7,17,-24
7,18,-25
7,19,-34
7,20,-41
8,9,-3
8,10,-9
8,11,-17
8,12,-16
8,13,-23
8,14,-23
8,15,-18
8,16,-24
8,17,-22
8,18,-23
8,19,-32
8,20,-39
9,10,-6
9,11,-14
9,12,-13
9,13,-20
9,14,-20
9,15,-15
9,16,-21
9,17,-19
9,18,-20
9,19,-29
9,20,-36
10,11,-8
10,12,-7
10,13,-14
10,14,-14
10,15,-9
10,16,-15
10,17,-13
10,18,-14
10,19,-23
10,20,-30
11,12,1
11,13,-6
11,14,-6
11,15,-1
11,16,-7
11,17,-5
11,18,-6
11,19,-15
11,20,-22
12,13,-7
12,14,-7
12,15,-2
12,16,-8
12,17,-6
12,18,-7
12,19,-16
12,20,-23
13,14,0
13,15,5
13,16,-1
13,17,1
13,18,0
13,19,-9
13,20,-16
14,15,5
14,16,-1
14,17,1
14,18,0
14,19,-9
14,20,-16
15,16,-6
15,17,-4
15,18,-5
15,19,-14
15,20,-21
16,17,2
16,18,1
16,19,-8
16,20,-15
17,18,-1
17,19,-10
17,20,-17
18,19,-9
18,20,-16
19,20,-7
