i,j,fij
1,2,1
1,3,-15
1,4,-14
1,5,-13
1,6,-24
1,7,-23
1,8,-28
1,9,-21
1,10,-26
1,11,-37
1,12,-35
1,13,-26
1,14,-37
1,15,-32
1,16,-35
1,17,-42
1,18,-39
1,19,-43
1,20,-52
2,3,-16
2,4,-15
2,5,-14
2,6,-25
2,7,-24
2,8,-29
2,9,-22
2,10,-27
2,11,-38
2,12,-36
2,13,-27
2,14,-38
2,15,-33
2,16,-36
2,17,-43
2,18,-40
2,19,-44
2,20,-53
3,4,1
3,5,2
3,6,-9
3,7,-8
3,8,-13
3,9,-6
3,10,-11
3,11,-22
3,12,-20
3,13,-11
3,14,-22
3,15,-17
3,16,-20
3,17,-27
3,18,-24
3,19,-28
3,20,-37
4,5,1
4,6,-10
4,7,-9
4,8,-14
4,9,-7
4,10,-12
4,11,-23
4,12,-21
4,13,-12
4,14,-23
4,15,-18
4,16,-21
4,17,-28
4,18,-25
4,19,-29
4,20,-38
5,6,-11
5,7,-10
5,8,-15
5,9,-8
5,10,-13
5,11,-24
5,12,-22
5,13,-13
5,14,-24
5,15,-19
5,16,-22
5,17,-29
5,18,-26
5,19,-30
5,20,-39
6,7,1
6,8,-4
6,9,3
6,10,-2
6,11,-13
6,12,-11
6,13,-2
6,14,-13
6,15,-8
6,16,-11
6,17,-18
6,18,-15
6,19,-19
6,20,-28
7,8,-5
7,9,2
7,10,-3
7,11,-14
7,12,-12
7,13,-3
7,14,-14
7,15,-9
7,16,-12
7,17,-19
7,18,-16
7,19,-20
7,20,-29
8,9,7
8,10,2
8,11,-9
8,12,-7
8,13,2
8,14,-9
8,15,-4
8,16,-7
8,17,-14
8,18,-11
8,19,-15
8,20,-24
9,10,-5
9,11,-16
9,12,-14
9,13,-5
9,14,-16
9,15,-11
9,16,-14
9,17,-21
9,18,-18
9,19,-22
9,20,-31
10,11,-11
10,12,-9
10,13,0
10,14,-11
10,15,-6
10,16,-9
10,17,-16
10,18,-13
10,19,-17
10,20,-26
11,12,2
11,13,11
11,14,0
11,15,5
11,16,2
11,17,-5
11,18,-2
11,19,-6
11,20,-15
12,13,9
12,14,-2
12,15,3
12,16,0
12,17,-7
12,18,-4
12,19,-8
12,20,-17
13,14,-11
13,15,-6
13,16,-9
13,17,-16
13,18,-13
13,19,-17
13,20,-26
14,15,5
14,16,2
14,17,-5
14,18,-2
14,19,-6
14,20,-15
15,16,-3
15,17,-10
15,18,-7
15,19,-11
15,20,-20
16,17,-7
16,18,-4
16,19,-8
16,20,-17
17,18,3
17,19,-1
17,20,-10
18,19,-4
18,20,-13
19,20,-9
